,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
209,0x0640a560e0ab5a463ed76ddae623acdabc18b015,USDC,MAI,0.0005,5.679926773571265,11.069928643350075,22139.857286700146,1.0625808958908967e-07,USDC/MAI - 0.05%,4.489468510928957e-06
210,0xbd8f6db7547de05ed6174daca9029b43b3df477e,WAD,USDC,0.01,5.496539902170089,8.419952458129178,841.9952458129177,1.0282735194270327e-07,WAD/USDC - 1.0%,3.4147566199733423e-06
211,0x885c696785dd2aa2cb6d68b287d3f3a8f58fbf83,LUSD,DAI,0.003,5.077655081046526,34.33520283760663,11445.067612535544,9.49910007669166e-08,LUSD/DAI - 0.3%,1.3924825191372305e-05
212,0x1efb7c24632896d8ea39cf9f934749872cd60197,WETH,GTPS,0.003,4.968699682781223,0.0009694587404219607,0.3231529134739869,9.295270116700639e-08,WETH/GTPS - 0.3%,3.9316918270605806e-10
213,0x6fa1ea0ccbbe9b2ad52440c88a47b5d73cd9a731,sBTC,WETH,0.0005,4.728476473526288,4.095351377469496,8190.702754938989,8.845868912988638e-08,sBTC/WETH - 0.05%,1.6608917177361097e-06
214,0x87904cac76cc45578d51016bc42b677812298c23,WETH,BitANT,0.01,4.428818347534754,21.77600791351404,2177.600791351404,8.285278939437148e-08,WETH/BitANT - 1.0%,8.831377075890878e-06
215,0xc126fe43e7958dc1e7f9b93356ed83a9691e4bfe,rETH,DAI,0.01,4.321208831998607,4.0405111200104535,404.0511120010454,8.083966809927263e-08,rETH/DAI - 1.0%,1.6386510239089116e-06
216,0x8184f5cf4921558c201923ef6d7d5258a6efa31f,WBTC,USDT,0.0005,4.2520289812420256,0.0008242235228938257,1.6484470457876512,7.954547557311956e-08,WBTC/USDT - 0.05%,3.342682865973184e-10
217,0x41d1a099709a48a29a87b312fcab9024e3f34471,RTKN,DAI,0.0005,4.0,0.002,4.0,7.483060527013076e-08,RTKN/DAI - 0.05%,8.111107866667964e-10
218,0xf39fb319cf8884efe2d99db163b7ce07595086a2,OP,WAD,0.01,3.9407518624556985,9.703280192664446,970.3280192664449,7.372221177173875e-08,OP/WAD - 1.0%,3.935217638475623e-06
219,0xad80e7fc9ab00199191814c1a1f9f4467260a396,OP,sUSD,0.0005,3.7957480428819195,0.02130361685838443,42.60723371676886,7.100953087544206e-08,OP/sUSD - 0.05%,8.639796890895582e-09
220,0x6285510330a49097b5af0f02b6dff2c5c7bae7be,WETH,L2DAO,0.003,3.7768237655939774,6.295965933454863,2098.6553111516214,7.065550209450294e-08,WETH/L2DAO - 0.3%,2.5533629975409338e-06
221,0x9f7ebd489968c12a383aec1632ecadfb5a019c96,VELO,USDT,0.01,3.6805690872717673,7.841585301058654,784.1585301058655,6.885480313476976e-08,VELO/USDT - 1.0%,3.1801973127135283e-06
222,0xfb3630aa71e59863cb819678e27174c20f33b33a,WETH,KROM,0.01,3.49249337104016,3.699237202705739,369.9237202705739,6.533634821421363e-08,WETH/KROM - 1.0%,1.5002456749152978e-06
223,0x78136aee0c18e62c8ad1cf9bcf37c87ab996e9dc,GFI,WETH,0.003,3.4840123007204498,0.0005028623818554266,0.1676207939518089,6.517768730787302e-08,GFI/WETH - 0.3%,2.0393856158892174e-10
224,0xe112c53a8816bcd1fb19a7205d3e5086ea2acf88,BUZZ,DAI,0.01,3.310702577281131,3.310702577281131,331.0702577281132,6.193546943183222e-08,BUZZ/DAI - 1.0%,1.3426733784892372e-06
