,date,protocol,chain,usd_value,net_dollar_flow,rank_desc,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
89835,2022-12-16 00:00:00,cbridge,Binance,16041394.7041,-1332507.4641721891,1,5219007.2636976335,1,5219007.2636976335,-1332507.4641721891,-1,1332507.4641721891,2417999.3214679677,1,2417999.3214679677,-1415310.1998873404,-1,1415310.1998873404,1525505.088128169,1,1525505.088128169,5219007.2636976335,1,5219007.2636976335,5219007.2636976335,1,5219007.2636976335,-8.306680863800548
89836,2022-12-16 00:00:00,cbridge,Boba,50046.857619999995,0.0,1,-13623.794474033275,-1,13623.794474033275,0.0,1,0.0,2.0255152107759855,1,2.0255152107759855,1356.5050842213527,1,1356.5050842213527,-13623.794474033275,-1,13623.794474033275,-13623.794474033275,-1,13623.794474033275,-13623.794474033275,-1,13623.794474033275,0.0
89837,2022-12-16 00:00:00,cbridge,Celo,102.66926,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89838,2022-12-16 00:00:00,cbridge,Ethereum,82351465.91718,-3024166.775247968,1,-3020445.6990292766,-1,3020445.6990292766,-3024166.775247968,-1,3024166.775247968,-5434583.985334292,-1,5434583.985334292,-1686362.447399838,-1,1686362.447399838,-3359899.109003846,-1,3359899.109003846,-3020445.6990292766,-1,3020445.6990292766,-3020445.6990292766,-1,3020445.6990292766,-3.672268297311599
89831,2022-12-16 00:00:00,cbridge,Arbitrum,8078744.14302,983900.5461207364,1,-744334.2290367122,-1,744334.2290367122,983900.5461207364,1,983900.5461207364,1066865.009634676,1,1066865.009634676,-1457574.6193737066,-1,1457574.6193737066,-271291.57666397735,-1,271291.57666397735,-744334.2290367122,-1,744334.2290367122,-744334.2290367122,-1,744334.2290367122,12.178879893984787
89813,2022-12-16 00:00:00,bifi,Bitcoin,6503240.78354,0.0,1,-148742.3044076556,-1,148742.3044076556,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-148742.3044076556,-1,148742.3044076556,-148742.3044076556,-1,148742.3044076556,-148742.3044076556,-1,148742.3044076556,0.0
89812,2022-12-16 00:00:00,bifi,Binance,3454964.92262,-26213.614430122383,1,191236.6504416409,1,191236.6504416409,-26213.614430122383,-1,26213.614430122383,-161809.20798956254,-1,161809.20798956254,-62885.5099177815,-1,62885.5099177815,-1089551.168678733,-1,1089551.168678733,191236.6504416409,1,191236.6504416409,191236.6504416409,1,191236.6504416409,-0.7587230266362254
89811,2022-12-16 00:00:00,bifi,Avalanche,623129.8218899999,0.0,1,-43783.87088000089,-1,43783.87088000089,0.0,1,0.0,27890.032240587712,1,27890.032240587712,8624.064151199214,1,8624.064151199214,-101245.51428417244,-1,101245.51428417244,-43783.87088000089,-1,43783.87088000089,-43783.87088000089,-1,43783.87088000089,0.0
89778,2022-12-16 00:00:00,beefy,Harmony,29123.92,-574.390000000003,1,-15219.0925551243,-1,15219.0925551243,-574.390000000003,-1,574.390000000003,-1776.5451164623378,-1,1776.5451164623378,-762.992280430321,-1,762.992280430321,-12561.679609523158,-1,12561.679609523158,-15219.0925551243,-1,15219.0925551243,-15219.0925551243,-1,15219.0925551243,-1.972227639685877
89780,2022-12-16 00:00:00,beefy,Heco,36199.35,-616.6200000000026,1,-4691.66110781741,-1,4691.66110781741,-616.6200000000026,-1,616.6200000000026,-1995.73878072655,-1,1995.73878072655,-102.45468317973746,-1,102.45468317973746,-3738.4176498288034,-1,3738.4176498288034,-4691.66110781741,-1,4691.66110781741,-4691.66110781741,-1,4691.66110781741,-1.7034007516709628
89782,2022-12-16 00:00:00,beefy,Kava,529769.95,-3792.840000000084,1,203750.47968461836,1,203750.47968461836,-3792.840000000084,-1,3792.840000000084,-17200.36292250218,-1,17200.36292250218,-183275.49573617266,-1,183275.49573617266,203750.47968461836,1,203750.47968461836,203750.47968461836,1,203750.47968461836,203750.47968461836,1,203750.47968461836,-0.7159409475754682
89783,2022-12-16 00:00:00,beefy,Metis,1775546.16,-36106.72999999998,1,78924.29416407157,1,78924.29416407157,-36106.72999999998,-1,36106.72999999998,56538.26112799544,1,56538.26112799544,-110224.22780373506,-1,110224.22780373506,183379.26749956975,1,183379.26749956975,78924.29416407157,1,78924.29416407157,78924.29416407157,1,78924.29416407157,-2.0335562551637625
89785,2022-12-16 00:00:00,beefy,Moonbeam,7149634.52,138815.96999999974,1,1820726.3067854333,1,1820726.3067854333,138815.96999999974,1,138815.96999999974,151525.96166410178,1,151525.96166410178,813003.2492050579,1,813003.2492050579,1688564.4052933273,1,1688564.4052933273,1820726.3067854333,1,1820726.3067854333,1820726.3067854333,1,1820726.3067854333,1.9415813439370009
89787,2022-12-16 00:00:00,beefy,Moonriver,3199293.65,-27037.0,1,-120260.48488085545,-1,120260.48488085545,-27037.0,-1,27037.0,-465720.60010336305,-1,465720.60010336305,349562.1606794968,1,349562.1606794968,29114.366202501682,1,29114.366202501682,-120260.48488085545,-1,120260.48488085545,-120260.48488085545,-1,120260.48488085545,-0.8450927910290448
89789,2022-12-16 00:00:00,beefy,Oasis,169213.66,-8746.929999999993,1,-148518.7252334571,-1,148518.7252334571,-8746.929999999993,-1,8746.929999999993,35103.823530051275,1,35103.823530051275,31128.224169346882,1,31128.224169346882,-151500.96262556943,-1,151500.96262556943,-148518.7252334571,-1,148518.7252334571,-148518.7252334571,-1,148518.7252334571,-5.169163056930506
89790,2022-12-16 00:00:00,beefy,Optimism,38159700.3,-740424.0900000036,1,5774894.775202008,1,5774894.775202008,-740424.0900000036,-1,740424.0900000036,1126867.447783696,1,1126867.447783696,3543279.711291006,1,3543279.711291006,5465463.321147905,1,5465463.321147905,5774894.775202008,1,5774894.775202008,5774894.775202008,1,5774894.775202008,-1.9403299401699012
89792,2022-12-16 00:00:00,beefy,Polygon,63612419.34,-382950.2299999967,1,-11337851.950003913,-1,11337851.950003913,-382950.2299999967,-1,382950.2299999967,-926794.4542329431,-1,926794.4542329431,-10681034.93619153,-1,10681034.93619153,-14590553.926799115,-1,14590553.926799115,-11337851.950003913,-1,11337851.950003913,-11337851.950003913,-1,11337851.950003913,-0.6020054479506245
89795,2022-12-16 00:00:00,beethoven-x,Fantom,40356104.19785,-1121714.4282295392,1,-13197919.136110581,-1,13197919.136110581,-1121714.4282295392,-1,1121714.4282295392,-501084.0005646037,-1,501084.0005646037,431075.74231019523,1,431075.74231019523,-12681520.65362243,-1,12681520.65362243,-13197919.136110581,-1,13197919.136110581,-13197919.136110581,-1,13197919.136110581,-2.7795409158679383
89796,2022-12-16 00:00:00,beethoven-x,Optimism,16995029.48842,-418345.7913973655,1,12961004.83934134,1,12961004.83934134,-418345.7913973655,-1,418345.7913973655,1253109.1340663482,1,1253109.1340663482,-262257.9704770418,-1,262257.9704770418,13206973.321513342,1,13206973.321513342,12961004.83934134,1,12961004.83934134,12961004.83934134,1,12961004.83934134,-2.461577319900599
89797,2022-12-16 00:00:00,belt-finance,Binance,23393034.99058,9610.56808545619,1,-8115604.916993318,-1,8115604.916993318,9610.56808545619,1,9610.56808545619,151597.22670521744,1,151597.22670521744,-1669977.636159785,-1,1669977.636159785,-7178788.511821081,-1,7178788.511821081,-8115604.916993318,-1,8115604.916993318,-8115604.916993318,-1,8115604.916993318,0.04108303214750122
89799,2022-12-16 00:00:00,belt-finance,Heco,2811225.0559099996,2990.798837040209,1,290416.166954294,1,290416.166954294,2990.798837040209,1,2990.798837040209,-24325.369479171197,-1,24325.369479171197,-6396.590444101733,-1,6396.590444101733,277597.6277826723,1,277597.6277826723,290416.166954294,1,290416.166954294,290416.166954294,1,290416.166954294,0.10638774120032451
89800,2022-12-16 00:00:00,belt-finance,Klaytn,1397294.14204,-888.9719929190006,1,-244765.75155215125,-1,244765.75155215125,-888.9719929190006,-1,888.9719929190006,234979.4835348887,1,234979.4835348887,253922.23815663258,1,253922.23815663258,-443981.9958303913,-1,443981.9958303913,-244765.75155215125,-1,244765.75155215125,-244765.75155215125,-1,244765.75155215125,-0.06362096327271027
89802,2022-12-16 00:00:00,benddao,Ethereum,81141502.93967,1154631.6624233157,1,55495444.672348455,1,55495444.672348455,1154631.6624233157,1,1154631.6624233157,8577467.036120972,1,8577467.036120972,23716163.720215738,1,23716163.720215738,9659155.336301384,1,9659155.336301384,55495444.672348455,1,55495444.672348455,55495444.672348455,1,55495444.672348455,1.4229853041812681
89805,2022-12-16 00:00:00,benqi-lending,Avalanche,105104417.30745,266931.81815169257,1,-52083376.205814585,-1,52083376.205814585,266931.81815169257,1,266931.81815169257,-2752556.3964600954,-1,2752556.3964600954,-1152809.8000344064,-1,1152809.8000344064,-59709227.73655474,-1,59709227.73655474,-52083376.205814585,-1,52083376.205814585,-52083376.205814585,-1,52083376.205814585,0.2539682203563978
89810,2022-12-16 00:00:00,benqi-staked-avax,Avalanche,63095984.09436,-56356.936259952665,1,2266235.3641782845,1,2266235.3641782845,-56356.936259952665,-1,56356.936259952665,-1786633.7120457073,-1,1786633.7120457073,-9443239.592525221,-1,9443239.592525221,-1274543.8542831542,-1,1274543.8542831542,2266235.3641782845,1,2266235.3641782845,2266235.3641782845,1,2266235.3641782845,-0.08931937122285137
89839,2022-12-16 00:00:00,cbridge,Fantom,588057.11217,264448.18985316384,1,-4246117.26341267,-1,4246117.26341267,264448.18985316384,1,264448.18985316384,154053.48141604365,1,154053.48141604365,-2795753.8157954733,-1,2795753.8157954733,-3998308.978066808,-1,3998308.978066808,-4246117.26341267,-1,4246117.26341267,-4246117.26341267,-1,4246117.26341267,44.969814050427665
89776,2022-12-16 00:00:00,beefy,Fuse,758102.44,-8988.95000000007,1,-467230.75685571803,-1,467230.75685571803,-8988.95000000007,-1,8988.95000000007,-1621.1898704907835,-1,1621.1898704907835,-140132.9882043877,-1,140132.9882043877,-424252.1439184994,-1,424252.1439184994,-467230.75685571803,-1,467230.75685571803,-467230.75685571803,-1,467230.75685571803,-1.185717064833622
89840,2022-12-16 00:00:00,cbridge,Harmony,44.92606,0.0,1,-3544068.963228845,-1,3544068.963228845,0.0,1,0.0,0.0,1,0.0,-1841459.9598036197,-1,1841459.9598036197,-3540034.661454927,-1,3540034.661454927,-3544068.963228845,-1,3544068.963228845,-3544068.963228845,-1,3544068.963228845,0.0
89842,2022-12-16 00:00:00,cbridge,Metis,46139.9746,-1982.036264866732,1,-168332.9170105776,-1,168332.9170105776,-1982.036264866732,-1,1982.036264866732,-1937.4166580283909,-1,1937.4166580283909,-89138.38794596073,-1,89138.38794596073,-161806.55718223262,-1,161806.55718223262,-168332.9170105776,-1,168332.9170105776,-168332.9170105776,-1,168332.9170105776,-4.295702982174446
89876,2022-12-16 00:00:00,connext,Binance,1180593.6067,18715.803479828628,1,196264.32136574792,1,196264.32136574792,18715.803479828628,1,18715.803479828628,352195.70586084464,1,352195.70586084464,373644.960936412,1,373644.960936412,159750.9234972021,1,159750.9234972021,196264.32136574792,1,196264.32136574792,196264.32136574792,1,196264.32136574792,1.5852875514160303
89877,2022-12-16 00:00:00,connext,Boba,19852.55726,0.0,1,-550372.1744590856,-1,550372.1744590856,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-550372.1744590856,-1,550372.1744590856,-550372.1744590856,-1,550372.1744590856,-550372.1744590856,-1,550372.1744590856,0.0
89878,2022-12-16 00:00:00,connext,Cronos,1199679.25381,2147.0259563299237,1,966153.6283000489,1,966153.6283000489,2147.0259563299237,1,2147.0259563299237,-9016.640471820043,-1,9016.640471820043,-3087.6454843374972,-1,3087.6454843374972,964172.224335021,1,964172.224335021,966153.6283000489,1,966153.6283000489,966153.6283000489,1,966153.6283000489,0.17896666542422018
89879,2022-12-16 00:00:00,connext,Ethereum,336757.40086,386.5937340629707,1,-423016.45325745794,-1,423016.45325745794,386.5937340629707,1,386.5937340629707,42128.16699858851,1,42128.16699858851,29448.247696012324,1,29448.247696012324,-418451.12693465245,-1,418451.12693465245,-423016.45325745794,-1,423016.45325745794,-423016.45325745794,-1,423016.45325745794,0.11479888283841733
89880,2022-12-16 00:00:00,connext,Evmos,384385.32468,0.0,1,-4490.377129999986,-1,4490.377129999986,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-4490.377129999986,-1,4490.377129999986,-4490.377129999986,-1,4490.377129999986,-4490.377129999986,-1,4490.377129999986,0.0
89881,2022-12-16 00:00:00,connext,Fantom,2159480.29388,2893.5977910454526,1,-1610532.8636779855,-1,1610532.8636779855,2893.5977910454526,1,2893.5977910454526,-90477.75264217122,-1,90477.75264217122,-98388.95540621784,-1,98388.95540621784,-1580326.1937838816,-1,1580326.1937838816,-1610532.8636779855,-1,1610532.8636779855,-1610532.8636779855,-1,1610532.8636779855,0.13399510054553185
89882,2022-12-16 00:00:00,connext,Fuse,524674.90787,0.0,1,-427992.77415792004,-1,427992.77415792004,0.0,1,0.0,0.0,1,0.0,-574694.1199956953,-1,574694.1199956953,-428569.2807027821,-1,428569.2807027821,-427992.77415792004,-1,427992.77415792004,-427992.77415792004,-1,427992.77415792004,0.0
89875,2022-12-16 00:00:00,connext,Avalanche,665896.56768,-2030.2252110355298,1,-335445.5105413311,-1,335445.5105413311,-2030.2252110355298,-1,2030.2252110355298,-21924.37041626233,-1,21924.37041626233,-232298.02541370652,-1,232298.02541370652,-352819.16244660487,-1,352819.16244660487,-335445.5105413311,-1,335445.5105413311,-335445.5105413311,-1,335445.5105413311,-0.3048859702204029
89883,2022-12-16 00:00:00,connext,Harmony,0.0,0.0,1,-802.80116,-1,802.80116,0.0,1,0.0,0.0,1,0.0,-802.80116,-1,802.80116,-802.80116,-1,802.80116,-802.80116,-1,802.80116,-802.80116,-1,802.80116,
89885,2022-12-16 00:00:00,connext,Moonbeam,417281.87469,0.0,1,-245.97853999998338,-1,245.97853999998338,0.0,1,0.0,0.0,1,0.0,4.281330000000025,1,4.281330000000025,-245.97853999998338,-1,245.97853999998338,-245.97853999998338,-1,245.97853999998338,-245.97853999998338,-1,245.97853999998338,0.0
89886,2022-12-16 00:00:00,connext,Moonriver,1073274.99346,267.24465532881135,1,69944.54011922453,1,69944.54011922453,267.24465532881135,1,267.24465532881135,-7293.695316675864,-1,7293.695316675864,-34702.63463507268,-1,34702.63463507268,65187.473256630044,1,65187.473256630044,69944.54011922453,1,69944.54011922453,69944.54011922453,1,69944.54011922453,0.024899923780696127
89887,2022-12-16 00:00:00,connext,Optimism,2861251.61132,2406.2753354758393,1,1611136.5957615657,1,1611136.5957615657,2406.2753354758393,1,2406.2753354758393,-175167.69268162147,-1,175167.69268162147,706574.0689905995,1,706574.0689905995,1594190.811434727,1,1594190.811434727,1611136.5957615657,1,1611136.5957615657,1611136.5957615657,1,1611136.5957615657,0.08409869743562107
89888,2022-12-16 00:00:00,connext,Polygon,470595.54788,13531.728144115159,1,-247171.24220967607,-1,247171.24220967607,13531.728144115159,1,13531.728144115159,179231.1742313211,1,179231.1742313211,149217.73390022447,1,149217.73390022447,-200493.67313803558,-1,200493.67313803558,-247171.24220967607,-1,247171.24220967607,-247171.24220967607,-1,247171.24220967607,2.875447548340533
89889,2022-12-16 00:00:00,connext,xDai,6400281.920340001,-33819.86460689496,1,-1028910.6693005618,-1,1028910.6693005618,-33819.86460689496,-1,33819.86460689496,-209429.76623643062,-1,209429.76623643062,-176409.89707755766,-1,176409.89707755766,-996201.9145592087,-1,996201.9145592087,-1028910.6693005618,-1,1028910.6693005618,-1028910.6693005618,-1,1028910.6693005618,-0.5284121079013088
89890,2022-12-16 00:00:00,convex-finance,Arbitrum,21729829.97686,792010.1303152785,1,21535898.37102126,1,21535898.37102126,792010.1303152785,1,792010.1303152785,1587628.8203003546,1,1587628.8203003546,21535898.37102126,1,21535898.37102126,21535898.37102126,1,21535898.37102126,21535898.37102126,1,21535898.37102126,21535898.37102126,1,21535898.37102126,3.6448059242004494
89891,2022-12-16 00:00:00,convex-finance,Ethereum,3129479428.26647,801970.2568345655,1,-840972957.5844285,-1,840972957.5844285,801970.2568345655,1,801970.2568345655,81285942.50080286,1,81285942.50080286,168524960.923622,1,168524960.923622,-1110489358.4787853,-1,1110489358.4787853,-840972957.5844285,-1,840972957.5844285,-840972957.5844285,-1,840972957.5844285,0.02562631502194617
89884,2022-12-16 00:00:00,connext,Milkomeda,109914.62601,0.0,1,-4743.363369999985,-1,4743.363369999985,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-4743.363369999985,-1,4743.363369999985,-4743.363369999985,-1,4743.363369999985,-4743.363369999985,-1,4743.363369999985,0.0
89874,2022-12-16 00:00:00,connext,Arbitrum,1479947.75163,-2833.325326071404,1,-39963.518296796385,-1,39963.518296796385,-2833.325326071404,-1,2833.325326071404,-47119.62780194871,-1,47119.62780194871,-207627.360738707,-1,207627.360738707,-75081.68634008836,-1,75081.68634008836,-39963.518296796385,-1,39963.518296796385,-39963.518296796385,-1,39963.518296796385,-0.19144765907788347
89873,2022-12-16 00:00:00,concentrator,Ethereum,48666766.19511,-226304.45761896923,1,-20561257.855986703,-1,20561257.855986703,-226304.45761896923,-1,226304.45761896923,-430598.67401732365,-1,430598.67401732365,-810192.9496073312,-1,810192.9496073312,-19740982.473769628,-1,19740982.473769628,-20561257.855986703,-1,20561257.855986703,-20561257.855986703,-1,20561257.855986703,-0.4650082085004204
89870,2022-12-16 00:00:00,compound-v3,Ethereum,280264386.98662,1676763.6414769015,1,250653780.49620825,1,250653780.49620825,1676763.6414769015,1,1676763.6414769015,4964698.968747562,1,4964698.968747562,103886601.01797357,1,103886601.01797357,215094825.27115646,1,215094825.27115646,250653780.49620825,1,250653780.49620825,250653780.49620825,1,250653780.49620825,0.598279238937679
89843,2022-12-16 00:00:00,cbridge,Moonriver,0.26508,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89844,2022-12-16 00:00:00,cbridge,OKExChain,1160.48422,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89845,2022-12-16 00:00:00,cbridge,Optimism,4384806.55846,411115.44150244223,1,-3612907.063607602,-1,3612907.063607602,411115.44150244223,1,411115.44150244223,-643484.8642774856,-1,643484.8642774856,-1358839.356266853,-1,1358839.356266853,-2796140.1505533317,-1,2796140.1505533317,-3612907.063607602,-1,3612907.063607602,-3612907.063607602,-1,3612907.063607602,9.375908287430386
89846,2022-12-16 00:00:00,cbridge,Polygon,5762164.60646,1435186.9108952011,1,-1802994.073047228,-1,1802994.073047228,1435186.9108952011,1,1435186.9108952011,2642945.353634134,1,2642945.353634134,431569.8911439668,1,431569.8911439668,-1449984.0918767692,-1,1449984.0918767692,-1802994.073047228,-1,1802994.073047228,-1802994.073047228,-1,1802994.073047228,24.907079351502798
89847,2022-12-16 00:00:00,cbridge,Shiden,2986531.86647,0.0,1,-20445.20997540079,-1,20445.20997540079,0.0,1,0.0,-63837.305282773086,-1,63837.305282773086,-170029.7559033677,-1,170029.7559033677,-13901.238044240183,-1,13901.238044240183,-20445.20997540079,-1,20445.20997540079,-20445.20997540079,-1,20445.20997540079,0.0
89848,2022-12-16 00:00:00,cbridge,Syscoin,0.22689,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89849,2022-12-16 00:00:00,cbridge,xDai,346.80102,0.0,1,-0.11914421668382147,-1,0.11914421668382147,0.0,1,0.0,0.0,1,0.0,-0.05957421668382068,-1,0.05957421668382068,-0.11914421668382147,-1,0.11914421668382147,-0.11914421668382147,-1,0.11914421668382147,-0.11914421668382147,-1,0.11914421668382147,0.0
89850,2022-12-16 00:00:00,cega,Solana,19033379.2521,161480.43661752337,1,5257768.804902963,1,5257768.804902963,161480.43661752337,1,161480.43661752337,200196.25719756374,1,200196.25719756374,12823573.238744004,1,12823573.238744004,5257768.804902963,1,5257768.804902963,5257768.804902963,1,5257768.804902963,5257768.804902963,1,5257768.804902963,0.8484065518723211
89853,2022-12-16 00:00:00,chainport,Binance,120272.50493,-3863.7913438714986,1,87087.73856229823,1,87087.73856229823,-3863.7913438714986,-1,3863.7913438714986,-22102.637331692924,-1,22102.637331692924,-25745.355551837893,-1,25745.355551837893,94646.81293449485,1,94646.81293449485,87087.73856229823,1,87087.73856229823,87087.73856229823,1,87087.73856229823,-3.212530865737161
89854,2022-12-16 00:00:00,chainport,Ethereum,133298304.50284,22027777.435782332,1,67311867.34048967,1,67311867.34048967,22027777.435782332,1,22027777.435782332,11704672.9806172,1,11704672.9806172,5689020.0296501275,1,5689020.0296501275,69473144.77704966,1,69473144.77704966,67311867.34048967,1,67311867.34048967,67311867.34048967,1,67311867.34048967,16.525174508362195
89855,2022-12-16 00:00:00,cian,Avalanche,16230051.90987,109070.61986847856,1,15424398.790709723,1,15424398.790709723,109070.61986847856,1,109070.61986847856,605982.7782106127,1,605982.7782106127,11811413.20192117,1,11811413.20192117,15472331.889427802,1,15472331.889427802,15424398.790709723,1,15424398.790709723,15424398.790709723,1,15424398.790709723,0.6720287801553446
89856,2022-12-16 00:00:00,cian,Polygon,1647065.82364,-53065.21432360211,1,372126.24067173735,1,372126.24067173735,-53065.21432360211,-1,53065.21432360211,-93039.10323766149,-1,93039.10323766149,190503.55133578545,1,190503.55133578545,372126.24067173735,1,372126.24067173735,372126.24067173735,1,372126.24067173735,372126.24067173735,1,372126.24067173735,-3.221802891054377
89857,2022-12-16 00:00:00,coinbase-wrapped-staked-eth,Ethereum,1207365928.28669,764066.1592372757,1,357758171.7292947,1,357758171.7292947,764066.1592372757,1,764066.1592372757,20852927.090310372,1,20852927.090310372,104552670.54439293,1,104552670.54439293,352417690.3939785,1,352417690.3939785,357758171.7292947,1,357758171.7292947,357758171.7292947,1,357758171.7292947,0.0632837271067871
89858,2022-12-16 00:00:00,coinwind,Binance,163328841.78067,1.3883575276596625,1,-1380658.6141503039,-1,1380658.6141503039,1.3883575276596625,1,1.3883575276596625,-234184.84222275933,-1,234184.84222275933,589908.0686984673,1,589908.0686984673,-3965196.9606473036,-1,3965196.9606473036,-1380658.6141503039,-1,1380658.6141503039,-1380658.6141503039,-1,1380658.6141503039,8.500381883097239e-07
89861,2022-12-16 00:00:00,coinwind,Ethereum,17284176.41025,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89862,2022-12-16 00:00:00,coinwind,Heco,12669186.98487,-1.7187215660299198,1,-7471905.896303267,-1,7471905.896303267,-1.7187215660299198,-1,1.7187215660299198,-148.25857865821948,-1,148.25857865821948,-56751.189588168854,-1,56751.189588168854,-7475785.3339112215,-1,7475785.3339112215,-7471905.896303267,-1,7471905.896303267,-7471905.896303267,-1,7471905.896303267,-1.356615517698554e-05
89867,2022-12-16 00:00:00,compound,Ethereum,1459407642.4661,-2340240.4355807374,1,-489777843.49106324,-1,489777843.49106324,-2340240.4355807374,-1,2340240.4355807374,-30052052.200240836,-1,30052052.200240836,-182618648.44408643,-1,182618648.44408643,-452794358.6982935,-1,452794358.6982935,-489777843.49106324,-1,489777843.49106324,-489777843.49106324,-1,489777843.49106324,-0.16035550092270384
89841,2022-12-16 00:00:00,cbridge,Heco,3008.02779,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
89894,2022-12-16 00:00:00,cream-finance,Arbitrum,25231.71382,1596.2053603325796,1,-42322.595372424934,-1,42322.595372424934,1596.2053603325796,1,1596.2053603325796,3062.744685641347,1,3062.744685641347,2507.620008299335,1,2507.620008299335,-46470.86172102344,-1,46470.86172102344,-42322.595372424934,-1,42322.595372424934,-42322.595372424934,-1,42322.595372424934,6.326186844539043
89774,2022-12-16 00:00:00,beefy,Fantom,32113840.64,-506693.37999999896,1,-23713124.976148516,-1,23713124.976148516,-506693.37999999896,-1,506693.37999999896,-1069342.6634567026,-1,1069342.6634567026,-2022063.5422115496,-1,2022063.5422115496,-23789429.79805264,-1,23789429.79805264,-23713124.976148516,-1,23713124.976148516,-23713124.976148516,-1,23713124.976148516,-1.5778037441241999
89770,2022-12-16 00:00:00,beefy,Cronos,3747866.08,-49171.1799999997,1,-4471572.439611498,-1,4471572.439611498,-49171.1799999997,-1,49171.1799999997,-423852.02035316906,-1,423852.02035316906,-999627.0075947783,-1,999627.0075947783,-4258925.547413577,-1,4258925.547413577,-4471572.439611498,-1,4471572.439611498,-4471572.439611498,-1,4471572.439611498,-1.3119780416486946
89679,2022-12-16 00:00:00,acryptos,Fantom,1034401.39931,-42949.08062448461,1,489479.8684301609,1,489479.8684301609,-42949.08062448461,-1,42949.08062448461,-100135.74082757099,-1,100135.74082757099,501329.5321949705,1,501329.5321949705,489479.8684301609,1,489479.8684301609,489479.8684301609,1,489479.8684301609,489479.8684301609,1,489479.8684301609,-4.152071009680951
89680,2022-12-16 00:00:00,acryptos,Harmony,13778.33593,-350.92104924815055,1,-8121.084593872127,-1,8121.084593872127,-350.92104924815055,-1,350.92104924815055,-1333.7901224779994,-1,1333.7901224779994,-840.3487763743232,-1,840.3487763743232,-8121.084593872127,-1,8121.084593872127,-8121.084593872127,-1,8121.084593872127,-8121.084593872127,-1,8121.084593872127,-2.5469044377418553
89681,2022-12-16 00:00:00,acryptos,Moonbeam,141758.49463,-1665.3700651846625,1,70760.75193502789,1,70760.75193502789,-1665.3700651846625,-1,1665.3700651846625,-17699.65578279858,-1,17699.65578279858,-36288.41924324369,-1,36288.41924324369,70760.75193502789,1,70760.75193502789,70760.75193502789,1,70760.75193502789,70760.75193502789,1,70760.75193502789,-1.1747938418303607
89682,2022-12-16 00:00:00,acryptos,Moonriver,79225.02162,-1127.659103151315,1,-10991.69607873747,-1,10991.69607873747,-1127.659103151315,-1,1127.659103151315,-2971.930108980405,-1,2971.930108980405,11269.287170511774,1,11269.287170511774,-10991.69607873747,-1,10991.69607873747,-10991.69607873747,-1,10991.69607873747,-10991.69607873747,-1,10991.69607873747,-1.42336231671869
89683,2022-12-16 00:00:00,acryptos,Optimism,513557.81638,-17758.670979969687,1,450231.72612798546,1,450231.72612798546,-17758.670979969687,-1,17758.670979969687,78371.80785634863,1,78371.80785634863,397555.24460027314,1,397555.24460027314,450231.72612798546,1,450231.72612798546,450231.72612798546,1,450231.72612798546,450231.72612798546,1,450231.72612798546,-3.4579691737822573
89684,2022-12-16 00:00:00,acryptos,xDai,73082.37334,-748.5995734531108,1,-27502.861901299886,-1,27502.861901299886,-748.5995734531108,-1,748.5995734531108,-2417.4569950498735,-1,2417.4569950498735,5714.6740570486045,1,5714.6740570486045,-27502.861901299886,-1,27502.861901299886,-27502.861901299886,-1,27502.861901299886,-27502.861901299886,-1,27502.861901299886,-1.0243230196841207
