,date,protocol,chain,usd_value,name,category,parentProtocol,net_dollar_flow,cumul_net_dollar_flow,rank_desc,pct_of_tvl,flow_direction,abs_cumul_net_dollar_flow
13392,2022-09-12 17:59:07,o2-dao,Avalanche,163216.83818,O2 DAO,Reserve Currency,O2 DAO,0.0,0.2324385188568737,1,0.0,1,0.2324385188568737
12833,2022-09-12 17:59:02,strikex,Binance,749.46919,StrikeX,Dexes,StrikeX,0.1087794543853809,0.2293321143663808,1,0.014514199627790022,1,0.2293321143663808
12768,2022-09-12 17:59:02,polyquail,Polygon,4890.94688,Polyquail,Yield,Polyquail,0.059924255559150374,0.21619721084840504,1,0.0012252076546607346,1,0.21619721084840504
13099,2022-09-12 17:59:07,cyberfantasyfembots,Polygon,107.89076,CyberFantasyFembots,Yield,CyberFantasyFembots,0.1902701055542842,0.19357682241869534,1,0.17635440287405907,1,0.19357682241869534
13736,2022-09-12 17:59:07,woofi,Polygon,7.94764,WOOFi,Dexes,WOOFi,0.14754999999999985,0.18352611893628581,1,1.8565259624240635,1,0.18352611893628581
13550,2022-09-12 17:59:07,salem-finance,Polygon,1817.90942,Salem Finance,Yield,Salem Finance,0.07790070623999856,0.17918917089959607,1,0.004285180844708894,1,0.17918917089959607
13577,2022-09-12 17:59:07,spectrumswap,Binance,530.01037,Spectrumswap,Farm,Spectrumswap,0.16067926176388952,0.17071573066181742,1,0.030316248673377753,1,0.17071573066181742
12907,2022-09-12 17:59:02,xray-swap,Binance,379.7178,Xray Swap,Yield,Xray Swap,0.03120799000510428,0.1700214594336979,1,0.008218732438959743,1,0.1700214594336979
12688,2022-09-12 17:59:02,meowswap,Binance,1259.22802,Meowswap,Yield,Meowswap,-0.0498196392699443,0.12632888882879784,1,-0.003956363619509062,1,0.12632888882879784
13675,2022-09-12 17:59:07,tranche-finance,Polygon,406.31626000000006,Tranche Finance,Yield,Tranche Finance,0.008311591580114543,0.11876741516387282,1,0.002045596595153377,1,0.11876741516387282
13277,2022-09-12 17:59:07,kine-finance,Polygon,174635.96048,Kine Finance,Yield,Kine Finance,-0.04002602771661756,0.11752731573855105,1,-2.2919693977462046e-05,1,0.11752731573855105
13131,2022-09-12 17:59:07,dopex,Binance,589.24783,Dopex,Options,Dopex,0.005876406328599046,0.11310880239832391,1,0.0009972724598067753,1,0.11310880239832391
13623,2022-09-12 17:59:07,symphony-finance,Avalanche,11012.159500000002,Symphony Finance,Dexes,Symphony Finance,0.11231621029989618,0.11231621029989618,1,0.0010199290184626927,1,0.11231621029989618
12514,2022-09-12 17:59:02,complus-network,Polygon,276.22398,Complus Network,Dexes,Complus Network,-0.000987417735533902,0.10022595284099858,1,-0.00035746995446735,1,0.10022595284099858
13504,2022-09-12 17:59:07,ramp,Avalanche,597.32754,Ramp,CDP,Ramp,0.006748798857783863,0.0918600999575521,1,0.0011298321952113346,1,0.0918600999575521
12714,2022-09-12 17:59:02,octane-finance,Binance,400.94891,Octane Finance,Staking,Octane Finance,0.006226734608678387,0.0780510493130197,1,0.001552999510256403,1,0.0780510493130197
13414,2022-09-12 17:59:07,opendao,Ethereum,9062.70583,OpenDAO,Algo-Stables,OpenDAO,0.0,0.06765638025085963,1,0.0,1,0.06765638025085963
12974,2022-09-12 17:59:07,auctus,Ethereum,42255.78306999999,Auctus,Options,Auctus,0.004964850021812334,0.05651405237966996,1,1.1749516068812815e-05,1,0.05651405237966996
13624,2022-09-12 17:59:07,symphony-finance,Optimism,5373.51499,Symphony Finance,Dexes,Symphony Finance,0.05449161001558925,0.05449161001558925,1,0.0010140775659321134,1,0.05449161001558925
12556,2022-09-12 17:59:02,deri-protocol,Polygon,85349.84266,Deri Protocol,Derivatives,Deri Protocol,0.0036810099812627116,0.05192247559704662,1,4.312849170591209e-06,1,0.05192247559704662
13571,2022-09-12 17:59:07,solana-farm,Binance,310.62122999999997,Solana Farm,Staking,Solana Farm,0.006055805278568187,0.03242937536321694,1,0.0019495786809446951,1,0.03242937536321694
12710,2022-09-12 17:59:02,newspace-finance,Binance,277.13423,NewSpace Finance,Farm,NewSpace Finance,0.018362462897166275,0.030050783835686757,1,0.0066258371970746,1,0.030050783835686757
13124,2022-09-12 17:59:07,dexpad,Polygon,35.00273,DexPad,Services,DexPad,0.003832352113655804,0.012985960699158167,1,0.010948723467157574,1,0.012985960699158167
13544,2022-09-12 17:59:07,rubikfarm,Binance,27.08007,RubikFarm,Farm,RubikFarm,0.0008155742921163462,0.008779475645559021,1,0.003011714120814112,1,0.008779475645559021
12806,2022-09-12 17:59:02,securo-finance,Polygon,3.49945,Securo Finance,Indexes,Securo Finance,0.14496999999999982,0.008502327712395369,1,4.142650988012397,1,0.008502327712395369
13673,2022-09-12 17:59:07,tranche-finance,Avalanche,66.16243,Tranche Finance,Yield,Tranche Finance,0.0004904879429734495,0.005530830891414373,1,0.0007413390695798953,1,0.005530830891414373
13081,2022-09-12 17:59:07,coup-farm,Avalanche,15.3675,Coup Farm,Yield,Coup Farm,0.0029561693590471577,0.004257066550844228,1,0.01923650144166037,1,0.004257066550844228
12677,2022-09-12 17:59:02,mapledefi,Binance,171.33082000000002,MapleDeFi,Yield,MapleDeFi,0.00034043061058431755,0.0031549128273571465,1,0.0001986978236515284,1,0.0031549128273571465
12805,2022-09-12 17:59:02,securo-finance,Binance,9.29042,Securo Finance,Indexes,Securo Finance,0.0006099999999999994,0.0028712507177477056,1,0.006565903371429919,1,0.0028712507177477056
12573,2022-09-12 17:59:02,empiredex,Avalanche,48964.19408,EmpireDEX,Dexes,EmpireDEX,0.0,0.0027543795353084377,1,0.0,1,0.0027543795353084377
13164,2022-09-12 17:59:07,fei-protocol,Ethereum,185005.71493000002,Fei Protocol,Algo-Stables,Fei Protocol,8.669943591482495e-05,0.0026380937367876302,1,4.6863112281493106e-08,1,0.0026380937367876302
13348,2022-09-12 17:59:07,mixswap-finance,Binance,19.66767,MixSwap Finance,Farm,MixSwap Finance,0.0009509490775321246,0.002139319528513534,1,0.0048350876211169114,1,0.002139319528513534
12598,2022-09-12 17:59:02,gondola-finance,Avalanche,3930.8145299999996,Gondola Finance,Dexes,Gondola Finance,0.0,0.001241239998716079,1,0.0,1,0.001241239998716079
12794,2022-09-12 17:59:02,robo-advisor-for-yield,Ethereum,971.69588,Robo-Advisor for Yield,Yield,Robo-Advisor for Yield,0.0,1.9999999970821136e-05,1,0.0,1,1.9999999970821136e-05
12999,2022-09-12 17:59:07,basis-cash,Ethereum,329867.3844,Basis Cash,Algo-Stables,Basis Cash,0.0,0.0,1,0.0,1,0.0
13601,2022-09-12 17:59:07,stonedefi,Binance,36293.93336,StoneDefi,Yield Aggregator,StoneDefi,0.0,0.0,1,0.0,1,0.0
13454,2022-09-12 17:59:07,piggy,Binance,24885.99235,Piggy,CDP,Piggy,0.0,0.0,1,0.0,1,0.0
13499,2022-09-12 17:59:07,radioshack,Optimism,5336.05053,RadioShack,Dexes,RadioShack,0.0,0.0,1,0.0,1,0.0
12636,2022-09-12 17:59:02,illuvium,Ethereum,9848.31032,Illuvium,Yield,Illuvium,0.0,0.0,1,0.0,1,0.0
13184,2022-09-12 17:59:07,fortube,Ethereum,95753.77326,ForTube,Lending,ForTube,0.0,0.0,1,0.0,1,0.0
12961,2022-09-12 17:59:07,antimatter,Ethereum,21339.93387,Antimatter,Options,Antimatter,0.0,0.0,1,0.0,1,0.0
13600,2022-09-12 17:59:07,stonedefi,Avalanche,7558.6591,StoneDefi,Yield Aggregator,StoneDefi,0.0,0.0,1,0.0,1,0.0
12492,2022-09-12 17:59:02,blur-finance,Binance,0.00894,Blur Finance,Yield Aggregator,Blur Finance,0.0,0.0,1,0.0,1,0.0
12958,2022-09-12 17:59:07,antimatter,Arbitrum,19471.72792,Antimatter,Options,Antimatter,0.0,0.0,1,0.0,1,0.0
13602,2022-09-12 17:59:07,stonedefi,Ethereum,37765.74682000001,StoneDefi,Yield Aggregator,StoneDefi,0.0,0.0,1,0.0,1,0.0
12957,2022-09-12 17:59:07,ante-finance,Polygon,23.03843,Ante Finance,Insurance,Ante Finance,0.0,0.0,1,0.0,1,0.0
13721,2022-09-12 17:59:07,vortex-dao,Avalanche,45.01786,Vortex DAO,Reserve Currency,Vortex DAO,0.0,0.0,1,0.0,1,0.0
13720,2022-09-12 17:59:07,volta-dao,Avalanche,30718.06371,Volta DAO,Reserve Currency,Volta DAO,0.0,0.0,1,0.0,1,0.0
12960,2022-09-12 17:59:07,antimatter,Binance,161629.50165,Antimatter,Options,Antimatter,0.0,0.0,1,0.0,1,0.0
12451,2022-09-12 17:59:02,amogus-dao,Avalanche,44.8818,Amogus DAO,Reserve Currency,Amogus DAO,0.0,0.0,1,0.0,1,0.0
12959,2022-09-12 17:59:07,antimatter,Avalanche,6915.61777,Antimatter,Options,Antimatter,0.0,0.0,1,0.0,1,0.0
12428,2022-09-12 17:56:59,trustswap,Ethereum,1729.64167,TrustSwap,Services,TrustSwap,0.0,0.0,1,0.0,1,0.0
12978,2022-09-12 17:59:07,augur,Ethereum,1401479.91281,Augur,Dexes,Augur,0.0,0.0,1,0.0,1,0.0
12993,2022-09-12 17:59:07,barnbridge,Avalanche,618.4040200000001,BarnBridge,Yield Aggregator,BarnBridge,0.0,0.0,1,0.0,1,0.0
13195,2022-09-12 17:59:07,futureswap,Ethereum,457398.21539,FutureSwap,Derivatives,FutureSwap,0.0,0.0,1,0.0,1,0.0
13199,2022-09-12 17:59:07,galaxygoogle-dao,Avalanche,0.80401,GalaxyGoogle DAO,Reserve Currency,GalaxyGoogle DAO,0.0,0.0,1,0.0,1,0.0
13472,2022-09-12 17:59:07,polywhale-finance,Polygon,114013.17519,Polywhale Finance,Yield,Polywhale Finance,0.0,0.0,1,0.0,1,0.0
13473,2022-09-12 17:59:07,polyyeld-finance,Polygon,8412.83368,PolyYeld Finance,Yield,PolyYeld Finance,0.0,0.0,1,0.0,1,0.0
13200,2022-09-12 17:59:07,galaxygoogle-dao,Binance,20457.43384,GalaxyGoogle DAO,Reserve Currency,GalaxyGoogle DAO,0.0,0.0,1,0.0,1,0.0
12982,2022-09-12 17:59:07,avalps,Avalanche,37.94763,Avalps,Reserve Currency,Avalps,0.0,0.0,1,0.0,1,0.0
13471,2022-09-12 17:59:07,polyroll,Polygon,3901.21289,Polyroll,Yield,Polyroll,0.0,0.0,1,0.0,1,0.0
13464,2022-09-12 17:59:07,pods-finance,Ethereum,95223.34393999999,Pods Finance,Options,podsFinance,0.0,0.0,1,0.0,1,0.0
12530,2022-09-12 17:59:02,crafting-finance,Ethereum,1293.75787,Crafting Finance,Synthetics,Crafting Finance,0.0,0.0,1,0.0,1,0.0
13196,2022-09-12 17:59:07,gaia-dao,Avalanche,4635.73084,Gaia DAO,Reserve Currency,Gaia DAO,0.0,0.0,1,0.0,1,0.0
12969,2022-09-12 17:59:07,argano,Polygon,20561.13921,Argano,Synthetics,Argano,0.0,0.0,1,0.0,1,0.0
13488,2022-09-12 17:59:07,qian,Ethereum,3949.0112,QIAN,Synthetics,QIAN,0.0,0.0,1,0.0,1,0.0
12659,2022-09-12 17:59:02,koala-defi,Polygon,984.8802900000001,Koala Defi,Farm,Koala Defi,0.0,0.0,1,0.0,1,0.0
12967,2022-09-12 17:59:07,arbicheems,Arbitrum,474.91768,ArbiCheems,Yield,ArbiCheems,0.0,0.0,1,0.0,1,0.0
13194,2022-09-12 17:59:07,futureswap,Avalanche,34317.16605,FutureSwap,Derivatives,FutureSwap,0.0,0.0,1,0.0,1,0.0
13661,2022-09-12 17:59:07,topshelf,Avalanche,43651.11488,TopShelf,CDP,TopShelf,0.0,0.0,1,0.0,1,0.0
13603,2022-09-12 17:59:07,stonedefi,Polygon,51994.940429999995,StoneDefi,Yield Aggregator,StoneDefi,0.0,0.0,1,0.0,1,0.0
13461,2022-09-12 17:59:07,pinyottas,Ethereum,2135.49816,Pinyottas,NFT Marketplace,Pinyottas,0.0,0.0,1,0.0,1,0.0
13637,2022-09-12 17:59:07,thales,Ethereum,5456.5,Thales,Options,Thales,0.0,0.0,1,0.0,1,0.0
13484,2022-09-12 17:59:07,proxy,Ethereum,7291.54882,Proxy,Yield,Proxy,0.0,0.0,1,0.0,1,0.0
13198,2022-09-12 17:59:07,gaj-finance,Polygon,13321.1075,Gaj Finance,Yield,Gaj Finance,0.0,0.0,1,0.0,1,0.0
13362,2022-09-12 17:59:07,multiplier,Ethereum,5936.30234,Multiplier,Lending,Multiplier,0.0,0.0,1,0.0,1,0.0
12603,2022-09-12 17:59:02,guard-helmet,Polygon,3761381.03314,Guard-Helmet,Insurance,Guard-Helmet,0.0,0.0,1,0.0,1,0.0
13590,2022-09-12 17:59:07,stakehound,Ethereum,112744921.1652,StakeHound,Liquid Staking,StakeHound,0.0,0.0,1,0.0,1,0.0
12624,2022-09-12 17:59:02,hundred-finance,Ethereum,139.68369,Hundred Finance,Lending,Hundred Finance,0.0,0.0,1,0.0,1,0.0
12570,2022-09-12 17:59:02,emiswap,Avalanche,4.54493,EmiSwap,Dexes,EmiSwap,0.0,0.0,1,0.0,1,0.0
13566,2022-09-12 17:59:07,snowdog,Avalanche,0.29128,Snowdog,Reserve Currency,Snowdog,0.0,0.0,1,0.0,1,0.0
13569,2022-09-12 17:59:07,solace,Ethereum,137035.68697,Solace,Insurance,Solace,0.0,0.0,1,0.0,1,0.0
13053,2022-09-12 17:59:07,cerberusdao,Ethereum,7686.00028,CerberusDAO,Reserve Currency,CerberusDAO,0.0,0.0,1,0.0,1,0.0
13133,2022-09-12 17:59:07,dotoracle,Binance,260.63354,DotOracle,Bridge,DotOracle,0.0,0.0,1,0.0,1,0.0
13132,2022-09-12 17:59:07,dotoracle,Avalanche,22.60127,DotOracle,Bridge,DotOracle,0.0,0.0,1,0.0,1,0.0
13130,2022-09-12 17:59:07,dopex,Avalanche,304.79,Dopex,Options,Dopex,0.0,0.0,1,0.0,1,0.0
13570,2022-09-12 17:59:07,solace,Polygon,10090.76425,Solace,Insurance,Solace,0.0,0.0,1,0.0,1,0.0
12527,2022-09-12 17:59:02,cook-finance,Ethereum,148134.59863999998,Cook Finance,Indexes,Cook Finance,0.0,0.0,1,0.0,1,0.0
13128,2022-09-12 17:59:07,doki-doki-finance,Ethereum,99763.89457,Doki Doki Finance,Yield,Doki Doki Finance,0.0,0.0,1,0.0,1,0.0
13126,2022-09-12 17:59:07,dino.exchange,Binance,14200.53141,Dino.Exchange,Dexes,Dino.Exchange,0.0,0.0,1,0.0,1,0.0
13067,2022-09-12 17:59:07,cofix,Ethereum,19500.484040000003,CoFiX,Dexes,CoFiX,0.0,0.0,1,0.0,1,0.0
13576,2022-09-12 17:59:07,soy-finance,Binance,0.15547,Soy Finance,Dexes,Soy Finance,0.0,0.0,1,0.0,1,0.0
13070,2022-09-12 17:59:07,coinwind,Ethereum,21428418.91643,Coinwind,Yield,Coinwind,0.0,0.0,1,0.0,1,0.0
13071,2022-09-12 17:59:07,complifi,Ethereum,908841.43123,CompliFi,Derivatives,CompliFi,0.0,0.0,1,0.0,1,0.0
13123,2022-09-12 17:59:07,dexpad,Avalanche,0.08185,DexPad,Services,DexPad,0.0,0.0,1,0.0,1,0.0
13122,2022-09-12 17:59:07,deus-finance,Polygon,605.22337,DEUS Finance,CDP,DEUS Finance,0.0,0.0,1,0.0,1,0.0
13121,2022-09-12 17:59:07,deus-finance,Ethereum,6447.37734,DEUS Finance,CDP,DEUS Finance,0.0,0.0,1,0.0,1,0.0
13114,2022-09-12 17:59:07,deerfi,Ethereum,582.91383,DeerFi,Lending,DeerFi,0.0,0.0,1,0.0,1,0.0
13113,2022-09-12 17:59:07,deepseadao,Avalanche,0.4464,DeepSeaDAO,Reserve Currency,DeepSeaDAO,0.0,0.0,1,0.0,1,0.0
13742,2022-09-12 17:59:07,wrapped,Ethereum,10949777.46625,Wrapped,Cross Chain,Wrapped,0.0,0.0,1,0.0,1,0.0
12544,2022-09-12 17:59:02,defi-halal,Polygon,193.94915,Defi Halal,CDP,Defi Halal,0.0,0.0,1,0.0,1,0.0
12545,2022-09-12 17:59:02,defi-yield-protocol,Ethereum,10292.024010000001,Defi Yield Protocol,Yield,Defi Yield Protocol,0.0,0.0,1,0.0,1,0.0
13103,2022-09-12 17:59:07,cyclone,Polygon,2353.22,Cyclone,Yield,Cyclone,0.0,0.0,1,0.0,1,0.0
13102,2022-09-12 17:59:07,cyclone,Ethereum,1503992.62,Cyclone,Yield,Cyclone,0.0,0.0,1,0.0,1,0.0
13580,2022-09-12 17:59:07,stacker-ventures,Ethereum,18332.17304,Stacker Ventures,Yield,Stacker Ventures,0.0,0.0,1,0.0,1,0.0
12550,2022-09-12 17:59:02,defirex,Ethereum,4649.5562899999995,Defirex,Yield,Defirex,0.0,0.0,1,0.0,1,0.0
13561,2022-09-12 17:59:07,siren,Ethereum,441130.47352,Siren,Options,Siren,0.0,0.0,1,0.0,1,0.0
13553,2022-09-12 17:59:07,sharedstake,Ethereum,27591751.80712,SharedStake,Liquid Staking,SharedStake,0.0,0.0,1,0.0,1,0.0
13551,2022-09-12 17:59:07,sashimidao,Avalanche,1.44421,SashimiDAO,Reserve Currency,SashimiDAO,0.0,0.0,1,0.0,1,0.0
12602,2022-09-12 17:59:02,guard-helmet,Binance,6183448.12679,Guard-Helmet,Insurance,Guard-Helmet,0.0,0.0,1,0.0,1,0.0
13728,2022-09-12 17:59:07,whiteheart,Ethereum,2682582.2742,Whiteheart,Options,Whiteheart,0.0,0.0,1,0.0,1,0.0
13587,2022-09-12 17:59:07,stakedao,Binance,795.12437,StakeDAO,Yield,StakeDAO,0.0,0.0,1,0.0,1,0.0
13521,2022-09-12 17:59:07,reserve,Ethereum,28257366.7259,Reserve,CDP,Reserve,0.0,0.0,1,0.0,1,0.0
13522,2022-09-12 17:59:07,retrodefi,Binance,756.87629,RetroDefi,Yield,RetroDefi,0.0,0.0,1,0.0,1,0.0
12440,2022-09-12 17:59:02,acoconut,Ethereum,29565.42557,ACoconut,Yield,ACoconut,0.0,0.0,1,0.0,1,0.0
13733,2022-09-12 17:59:07,wonderland,Ethereum,1193720.83686,Wonderland,Reserve Currency,Wonderland,0.0,0.0,1,0.0,1,0.0
13014,2022-09-12 17:59:07,big-data-protocol,Ethereum,387178.64998,Big Data Protocol,Staking,Big Data Protocol,0.0,0.0,1,0.0,1,0.0
13655,2022-09-12 17:59:07,tipidao,Binance,6864.48971,TiPiDao,Reserve Currency,TiPiDao,0.0,0.0,1,0.0,1,0.0
13016,2022-09-12 17:59:07,bitant,Optimism,158.5004,BitANT,Yield,BitANT,0.0,0.0,1,0.0,1,0.0
13523,2022-09-12 17:59:07,retrodefi,Polygon,6227.60774,RetroDefi,Yield,RetroDefi,0.0,0.0,1,0.0,1,0.0
12608,2022-09-12 17:59:02,halodao,Polygon,67485.26359,HaloDAO,Yield,HaloDAO,0.0,0.0,1,0.0,1,0.0
13751,2022-09-12 17:59:07,xdollar,Ethereum,26355.70052,xDollar,CDP,xDollar,0.0,0.0,1,0.0,1,0.0
13167,2022-09-12 17:59:07,finnexus,Ethereum,182436.04419999997,FinNexus,Options,FinNexus,0.0,0.0,1,0.0,1,0.0
12508,2022-09-12 17:59:02,chfry-finance,Ethereum,18737.870000000003,CHFRY Finance,Lending,CHFRY Finance,0.0,0.0,1,0.0,1,0.0
13166,2022-09-12 17:59:07,finnexus,Binance,46196.76901,FinNexus,Options,FinNexus,0.0,0.0,1,0.0,1,0.0
12597,2022-09-12 17:59:02,gnosis-protocol-v1,Ethereum,9603345.385149999,Gnosis Protocol v1,Dexes,Gnosis Protocol v1,0.0,0.0,1,0.0,1,0.0
13165,2022-09-12 17:59:07,fenrir-finance,Binance,742.697,Fenrir Finance,Lending,Fenrir Finance,0.0,0.0,1,0.0,1,0.0
13533,2022-09-12 17:59:07,risq-protocol,Binance,46.72426,Risq Protocol,Options,Risq Protocol,0.0,0.0,1,0.0,1,0.0
12593,2022-09-12 17:59:02,flashstake,Ethereum,7201.05431,Flashstake,Yield,Flashstake,0.0,0.0,1,0.0,1,0.0
12592,2022-09-12 17:59:02,flamincome,Ethereum,55985491.94305,Flamincome,Yield Aggregator,Flamincome,0.0,0.0,1,0.0,1,0.0
12590,2022-09-12 17:59:02,filda,Binance,27.71204,FilDA,Lending,FilDA,0.0,0.0,1,0.0,1,0.0
12589,2022-09-12 17:59:02,filda,Arbitrum,23934.89855,FilDA,Lending,FilDA,0.0,0.0,1,0.0,1,0.0
13640,2022-09-12 17:59:07,the-dragons-lair,Avalanche,181.3802,The Dragon's Lair,Yield,The Dragon's Lair,0.0,0.0,1,0.0,1,0.0
13752,2022-09-12 17:59:07,xdollar,Polygon,47309.28234,xDollar,CDP,xDollar,0.0,0.0,1,0.0,1,0.0
13584,2022-09-12 17:59:07,stafi,Ethereum,29037222.307,Stafi,Staking,Stafi,0.0,0.0,1,0.0,1,0.0
13043,2022-09-12 17:59:07,carbon-finance,Arbitrum,6454.28752,Carbon Finance,Yield,Carbon Finance,0.0,0.0,1,0.0,1,0.0
12955,2022-09-12 17:59:07,ante-finance,Avalanche,1281.61,Ante Finance,Insurance,Ante Finance,0.0,0.0,1,0.0,1,0.0
12680,2022-09-12 17:59:02,marginswap,Ethereum,134308.09698,MarginSwap,Dexes,MarginSwap,0.0,0.0,1,0.0,1,0.0
13286,2022-09-12 17:59:07,kuu-finance,Avalanche,17307.365710000002,Kuu Finance,Dexes,Kuu Finance,0.0,0.0,1,0.0,1,0.0
13307,2022-09-12 17:59:07,liquidrium,Polygon,926.76324,Liquidrium,Yield,Liquidrium,0.0,0.0,1,0.0,1,0.0
12831,2022-09-12 17:59:02,stormswap,Avalanche,9873.82321,StormSwap,Yield,StormSwap,0.0,0.0,1,0.0,1,0.0
12756,2022-09-12 17:59:02,pidao-finance,Binance,1.15957,Pidao Finance,Reserve Currency,Pidao Finance,0.0,0.0,1,0.0,1,0.0
12834,2022-09-12 17:59:02,strudel-finance,Ethereum,519858.5951,Strudel Finance,Bridge,Strudel Finance,0.0,0.0,1,0.0,1,0.0
13318,2022-09-12 17:59:07,luckychip,Binance,17.54234,LuckyChip,Prediction Market,LuckyChip,0.0,0.0,1,0.0,1,0.0
12755,2022-09-12 17:59:02,photon-protocol,Binance,1362.90259,Photon Protocol,Reserve Currency,Photon Protocol,0.0,0.0,1,0.0,1,0.0
12754,2022-09-12 17:59:02,perlin,Ethereum,3589256.79698,Perlin,Dexes,Perlin,0.0,0.0,1,0.0,1,0.0
12838,2022-09-12 17:59:02,suterusu,Binance,86038.67111,Suterusu,Services,Suterusu,0.0,0.0,1,0.0,1,0.0
12839,2022-09-12 17:59:02,suterusu,Ethereum,2288.598,Suterusu,Services,Suterusu,0.0,0.0,1,0.0,1,0.0
13385,2022-09-12 17:59:07,nord-finance,Avalanche,95.07708,Nord Finance,Yield Aggregator,Nord Finance,0.0,0.0,1,0.0,1,0.0
13683,2022-09-12 17:59:07,unbound,Ethereum,73039.65761,Unbound,Derivatives,Unbound,0.0,0.0,1,0.0,1,0.0
13386,2022-09-12 17:59:07,nord-finance,Ethereum,50673.90865,Nord Finance,Yield Aggregator,Nord Finance,0.0,0.0,1,0.0,1,0.0
12843,2022-09-12 17:59:02,swift-finance,Avalanche,799.42544,Swift Finance,Yield,Swift Finance,0.0,0.0,1,0.0,1,0.0
13387,2022-09-12 17:59:07,nord-finance,Polygon,60582.95984,Nord Finance,Yield Aggregator,Nord Finance,0.0,0.0,1,0.0,1,0.0
12746,2022-09-12 17:59:02,papa-dao,Avalanche,15.62411,Papa DAO,Reserve Currency,Papa DAO,0.0,0.0,1,0.0,1,0.0
13390,2022-09-12 17:59:07,nowswap,Ethereum,18.227710000000002,NowSwap,Dexes,NowSwap,0.0,0.0,1,0.0,1,0.0
12829,2022-09-12 17:59:02,stargate-finance,Binance,216411.68667,Stargate Finance,Reserve Currency,Stargate Finance,0.0,0.0,1,0.0,1,0.0
13680,2022-09-12 17:59:07,ubiquity-dao,Ethereum,69245.68857,Ubiquity DAO,Services,Ubiquity DAO,0.0,0.0,1,0.0,1,0.0
13306,2022-09-12 17:59:07,liquidrium,Ethereum,538.41647,Liquidrium,Yield,Liquidrium,0.0,0.0,1,0.0,1,0.0
13305,2022-09-12 17:59:07,liquidrium,Arbitrum,79.55235,Liquidrium,Yield,Liquidrium,0.0,0.0,1,0.0,1,0.0
13300,2022-09-12 17:59:07,lien,Ethereum,170421.53184,Lien,Options,Lien,0.0,0.0,1,0.0,1,0.0
