,date,token,token_value,usd_value,protocol,chain,last_token_value
2306,2022-09-16 00:00:00,DAI,,,uniswap,Optimism,
10262,2022-09-16 00:00:00,DCN,,,uniswap,Optimism,
13070,2022-09-16 00:00:00,DHT,,,uniswap,Optimism,
6986,2022-09-16 00:00:00,RGT,,,uniswap,Optimism,
14006,2022-09-16 00:00:00,XCHF,,,uniswap,Optimism,
12602,2022-09-16 00:00:00,SPANK,,,uniswap,Optimism,
3710,2022-09-16 00:00:00,SUSD,,,uniswap,Optimism,
18218,2022-09-16 00:00:00,AELIN,,,uniswap,Optimism,
3242,2022-09-16 00:00:00,WBTC,,,uniswap,Optimism,
9326,2022-09-16 00:00:00,SARCO,,,uniswap,Optimism,
15878,2022-09-16 00:00:00,OP,,,uniswap,Optimism,
12134,2022-09-16 00:00:00,PERP,,,uniswap,Optimism,
6050,2022-09-16 00:00:00,RAI,,,uniswap,Optimism,
4646,2022-09-16 00:00:00,SBTC,,,uniswap,Optimism,
11198,2022-09-16 00:00:00,KROM,,,uniswap,Optimism,
434,2022-09-16 00:00:00,USDT,51564373.34214,51496514.62682,uniswap,Optimism,53570375.09181
14474,2022-09-16 00:00:00,HND,,,uniswap,Optimism,
10730,2022-09-16 00:00:00,WPC,,,uniswap,Optimism,
17282,2022-09-16 00:00:00,AAVE,,,uniswap,Optimism,
13538,2022-09-16 00:00:00,EST,,,uniswap,Optimism,
4178,2022-09-16 00:00:00,SLINK,,,uniswap,Optimism,
17750,2022-09-16 00:00:00,BOB,,,uniswap,Optimism,
16814,2022-09-16 00:00:00,WSTETH,,,uniswap,Optimism,
1370,2022-09-16 00:00:00,0XBTC,,,uniswap,Optimism,
2774,2022-09-16 00:00:00,UNI,,,uniswap,Optimism,
7454,2022-09-16 00:00:00,RETH,,,uniswap,Optimism,
7922,2022-09-16 00:00:00,PAPER,,,uniswap,Optimism,
8390,2022-09-16 00:00:00,ENS,,,uniswap,Optimism,
15410,2022-09-16 00:00:00,EQZ,,,uniswap,Optimism,
16346,2022-09-16 00:00:00,CRV,,,uniswap,Optimism,
16345,2022-09-15 00:00:00,CRV,,,uniswap,Optimism,
13069,2022-09-15 00:00:00,DHT,,,uniswap,Optimism,
7921,2022-09-15 00:00:00,PAPER,,,uniswap,Optimism,
8857,2022-09-15 00:00:00,BITANT,,,uniswap,Optimism,
15877,2022-09-15 00:00:00,OP,,,uniswap,Optimism,
4177,2022-09-15 00:00:00,SLINK,,,uniswap,Optimism,
4645,2022-09-15 00:00:00,SBTC,,,uniswap,Optimism,
9325,2022-09-15 00:00:00,SARCO,,,uniswap,Optimism,
17749,2022-09-15 00:00:00,BOB,,,uniswap,Optimism,
12133,2022-09-15 00:00:00,PERP,,,uniswap,Optimism,
8389,2022-09-15 00:00:00,ENS,,,uniswap,Optimism,
433,2022-09-15 00:00:00,USDT,53570375.09181,53570375.09181,uniswap,Optimism,53938374.05211
3241,2022-09-15 00:00:00,WBTC,,,uniswap,Optimism,
17281,2022-09-15 00:00:00,AAVE,,,uniswap,Optimism,
10729,2022-09-15 00:00:00,WPC,,,uniswap,Optimism,
16813,2022-09-15 00:00:00,WSTETH,,,uniswap,Optimism,
12601,2022-09-15 00:00:00,SPANK,,,uniswap,Optimism,
7453,2022-09-15 00:00:00,RETH,,,uniswap,Optimism,
1837,2022-09-15 00:00:00,WETH,,,uniswap,Optimism,
18685,2022-09-15 00:00:00,LUSD,,,uniswap,Optimism,
11665,2022-09-15 00:00:00,MKR,,,uniswap,Optimism,
18217,2022-09-15 00:00:00,AELIN,,,uniswap,Optimism,
3709,2022-09-15 00:00:00,SUSD,,,uniswap,Optimism,
5113,2022-09-15 00:00:00,LINK,,,uniswap,Optimism,
1369,2022-09-15 00:00:00,0XBTC,,,uniswap,Optimism,
14005,2022-09-15 00:00:00,XCHF,,,uniswap,Optimism,
15409,2022-09-15 00:00:00,EQZ,,,uniswap,Optimism,
11197,2022-09-15 00:00:00,KROM,,,uniswap,Optimism,
6985,2022-09-15 00:00:00,RGT,,,uniswap,Optimism,
5581,2022-09-15 00:00:00,USDC,,,uniswap,Optimism,
14473,2022-09-15 00:00:00,HND,,,uniswap,Optimism,
2305,2022-09-15 00:00:00,DAI,,,uniswap,Optimism,
10261,2022-09-15 00:00:00,DCN,,,uniswap,Optimism,
9793,2022-09-15 00:00:00,LYRA,,,uniswap,Optimism,
901,2022-09-15 00:00:00,SETH,,,uniswap,Optimism,
6517,2022-09-15 00:00:00,SNX,,,uniswap,Optimism,
2773,2022-09-15 00:00:00,UNI,,,uniswap,Optimism,
6049,2022-09-15 00:00:00,RAI,,,uniswap,Optimism,
13537,2022-09-15 00:00:00,EST,,,uniswap,Optimism,
14941,2022-09-15 00:00:00,THALES,,,uniswap,Optimism,
4644,2022-09-14 00:00:00,SBTC,,,uniswap,Optimism,
11196,2022-09-14 00:00:00,KROM,,,uniswap,Optimism,
17748,2022-09-14 00:00:00,BOB,,,uniswap,Optimism,
13536,2022-09-14 00:00:00,EST,,,uniswap,Optimism,
17280,2022-09-14 00:00:00,AAVE,,,uniswap,Optimism,
3708,2022-09-14 00:00:00,SUSD,,,uniswap,Optimism,
14472,2022-09-14 00:00:00,HND,,,uniswap,Optimism,
16812,2022-09-14 00:00:00,WSTETH,,,uniswap,Optimism,
5112,2022-09-14 00:00:00,LINK,,,uniswap,Optimism,
432,2022-09-14 00:00:00,USDT,53938374.05211,53900994.75889,uniswap,Optimism,57519324.95481
2304,2022-09-14 00:00:00,DAI,,,uniswap,Optimism,
8388,2022-09-14 00:00:00,ENS,,,uniswap,Optimism,
12132,2022-09-14 00:00:00,PERP,,,uniswap,Optimism,
15408,2022-09-14 00:00:00,EQZ,,,uniswap,Optimism,
1836,2022-09-14 00:00:00,WETH,,,uniswap,Optimism,
7452,2022-09-14 00:00:00,RETH,,,uniswap,Optimism,
12600,2022-09-14 00:00:00,SPANK,,,uniswap,Optimism,
900,2022-09-14 00:00:00,SETH,,,uniswap,Optimism,
14940,2022-09-14 00:00:00,THALES,,,uniswap,Optimism,
6048,2022-09-14 00:00:00,RAI,,,uniswap,Optimism,
3240,2022-09-14 00:00:00,WBTC,,,uniswap,Optimism,
1368,2022-09-14 00:00:00,0XBTC,,,uniswap,Optimism,
18684,2022-09-14 00:00:00,LUSD,,,uniswap,Optimism,
10260,2022-09-14 00:00:00,DCN,,,uniswap,Optimism,
7920,2022-09-14 00:00:00,PAPER,,,uniswap,Optimism,
13068,2022-09-14 00:00:00,DHT,,,uniswap,Optimism,
9324,2022-09-14 00:00:00,SARCO,,,uniswap,Optimism,
9792,2022-09-14 00:00:00,LYRA,,,uniswap,Optimism,
8856,2022-09-14 00:00:00,BITANT,,,uniswap,Optimism,
18216,2022-09-14 00:00:00,AELIN,,,uniswap,Optimism,
15876,2022-09-14 00:00:00,OP,,,uniswap,Optimism,
14004,2022-09-14 00:00:00,XCHF,,,uniswap,Optimism,
11664,2022-09-14 00:00:00,MKR,,,uniswap,Optimism,
16344,2022-09-14 00:00:00,CRV,,,uniswap,Optimism,
10728,2022-09-14 00:00:00,WPC,,,uniswap,Optimism,
4176,2022-09-14 00:00:00,SLINK,,,uniswap,Optimism,
5580,2022-09-14 00:00:00,USDC,,,uniswap,Optimism,
6984,2022-09-14 00:00:00,RGT,,,uniswap,Optimism,
2772,2022-09-14 00:00:00,UNI,,,uniswap,Optimism,
6516,2022-09-14 00:00:00,SNX,,,uniswap,Optimism,
14003,2022-09-13 00:00:00,XCHF,,,uniswap,Optimism,
3239,2022-09-13 00:00:00,WBTC,,,uniswap,Optimism,
7919,2022-09-13 00:00:00,PAPER,,,uniswap,Optimism,
6047,2022-09-13 00:00:00,RAI,,,uniswap,Optimism,
11195,2022-09-13 00:00:00,KROM,,,uniswap,Optimism,
4175,2022-09-13 00:00:00,SLINK,,,uniswap,Optimism,
6515,2022-09-13 00:00:00,SNX,,,uniswap,Optimism,
10727,2022-09-13 00:00:00,WPC,,,uniswap,Optimism,
1367,2022-09-13 00:00:00,0XBTC,,,uniswap,Optimism,
9323,2022-09-13 00:00:00,SARCO,,,uniswap,Optimism,
4643,2022-09-13 00:00:00,SBTC,,,uniswap,Optimism,
17279,2022-09-13 00:00:00,AAVE,,,uniswap,Optimism,
12131,2022-09-13 00:00:00,PERP,,,uniswap,Optimism,
18215,2022-09-13 00:00:00,AELIN,,,uniswap,Optimism,
8387,2022-09-13 00:00:00,ENS,,,uniswap,Optimism,
11663,2022-09-13 00:00:00,MKR,,,uniswap,Optimism,
10259,2022-09-13 00:00:00,DCN,,,uniswap,Optimism,
431,2022-09-13 00:00:00,USDT,57519324.95481,57447655.87592,uniswap,Optimism,58533881.48859
18683,2022-09-13 00:00:00,LUSD,,,uniswap,Optimism,
14471,2022-09-13 00:00:00,HND,,,uniswap,Optimism,
17747,2022-09-13 00:00:00,BOB,,,uniswap,Optimism,
14939,2022-09-13 00:00:00,THALES,,,uniswap,Optimism,
2303,2022-09-13 00:00:00,DAI,,,uniswap,Optimism,
9791,2022-09-13 00:00:00,LYRA,,,uniswap,Optimism,
15407,2022-09-13 00:00:00,EQZ,,,uniswap,Optimism,
5111,2022-09-13 00:00:00,LINK,,,uniswap,Optimism,
12599,2022-09-13 00:00:00,SPANK,,,uniswap,Optimism,
6983,2022-09-13 00:00:00,RGT,,,uniswap,Optimism,
5579,2022-09-13 00:00:00,USDC,,,uniswap,Optimism,
16343,2022-09-13 00:00:00,CRV,,,uniswap,Optimism,
1835,2022-09-13 00:00:00,WETH,,,uniswap,Optimism,
8855,2022-09-13 00:00:00,BITANT,,,uniswap,Optimism,
899,2022-09-13 00:00:00,SETH,,,uniswap,Optimism,
16811,2022-09-13 00:00:00,WSTETH,,,uniswap,Optimism,
7451,2022-09-13 00:00:00,RETH,,,uniswap,Optimism,
3707,2022-09-13 00:00:00,SUSD,,,uniswap,Optimism,
13067,2022-09-13 00:00:00,DHT,,,uniswap,Optimism,
15875,2022-09-13 00:00:00,OP,,,uniswap,Optimism,
2771,2022-09-13 00:00:00,UNI,,,uniswap,Optimism,
13535,2022-09-13 00:00:00,EST,,,uniswap,Optimism,
16342,2022-09-12 00:00:00,CRV,,,uniswap,Optimism,
17746,2022-09-12 00:00:00,BOB,,,uniswap,Optimism,
14470,2022-09-12 00:00:00,HND,,,uniswap,Optimism,
12598,2022-09-12 00:00:00,SPANK,,,uniswap,Optimism,
10726,2022-09-12 00:00:00,WPC,,,uniswap,Optimism,
3238,2022-09-12 00:00:00,WBTC,,,uniswap,Optimism,
18682,2022-09-12 00:00:00,LUSD,,,uniswap,Optimism,
6982,2022-09-12 00:00:00,RGT,,,uniswap,Optimism,
10258,2022-09-12 00:00:00,DCN,,,uniswap,Optimism,
4174,2022-09-12 00:00:00,SLINK,,,uniswap,Optimism,
11662,2022-09-12 00:00:00,MKR,,,uniswap,Optimism,
6514,2022-09-12 00:00:00,SNX,,,uniswap,Optimism,
18214,2022-09-12 00:00:00,AELIN,,,uniswap,Optimism,
5578,2022-09-12 00:00:00,USDC,,,uniswap,Optimism,
1366,2022-09-12 00:00:00,0XBTC,,,uniswap,Optimism,
14002,2022-09-12 00:00:00,XCHF,,,uniswap,Optimism,
15874,2022-09-12 00:00:00,OP,,,uniswap,Optimism,
3706,2022-09-12 00:00:00,SUSD,,,uniswap,Optimism,
9790,2022-09-12 00:00:00,LYRA,,,uniswap,Optimism,
9322,2022-09-12 00:00:00,SARCO,,,uniswap,Optimism,
8854,2022-09-12 00:00:00,BITANT,,,uniswap,Optimism,
7918,2022-09-12 00:00:00,PAPER,,,uniswap,Optimism,
13066,2022-09-12 00:00:00,DHT,,,uniswap,Optimism,
2770,2022-09-12 00:00:00,UNI,,,uniswap,Optimism,
11194,2022-09-12 00:00:00,KROM,,,uniswap,Optimism,
2302,2022-09-12 00:00:00,DAI,,,uniswap,Optimism,
15406,2022-09-12 00:00:00,EQZ,,,uniswap,Optimism,
4642,2022-09-12 00:00:00,SBTC,,,uniswap,Optimism,
1834,2022-09-12 00:00:00,WETH,,,uniswap,Optimism,
16810,2022-09-12 00:00:00,WSTETH,,,uniswap,Optimism,
12130,2022-09-12 00:00:00,PERP,,,uniswap,Optimism,
7450,2022-09-12 00:00:00,RETH,,,uniswap,Optimism,
6046,2022-09-12 00:00:00,RAI,,,uniswap,Optimism,
898,2022-09-12 00:00:00,SETH,,,uniswap,Optimism,
8386,2022-09-12 00:00:00,ENS,,,uniswap,Optimism,
14938,2022-09-12 00:00:00,THALES,,,uniswap,Optimism,
13534,2022-09-12 00:00:00,EST,,,uniswap,Optimism,
17278,2022-09-12 00:00:00,AAVE,,,uniswap,Optimism,
5110,2022-09-12 00:00:00,LINK,,,uniswap,Optimism,
430,2022-09-12 00:00:00,USDT,58533881.48859,58592415.37008,uniswap,Optimism,59590590.81362
15873,2022-09-11 00:00:00,OP,,,uniswap,Optimism,
7449,2022-09-11 00:00:00,RETH,,,uniswap,Optimism,
10725,2022-09-11 00:00:00,WPC,,,uniswap,Optimism,
17277,2022-09-11 00:00:00,AAVE,,,uniswap,Optimism,
9789,2022-09-11 00:00:00,LYRA,,,uniswap,Optimism,
13065,2022-09-11 00:00:00,DHT,,,uniswap,Optimism,
9321,2022-09-11 00:00:00,SARCO,,,uniswap,Optimism,
7917,2022-09-11 00:00:00,PAPER,,,uniswap,Optimism,
4173,2022-09-11 00:00:00,SLINK,,,uniswap,Optimism,
8853,2022-09-11 00:00:00,BITANT,,,uniswap,Optimism,
6045,2022-09-11 00:00:00,RAI,,,uniswap,Optimism,
6513,2022-09-11 00:00:00,SNX,,,uniswap,Optimism,
13533,2022-09-11 00:00:00,EST,,,uniswap,Optimism,
16809,2022-09-11 00:00:00,WSTETH,,,uniswap,Optimism,
3237,2022-09-11 00:00:00,WBTC,,,uniswap,Optimism,
15405,2022-09-11 00:00:00,EQZ,,,uniswap,Optimism,
3705,2022-09-11 00:00:00,SUSD,,,uniswap,Optimism,
1365,2022-09-11 00:00:00,0XBTC,,,uniswap,Optimism,
18681,2022-09-11 00:00:00,LUSD,,,uniswap,Optimism,
2301,2022-09-11 00:00:00,DAI,,,uniswap,Optimism,
17745,2022-09-11 00:00:00,BOB,,,uniswap,Optimism,
429,2022-09-11 00:00:00,USDT,59590590.81362,59650181.40444,uniswap,Optimism,61010109.72853
6981,2022-09-11 00:00:00,RGT,,,uniswap,Optimism,
12597,2022-09-11 00:00:00,SPANK,,,uniswap,Optimism,
2769,2022-09-11 00:00:00,UNI,,,uniswap,Optimism,
897,2022-09-11 00:00:00,SETH,,,uniswap,Optimism,
10257,2022-09-11 00:00:00,DCN,,,uniswap,Optimism,
5109,2022-09-11 00:00:00,LINK,,,uniswap,Optimism,
8385,2022-09-11 00:00:00,ENS,,,uniswap,Optimism,
1833,2022-09-11 00:00:00,WETH,,,uniswap,Optimism,
14937,2022-09-11 00:00:00,THALES,,,uniswap,Optimism,
16341,2022-09-11 00:00:00,CRV,,,uniswap,Optimism,
14001,2022-09-11 00:00:00,XCHF,,,uniswap,Optimism,
4641,2022-09-11 00:00:00,SBTC,,,uniswap,Optimism,
11661,2022-09-11 00:00:00,MKR,,,uniswap,Optimism,
18213,2022-09-11 00:00:00,AELIN,,,uniswap,Optimism,
12129,2022-09-11 00:00:00,PERP,,,uniswap,Optimism,
5577,2022-09-11 00:00:00,USDC,,,uniswap,Optimism,
11193,2022-09-11 00:00:00,KROM,,,uniswap,Optimism,
14469,2022-09-11 00:00:00,HND,,,uniswap,Optimism,
11192,2022-09-10 00:00:00,KROM,,,uniswap,Optimism,
2300,2022-09-10 00:00:00,DAI,,,uniswap,Optimism,
10724,2022-09-10 00:00:00,WPC,,,uniswap,Optimism,
7916,2022-09-10 00:00:00,PAPER,,,uniswap,Optimism,
4640,2022-09-10 00:00:00,SBTC,,,uniswap,Optimism,
3704,2022-09-10 00:00:00,SUSD,,,uniswap,Optimism,
8852,2022-09-10 00:00:00,BITANT,,,uniswap,Optimism,
15872,2022-09-10 00:00:00,OP,,,uniswap,Optimism,
16340,2022-09-10 00:00:00,CRV,,,uniswap,Optimism,
5108,2022-09-10 00:00:00,LINK,,,uniswap,Optimism,
16808,2022-09-10 00:00:00,WSTETH,,,uniswap,Optimism,
17276,2022-09-10 00:00:00,AAVE,,,uniswap,Optimism,
2768,2022-09-10 00:00:00,UNI,,,uniswap,Optimism,
15404,2022-09-10 00:00:00,EQZ,,,uniswap,Optimism,
9788,2022-09-10 00:00:00,LYRA,,,uniswap,Optimism,
428,2022-09-10 00:00:00,USDT,61010109.72853,61071119.83826,uniswap,Optimism,58848817.6298
18680,2022-09-10 00:00:00,LUSD,,,uniswap,Optimism,
17744,2022-09-10 00:00:00,BOB,,,uniswap,Optimism,
18212,2022-09-10 00:00:00,AELIN,,,uniswap,Optimism,
4172,2022-09-10 00:00:00,SLINK,,,uniswap,Optimism,
9320,2022-09-10 00:00:00,SARCO,,,uniswap,Optimism,
896,2022-09-10 00:00:00,SETH,,,uniswap,Optimism,
5576,2022-09-10 00:00:00,USDC,,,uniswap,Optimism,
6044,2022-09-10 00:00:00,RAI,,,uniswap,Optimism,
6980,2022-09-10 00:00:00,RGT,,,uniswap,Optimism,
8384,2022-09-10 00:00:00,ENS,,,uniswap,Optimism,
11660,2022-09-10 00:00:00,MKR,,,uniswap,Optimism,
12128,2022-09-10 00:00:00,PERP,,,uniswap,Optimism,
7448,2022-09-10 00:00:00,RETH,,,uniswap,Optimism,
1832,2022-09-10 00:00:00,WETH,,,uniswap,Optimism,
12596,2022-09-10 00:00:00,SPANK,,,uniswap,Optimism,
13064,2022-09-10 00:00:00,DHT,,,uniswap,Optimism,
14936,2022-09-10 00:00:00,THALES,,,uniswap,Optimism,
3236,2022-09-10 00:00:00,WBTC,,,uniswap,Optimism,
13532,2022-09-10 00:00:00,EST,,,uniswap,Optimism,
6512,2022-09-10 00:00:00,SNX,,,uniswap,Optimism,
14000,2022-09-10 00:00:00,XCHF,,,uniswap,Optimism,
1364,2022-09-10 00:00:00,0XBTC,,,uniswap,Optimism,
14468,2022-09-10 00:00:00,HND,,,uniswap,Optimism,
10256,2022-09-10 00:00:00,DCN,,,uniswap,Optimism,
2767,2022-09-09 00:00:00,UNI,,,uniswap,Optimism,
9787,2022-09-09 00:00:00,LYRA,,,uniswap,Optimism,
8851,2022-09-09 00:00:00,BITANT,,,uniswap,Optimism,
2299,2022-09-09 00:00:00,DAI,,,uniswap,Optimism,
8383,2022-09-09 00:00:00,ENS,,,uniswap,Optimism,
9319,2022-09-09 00:00:00,SARCO,,,uniswap,Optimism,
10255,2022-09-09 00:00:00,DCN,,,uniswap,Optimism,
18679,2022-09-09 00:00:00,LUSD,,,uniswap,Optimism,
14467,2022-09-09 00:00:00,HND,,,uniswap,Optimism,
6511,2022-09-09 00:00:00,SNX,,,uniswap,Optimism,
16807,2022-09-09 00:00:00,WSTETH,,,uniswap,Optimism,
14935,2022-09-09 00:00:00,THALES,,,uniswap,Optimism,
11659,2022-09-09 00:00:00,MKR,,,uniswap,Optimism,
6043,2022-09-09 00:00:00,RAI,,,uniswap,Optimism,
17743,2022-09-09 00:00:00,BOB,,,uniswap,Optimism,
13531,2022-09-09 00:00:00,EST,,,uniswap,Optimism,
12127,2022-09-09 00:00:00,PERP,,,uniswap,Optimism,
7447,2022-09-09 00:00:00,RETH,,,uniswap,Optimism,
1831,2022-09-09 00:00:00,WETH,,,uniswap,Optimism,
6979,2022-09-09 00:00:00,RGT,,,uniswap,Optimism,
5575,2022-09-09 00:00:00,USDC,,,uniswap,Optimism,
3703,2022-09-09 00:00:00,SUSD,,,uniswap,Optimism,
3235,2022-09-09 00:00:00,WBTC,,,uniswap,Optimism,
895,2022-09-09 00:00:00,SETH,,,uniswap,Optimism,
12595,2022-09-09 00:00:00,SPANK,,,uniswap,Optimism,
13063,2022-09-09 00:00:00,DHT,,,uniswap,Optimism,
427,2022-09-09 00:00:00,USDT,58848817.6298,58907666.44743,uniswap,Optimism,57225692.37016
5107,2022-09-09 00:00:00,LINK,,,uniswap,Optimism,
15403,2022-09-09 00:00:00,EQZ,,,uniswap,Optimism,
18211,2022-09-09 00:00:00,AELIN,,,uniswap,Optimism,
4171,2022-09-09 00:00:00,SLINK,,,uniswap,Optimism,
16339,2022-09-09 00:00:00,CRV,,,uniswap,Optimism,
15871,2022-09-09 00:00:00,OP,,,uniswap,Optimism,
10723,2022-09-09 00:00:00,WPC,,,uniswap,Optimism,
13999,2022-09-09 00:00:00,XCHF,,,uniswap,Optimism,
7915,2022-09-09 00:00:00,PAPER,,,uniswap,Optimism,
11191,2022-09-09 00:00:00,KROM,,,uniswap,Optimism,
1363,2022-09-09 00:00:00,0XBTC,,,uniswap,Optimism,
17275,2022-09-09 00:00:00,AAVE,,,uniswap,Optimism,
4639,2022-09-09 00:00:00,SBTC,,,uniswap,Optimism,
14466,2022-09-08 00:00:00,HND,,,uniswap,Optimism,
15402,2022-09-08 00:00:00,EQZ,,,uniswap,Optimism,
10254,2022-09-08 00:00:00,DCN,,,uniswap,Optimism,
3234,2022-09-08 00:00:00,WBTC,,,uniswap,Optimism,
17274,2022-09-08 00:00:00,AAVE,,,uniswap,Optimism,
16806,2022-09-08 00:00:00,WSTETH,,,uniswap,Optimism,
6978,2022-09-08 00:00:00,RGT,,,uniswap,Optimism,
4638,2022-09-08 00:00:00,SBTC,,,uniswap,Optimism,
13998,2022-09-08 00:00:00,XCHF,,,uniswap,Optimism,
9786,2022-09-08 00:00:00,LYRA,,,uniswap,Optimism,
6042,2022-09-08 00:00:00,RAI,,,uniswap,Optimism,
1362,2022-09-08 00:00:00,0XBTC,,,uniswap,Optimism,
13530,2022-09-08 00:00:00,EST,,,uniswap,Optimism,
2766,2022-09-08 00:00:00,UNI,,,uniswap,Optimism,
6510,2022-09-08 00:00:00,SNX,,,uniswap,Optimism,
13062,2022-09-08 00:00:00,DHT,,,uniswap,Optimism,
14934,2022-09-08 00:00:00,THALES,,,uniswap,Optimism,
10722,2022-09-08 00:00:00,WPC,,,uniswap,Optimism,
426,2022-09-08 00:00:00,USDT,57225692.37016,57225692.37016,uniswap,Optimism,56353028.80099
11190,2022-09-08 00:00:00,KROM,,,uniswap,Optimism,
8850,2022-09-08 00:00:00,BITANT,,,uniswap,Optimism,
16338,2022-09-08 00:00:00,CRV,,,uniswap,Optimism,
18210,2022-09-08 00:00:00,AELIN,,,uniswap,Optimism,
5106,2022-09-08 00:00:00,LINK,,,uniswap,Optimism,
12594,2022-09-08 00:00:00,SPANK,,,uniswap,Optimism,
8382,2022-09-08 00:00:00,ENS,,,uniswap,Optimism,
11658,2022-09-08 00:00:00,MKR,,,uniswap,Optimism,
894,2022-09-08 00:00:00,SETH,,,uniswap,Optimism,
18678,2022-09-08 00:00:00,LUSD,,,uniswap,Optimism,
12126,2022-09-08 00:00:00,PERP,,,uniswap,Optimism,
7446,2022-09-08 00:00:00,RETH,,,uniswap,Optimism,
4170,2022-09-08 00:00:00,SLINK,,,uniswap,Optimism,
17742,2022-09-08 00:00:00,BOB,,,uniswap,Optimism,
2298,2022-09-08 00:00:00,DAI,,,uniswap,Optimism,
1830,2022-09-08 00:00:00,WETH,,,uniswap,Optimism,
5574,2022-09-08 00:00:00,USDC,,,uniswap,Optimism,
3702,2022-09-08 00:00:00,SUSD,,,uniswap,Optimism,
15870,2022-09-08 00:00:00,OP,,,uniswap,Optimism,
9318,2022-09-08 00:00:00,SARCO,,,uniswap,Optimism,
7914,2022-09-08 00:00:00,PAPER,,,uniswap,Optimism,
15869,2022-09-07 00:00:00,OP,,,uniswap,Optimism,
10253,2022-09-07 00:00:00,DCN,,,uniswap,Optimism,
893,2022-09-07 00:00:00,SETH,,,uniswap,Optimism,
10721,2022-09-07 00:00:00,WPC,,,uniswap,Optimism,
8849,2022-09-07 00:00:00,BITANT,,,uniswap,Optimism,
5105,2022-09-07 00:00:00,LINK,,,uniswap,Optimism,
6041,2022-09-07 00:00:00,RAI,,,uniswap,Optimism,
5573,2022-09-07 00:00:00,USDC,,,uniswap,Optimism,
16805,2022-09-07 00:00:00,WSTETH,,,uniswap,Optimism,
14933,2022-09-07 00:00:00,THALES,,,uniswap,Optimism,
15401,2022-09-07 00:00:00,EQZ,,,uniswap,Optimism,
3701,2022-09-07 00:00:00,SUSD,,,uniswap,Optimism,
13529,2022-09-07 00:00:00,EST,,,uniswap,Optimism,
425,2022-09-07 00:00:00,USDT,56353028.80099,56350943.73893,uniswap,Optimism,61072274.5984
12593,2022-09-07 00:00:00,SPANK,,,uniswap,Optimism,
9317,2022-09-07 00:00:00,SARCO,,,uniswap,Optimism,
2297,2022-09-07 00:00:00,DAI,,,uniswap,Optimism,
4169,2022-09-07 00:00:00,SLINK,,,uniswap,Optimism,
11189,2022-09-07 00:00:00,KROM,,,uniswap,Optimism,
7913,2022-09-07 00:00:00,PAPER,,,uniswap,Optimism,
18677,2022-09-07 00:00:00,LUSD,,,uniswap,Optimism,
11657,2022-09-07 00:00:00,MKR,,,uniswap,Optimism,
18209,2022-09-07 00:00:00,AELIN,,,uniswap,Optimism,
8381,2022-09-07 00:00:00,ENS,,,uniswap,Optimism,
12125,2022-09-07 00:00:00,PERP,,,uniswap,Optimism,
7445,2022-09-07 00:00:00,RETH,,,uniswap,Optimism,
1829,2022-09-07 00:00:00,WETH,,,uniswap,Optimism,
17741,2022-09-07 00:00:00,BOB,,,uniswap,Optimism,
17273,2022-09-07 00:00:00,AAVE,,,uniswap,Optimism,
16337,2022-09-07 00:00:00,CRV,,,uniswap,Optimism,
13061,2022-09-07 00:00:00,DHT,,,uniswap,Optimism,
4637,2022-09-07 00:00:00,SBTC,,,uniswap,Optimism,
14465,2022-09-07 00:00:00,HND,,,uniswap,Optimism,
1361,2022-09-07 00:00:00,0XBTC,,,uniswap,Optimism,
6509,2022-09-07 00:00:00,SNX,,,uniswap,Optimism,
3233,2022-09-07 00:00:00,WBTC,,,uniswap,Optimism,
13997,2022-09-07 00:00:00,XCHF,,,uniswap,Optimism,
6977,2022-09-07 00:00:00,RGT,,,uniswap,Optimism,
9785,2022-09-07 00:00:00,LYRA,,,uniswap,Optimism,
2765,2022-09-07 00:00:00,UNI,,,uniswap,Optimism,
2764,2022-09-06 00:00:00,UNI,,,uniswap,Optimism,
18676,2022-09-06 00:00:00,LUSD,,,uniswap,Optimism,
4636,2022-09-06 00:00:00,SBTC,,,uniswap,Optimism,
16336,2022-09-06 00:00:00,CRV,,,uniswap,Optimism,
5104,2022-09-06 00:00:00,LINK,,,uniswap,Optimism,
18208,2022-09-06 00:00:00,AELIN,,,uniswap,Optimism,
16804,2022-09-06 00:00:00,WSTETH,,,uniswap,Optimism,
17740,2022-09-06 00:00:00,BOB,,,uniswap,Optimism,
424,2022-09-06 00:00:00,USDT,61072274.5984,60914341.69629,uniswap,Optimism,59755653.84023
9784,2022-09-06 00:00:00,LYRA,,,uniswap,Optimism,
17272,2022-09-06 00:00:00,AAVE,,,uniswap,Optimism,
10252,2022-09-06 00:00:00,DCN,,,uniswap,Optimism,
3232,2022-09-06 00:00:00,WBTC,,,uniswap,Optimism,
1360,2022-09-06 00:00:00,0XBTC,,,uniswap,Optimism,
13996,2022-09-06 00:00:00,XCHF,,,uniswap,Optimism,
13528,2022-09-06 00:00:00,EST,,,uniswap,Optimism,
6976,2022-09-06 00:00:00,RGT,,,uniswap,Optimism,
13060,2022-09-06 00:00:00,DHT,,,uniswap,Optimism,
12592,2022-09-06 00:00:00,SPANK,,,uniswap,Optimism,
1828,2022-09-06 00:00:00,WETH,,,uniswap,Optimism,
7444,2022-09-06 00:00:00,RETH,,,uniswap,Optimism,
12124,2022-09-06 00:00:00,PERP,,,uniswap,Optimism,
8380,2022-09-06 00:00:00,ENS,,,uniswap,Optimism,
