,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
3474,0x33b880a22d983fb1c51a292997f0754b7f6497d7,BUSD,USDT,0.0001,178.07401935922056,0.0,0.0,4.527159128239812e-08,BUSD/USDT - 0.01%,0.0
3475,0x2a65bb152c49320ad700194292a9fa1e7fa155fa,DAI,PRPS,0.01,177.0570280369566,0.0,0.0,4.501304253034012e-08,DAI/PRPS - 1.0%,0.0
3476,0xd8d893108f85468dfc5771d6da0045fb4beb5d30,USDT,API,0.003,176.330853,4.463181198,1487.727066,4.482842773032113e-08,USDT/API - 0.3%,1.810036013780573e-06
3477,0xad1f26cc07b7e6504f594c4f6b07d879d9bed845,WETH,SMC,0.003,176.1512105438549,0.0,0.0,4.478275739682255e-08,WETH/SMC - 0.3%,0.0
3478,0xc3cd6191e2c06021394c25c1c1d44185900eec45,SHIBGF,WETH,0.0005,176.13840952776425,0.0,0.0,4.477950300648229e-08,SHIBGF/WETH - 0.05%,0.0
3479,0xa1314b4629add940fd1cd687e7eb5ad9d4a32f8a,WETH,BAE,0.01,176.1017906131652,0.0,0.0,4.477019341409538e-08,WETH/BAE - 1.0%,0.0
3480,0x017c5e3912cd04982eb27a6c8f32cd5d31bd89e9,MANA,1INCH,0.01,175.79608694663355,0.0,0.0,4.4692474657060795e-08,MANA/1INCH - 1.0%,0.0
3481,0x9fa5a08e35a12e50f3a50236864cf4dc84416992,BLOC,USDT,0.01,175.320099,42.742203339999996,4274.220334000001,4.4571464686864786e-08,BLOC/USDT - 1.0%,1.7334034120764408e-05
3482,0x2a180304012b95c5c67a3dc8fc6dfb4f1ab52857,USDC,TBOT,0.01,175.141485,0.0,0.0,4.452605581680945e-08,USDC/TBOT - 1.0%,0.0
3483,0x1132bc7f54d7e9fd9ff24bdbd06213d063777e6c,WETH,CGT,0.003,174.8830274494986,0.0,0.0,4.4460348395635644e-08,WETH/CGT - 0.3%,0.0
3484,0x2e00201e1745b6d0dc541b78811aab5fff1fbd3c,SAMOT,WETH,0.01,174.79652884559064,0.994710454946266,99.47104549462661,4.443835793651808e-08,SAMOT/WETH - 1.0%,4.0340329982299895e-07
3485,0xfa97d2c20571474ae1ef6783789ef7cf42d6cb22,SAR,WETH,0.003,174.76470468180392,0.0,0.0,4.443026730914278e-08,SAR/WETH - 0.3%,0.0
3486,0xb2cd930798efa9b6cb042f073a2ccea5012e7abf,WETH,DOGE,0.0005,174.51308063300132,0.0,0.0,4.43662971627104e-08,WETH/DOGE - 0.05%,0.0
3487,0x781611bc613745dda4ebc5ee49a08e4cfb60ecd6,QUID,USDC,0.003,174.300493,0.911186286,303.728762,4.431225120773302e-08,QUID/USDC - 0.3%,3.695302195033895e-07
3488,0x8417a5e665b04b1590725c8bd5215d1e1cce8c0a,DBD,WETH,0.003,174.02232191223496,0.0,0.0,4.424153203243056e-08,DBD/WETH - 0.3%,0.0
3489,0xdc71f015673e03779b8953111d2b1cc009d12a56,PegaCoin,WETH,0.0005,173.97420797157608,0.012379901316891002,24.759802633782005,4.422930007032664e-08,PegaCoin/WETH - 0.05%,5.020650409926828e-09
3490,0x01fced9420b37f9b5dee28af7e692c283d987bc5,CLIT,WETH,0.01,173.18622745896388,0.0,0.0,4.4028972522075415e-08,CLIT/WETH - 1.0%,0.0
3491,0x8a624efa17aa182fc687cfd07d7631792f5de75e,ARDX,USDT,0.01,173.02217881490188,0.0,0.0,4.3987266588828493e-08,ARDX/USDT - 1.0%,0.0
3492,0x279bac9421e812ec64996d662a4f02d428aff598,USDC,ADTT,0.01,172.944344,0.0,0.0,4.396747871668151e-08,USDC/ADTT - 1.0%,0.0
3493,0xce6f154566f183671d58792d04593e164a606d21,BANDS,WETH,0.01,172.77958236642368,0.0,0.0,4.392559152077765e-08,BANDS/WETH - 1.0%,0.0
3494,0xeda1203d6c685cd7ddb48a645ffb1488ba2bb9a4,STAB,WETH,0.01,171.93471958782493,0.0,0.0,4.371080284728072e-08,STAB/WETH - 1.0%,0.0
3495,0xa3164992ebe567dc008fcf8ba1bc121c6dbcdfc7,DEE,WETH,0.003,171.86108649943458,0.0,0.0,4.369208317613238e-08,DEE/WETH - 0.3%,0.0
3496,0xe178380d5879e4c590f6cdd2996e2f601b2e0ecd,RAMP,WETH,0.003,171.55015311650888,24.578967831069928,8192.98927702331,4.361303487319342e-08,RAMP/WETH - 0.3%,9.967965953103142e-06
3497,0xacff2620e8e77afea1ab0094bbba696df2894130,WETH,NNN,0.003,171.38796418995153,0.0,0.0,4.3571801734187195e-08,WETH/NNN - 0.3%,0.0
3498,0x9e12340638597b2b79f5de20ef481a3cd1a0baeb,WETH,YANSH,0.003,171.12872464581616,0.0,0.0,4.35058955075037e-08,WETH/YANSH - 0.3%,0.0
3499,0x58a9c1aaaca5dbee0c64de61c6b011b38391cea1,WETH,LUCID,0.003,171.0226554614182,0.0,0.0,4.347892963802424e-08,WETH/LUCID - 0.3%,0.0
3500,0x4372f276bc1d9c7b03037df864888d0225ceeabe,Qtech,WETH,0.003,170.7159070914534,0.0,0.0,4.3400945287013585e-08,Qtech/WETH - 0.3%,0.0
3501,0xc9b43490dd45b903b426852d6ddfcdf132cd9ec3,MyCash,WETH,0.003,170.30615265228434,0.0,0.0,4.3296773799432406e-08,MyCash/WETH - 0.3%,0.0
3502,0xf9be360b26984afeddda8a4760c725b1a19e0d85,ZKM,WETH,0.003,169.83655415301197,0.509509662459036,169.83655415301197,4.317738821245916e-08,ZKM/WETH - 0.3%,2.0663096487039244e-07
3503,0x384d7f337dfb8f48f90170b42ecdc697e208bfee,BUD,WETH,0.01,168.46178826756545,0.0,0.0,4.28278827680441e-08,BUD/WETH - 1.0%,0.0
3504,0xad719a8967745bce484f5e975ff095b0826fe7f5,BCNT,WETH,0.01,166.48683900488783,1.1276358187881517,112.76358187881517,4.232579326534661e-08,BCNT/WETH - 1.0%,4.573113573207404e-07
3505,0xc2a1db0b456572ce9fed976e6d7c9bd29d9cdfd2,SCAT,WETH,0.003,166.4319738083848,0.0,0.0,4.231184493778793e-08,SCAT/WETH - 0.3%,0.0
3506,0xf32c8705ebac5658f9d003083d92d075d935559f,⚗️,USDC,0.01,166.418317,0.0,0.0,4.230837298017365e-08,⚗️/USDC - 1.0%,0.0
3507,0xd7cb0d29a8ff01b4c571a546c636d64ed52308a2,MEVKILLER,WETH,0.01,166.3649293278902,0.1088368788658272,10.88368788658272,4.229480028225865e-08,MEVKILLER/WETH - 1.0%,4.413866656074895e-08
3508,0x9176851ddb12c9523f3aa3d6b12570d21f759a10,WETH,BTRFLY,0.003,165.63974189248748,14.826617014562215,4942.205671520738,4.211043655925841e-08,WETH/BTRFLY - 0.3%,6.012917302543231e-06
3509,0x12d9d189e4ada6a25bf47f443101939bb2b44011,GENI,WETH,0.01,164.82024729731648,4.239065295706392,423.9065295706391,4.190209721529226e-08,GENI/WETH - 1.0%,1.7191481459942244e-06
3510,0x8fee780a753c39f8448ed6459f330b051e7a05a9,CFB,USDT,0.003,164.339918,0.0,0.0,4.17799835475752e-08,CFB/USDT - 0.3%,0.0
3511,0xf2dd826c7d50fe89f0eac6ce1f5678d3bcc80942,HOP,USDT,0.003,163.680564,42.30267834608347,14100.892782027824,4.161235659724395e-08,HOP/USDT - 0.3%,1.71558054109433e-05
