,date,protocol,chain,usd_value,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
272617,2023-01-06 00:00:00,synapse,Moonriver,11077.31517,-21.637116194894414,-21.637116194894414,1,1,11077.31517,1,11077.31517,-21.637116194894414,-1,21.637116194894414,67.74087878401065,1,67.74087878401065,163.0570885615018,1,163.0570885615018,-425.0135203858395,-1,425.0135203858395,-12619.162034600404,-1,12619.162034600404,11077.31517,1,11077.31517,-0.19532816267151867
272593,2023-01-06 00:00:00,sushiswap,Moonriver,418435.84903000004,-232.93294971678188,-232.93294971678188,1,1,-1172169.8141282008,-1,1172169.8141282008,-232.93294971678188,-1,232.93294971678188,-11223.759007804647,-1,11223.759007804647,-462965.10520428343,-1,462965.10520428343,-603927.4338842056,-1,603927.4338842056,-1423173.7378035933,-1,1423173.7378035933,-1426537.7612794007,-1,1426537.7612794007,-0.05566754145390673
272591,2023-01-06 00:00:00,sushiswap,Harmony,513130.66284,-2967.7731142253497,-2967.7731142253497,1,1,-21616275.458564915,-1,21616275.458564915,-2967.7731142253497,-1,2967.7731142253497,-18892.525221154927,-1,18892.525221154927,113825.82121124826,1,113825.82121124826,-8875104.77339,-1,8875104.77339,-1212191.3037986816,-1,1212191.3037986816,-21616275.458564915,-1,21616275.458564915,-0.5783659658535618
272573,2023-01-06 00:00:00,sushi-bentobox,Binance,17468.62236,-96.12426474722838,-96.12426474722838,1,1,6858.785433092745,1,6858.785433092745,-96.12426474722838,-1,96.12426474722838,2.3349309748649176,1,2.3349309748649176,9815.255414050624,1,9815.255414050624,6858.785433092745,1,6858.785433092745,6858.785433092745,1,6858.785433092745,6858.785433092745,1,6858.785433092745,-0.550268148032873
272574,2023-01-06 00:00:00,sushi-bentobox,Ethereum,58025611.11442,-24736.170540172632,-24736.170540172632,1,1,-18436550.51374831,-1,18436550.51374831,-24736.170540172632,-1,24736.170540172632,4740.935759662832,1,4740.935759662832,-1512860.2754126028,-1,1512860.2754126028,-18436550.51374831,-1,18436550.51374831,-18436550.51374831,-1,18436550.51374831,-18436550.51374831,-1,18436550.51374831,-0.042629745839980346
272575,2023-01-06 00:00:00,sushi-bentobox,Fantom,1418819.01464,616.7845185922685,616.7845185922685,1,1,1249616.835361101,1,1249616.835361101,616.7845185922685,1,616.7845185922685,18645.869241055225,1,18645.869241055225,1176008.1366370954,1,1176008.1366370954,1249616.835361101,1,1249616.835361101,1249616.835361101,1,1249616.835361101,1249616.835361101,1,1249616.835361101,0.0434716840011315
272576,2023-01-06 00:00:00,sushi-bentobox,Moonbeam,0.31967,0.0,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
272577,2023-01-06 00:00:00,sushi-bentobox,Optimism,3087.97199,-0.7379696164144869,-0.7379696164144869,1,1,34.38573646419591,1,34.38573646419591,-0.7379696164144869,-1,0.7379696164144869,-0.7112509842619912,-1,0.7112509842619912,2.3373105961062333,1,2.3373105961062333,34.38573646419591,1,34.38573646419591,34.38573646419591,1,34.38573646419591,34.38573646419591,1,34.38573646419591,-0.023898196577051427
272578,2023-01-06 00:00:00,sushi-bentobox,Polygon,663680.70884,-301.6141188973122,-301.6141188973122,1,1,170499.75182326994,1,170499.75182326994,-301.6141188973122,-1,301.6141188973122,-10062.703331651564,-1,10062.703331651564,-47337.707681448235,-1,47337.707681448235,170499.75182326994,1,170499.75182326994,170499.75182326994,1,170499.75182326994,170499.75182326994,1,170499.75182326994,-0.045445666098157644
272579,2023-01-06 00:00:00,sushi-bentobox,xDai,2197.08382,0.0,0.0,1,1,-14113.42015800036,-1,14113.42015800036,0.0,1,0.0,0.00017009973662293187,1,0.00017009973662293187,-14110.571217863462,-1,14110.571217863462,-14113.42015800036,-1,14113.42015800036,-14113.42015800036,-1,14113.42015800036,-14113.42015800036,-1,14113.42015800036,0.0
272580,2023-01-06 00:00:00,sushiswap,Arbitrum,71534564.52329,-363364.32417108555,-363364.32417108555,1,1,-35735507.31538653,-1,35735507.31538653,-363364.32417108555,-1,363364.32417108555,-2964036.077136509,-1,2964036.077136509,3743827.3023663354,1,3743827.3023663354,2154009.9225652656,1,2154009.9225652656,19110732.831625015,1,19110732.831625015,-39732273.71452117,-1,39732273.71452117,-0.5079562958026851
272581,2023-01-06 00:00:00,sushiswap,Arbitrum Nova,385631.70119,175.28281434241484,175.28281434241484,1,1,201489.69488290828,1,201489.69488290828,175.28281434241484,1,175.28281434241484,-83913.63607732323,-1,83913.63607732323,-47166.385480960955,-1,47166.385480960955,191885.95829268132,1,191885.95829268132,203616.93743022977,1,203616.93743022977,201489.69488290828,1,201489.69488290828,0.04545342455029477
272582,2023-01-06 00:00:00,sushiswap,Avalanche,1366784.1417999999,1272.8729750867064,1272.8729750867064,1,1,-126172332.39738707,-1,126172332.39738707,1272.8729750867064,1,1272.8729750867064,-12840.29240610816,-1,12840.29240610816,-246485.710894952,-1,246485.710894952,-6857155.612097934,-1,6857155.612097934,-11732681.885956164,-1,11732681.885956164,-115331345.99883825,-1,115331345.99883825,0.09312904182590119
272583,2023-01-06 00:00:00,sushiswap,Binance,635125.37559,1437.0882685612125,1437.0882685612125,1,1,-217194.7183532515,-1,217194.7183532515,1437.0882685612125,1,1437.0882685612125,-21193.957582207986,-1,21193.957582207986,-164042.1934782907,-1,164042.1934782907,-374882.37966313795,-1,374882.37966313795,-418514.8579225698,-1,418514.8579225698,-185923.97171273487,-1,185923.97171273487,0.22626843829475854
272584,2023-01-06 00:00:00,sushiswap,Boba,1913064.74843,-11472.52763414691,-11472.52763414691,1,1,1912980.0711536985,1,1912980.0711536985,-11472.52763414691,-1,11472.52763414691,99688.2166017715,1,99688.2166017715,156945.1154528427,1,156945.1154528427,1912683.5931784683,1,1912683.5931784683,1912980.0711536985,1,1912980.0711536985,1912980.0711536985,1,1912980.0711536985,-0.5996936404563463
272585,2023-01-06 00:00:00,sushiswap,Boba_Avax,32831.652,-3.40937630161568,-3.40937630161568,1,1,200.64033467571943,1,200.64033467571943,-3.40937630161568,-1,3.40937630161568,12.404693128962283,1,12.404693128962283,200.64033467571943,1,200.64033467571943,200.64033467571943,1,200.64033467571943,200.64033467571943,1,200.64033467571943,200.64033467571943,1,200.64033467571943,-0.010384418979634895
272586,2023-01-06 00:00:00,sushiswap,Celo,1264503.70559,-922.3611930413889,-922.3611930413889,1,1,-2381569.340686582,-1,2381569.340686582,-922.3611930413889,-1,922.3611930413889,-20447.846854296535,-1,20447.846854296535,-23948.30286826578,-1,23948.30286826578,-91824.36620749558,-1,91824.36620749558,-270935.3717231385,-1,270935.3717231385,-2381569.340686582,-1,2381569.340686582,-0.07294254567731993
272587,2023-01-06 00:00:00,sushiswap,Ethereum,276491875.15733,-1524695.0707100034,-1524695.0707100034,1,1,-2903007768.579739,-1,2903007768.579739,-1524695.0707100034,-1,1524695.0707100034,-2585075.089080006,-1,2585075.089080006,-40048089.33037993,-1,40048089.33037993,-95996414.28595,-1,95996414.28595,-198628402.57786,-1,198628402.57786,-2749717731.2262325,-1,2749717731.2262325,-0.551442992616842
272589,2023-01-06 00:00:00,sushiswap,Fantom,1440265.15625,1146.1877299998887,1146.1877299998887,1,1,-170049.37407733581,-1,170049.37407733581,1146.1877299998887,1,1146.1877299998887,92751.18294000713,1,92751.18294000713,122475.79092000116,1,122475.79092000116,53834.703749998414,1,53834.703749998414,-288597.0846226952,-1,288597.0846226952,86488.29912961865,1,86488.29912961865,0.07958171625731772
272590,2023-01-06 00:00:00,sushiswap,Fuse,40050.81161,-37.143560656391735,-37.143560656391735,1,1,-59449.48265391296,-1,59449.48265391296,-37.143560656391735,-1,37.143560656391735,-1030.2889103171578,-1,1030.2889103171578,-969.1348287574637,-1,969.1348287574637,-22421.86470369358,-1,22421.86470369358,-74213.9171438846,-1,74213.9171438846,-59449.48265391296,-1,59449.48265391296,-0.09274109353408864
272592,2023-01-06 00:00:00,sushiswap,Heco,2218.23813,4.533568251292485,4.533568251292485,1,1,2202.96233904721,1,2202.96233904721,4.533568251292485,1,4.533568251292485,4.441383810415216,1,4.441383810415216,1919.4236997852875,1,1919.4236997852875,2088.8786591643143,1,2088.8786591643143,-6989.273741569203,-1,6989.273741569203,2202.96233904721,1,2202.96233904721,0.20437698685183475
272257,2023-01-06 00:00:00,lyra,Ethereum,154123.86473,0.0,0.0,1,1,-46761640.84369077,-1,46761640.84369077,0.0,1,0.0,-281.72143999068965,-1,281.72143999068965,-90944.13010397684,-1,90944.13010397684,-237521.57364190219,-1,237521.57364190219,-1924490.9278891543,-1,1924490.9278891543,-42661601.36591516,-1,42661601.36591516,0.0
271993,2023-01-06 00:00:00,cream-finance,Ethereum,31967363.21915,0.017248677046617263,0.017248677046617263,1,1,-1226109411.401673,-1,1226109411.401673,0.017248677046617263,1,0.017248677046617263,-0.03400735636586725,-1,0.03400735636586725,1.9685587546610221,1,1.9685587546610221,8.738060949700339,1,8.738060949700339,175499.0092740051,1,175499.0092740051,-1238370143.2623003,-1,1238370143.2623003,5.395714663223919e-08
272255,2023-01-06 00:00:00,loopring,Ethereum,77076523.82440001,5774.244928997774,5774.244928997774,1,1,-37152398.573908105,-1,37152398.573908105,5774.244928997774,1,5774.244928997774,35732.78057885322,1,35732.78057885322,-633146.5582364833,-1,633146.5582364833,-29744158.185585182,-1,29744158.185585182,-34638294.55422595,-1,34638294.55422595,-37152398.573908105,-1,37152398.573908105,0.007491574142799924
271908,2023-01-06 00:00:00,bifi,Ethereum,2418816.50341,-5718.878848958096,-5718.878848958096,1,1,-5921388.502259772,-1,5921388.502259772,-5718.878848958096,-1,5718.878848958096,-18800.928828035132,-1,18800.928828035132,-105141.92816374947,-1,105141.92816374947,-882533.3500950962,-1,882533.3500950962,-698479.4605299464,-1,698479.4605299464,-5921388.502259772,-1,5921388.502259772,-0.2364329349041456
271910,2023-01-06 00:00:00,bifi,Klaytn,1785023.51199,-8672.884777582542,-8672.884777582542,1,1,-653153.5861399999,-1,653153.5861399999,-8672.884777582542,-1,8672.884777582542,-18329.476316059223,-1,18329.476316059223,290941.4876378027,1,290941.4876378027,412005.5571975026,1,412005.5571975026,189466.00199999998,1,189466.00199999998,-693307.7323400002,-1,693307.7323400002,-0.48586949803892154
271912,2023-01-06 00:00:00,bifrost-liquid-crowdloan,Bifrost,12241186.197309999,-181.15146419746875,-181.15146419746875,1,1,-274816.8425230075,-1,274816.8425230075,-181.15146419746875,-1,181.15146419746875,-3049.5675503579096,-1,3049.5675503579096,-274816.8425230075,-1,274816.8425230075,-274816.8425230075,-1,274816.8425230075,-274816.8425230075,-1,274816.8425230075,-274816.8425230075,-1,274816.8425230075,-0.00147985220776461
271913,2023-01-06 00:00:00,bifrost-staking,Bifrost,30265339.100870002,25040.18640371215,25040.18640371215,1,1,-7625296.0545208175,-1,7625296.0545208175,25040.18640371215,1,25040.18640371215,134238.6293937276,1,134238.6293937276,-10481891.747224467,-1,10481891.747224467,-10125666.74682728,-1,10125666.74682728,-5441163.405474845,-1,5441163.405474845,-7625296.0545208175,-1,7625296.0545208175,0.08273552237513952
271914,2023-01-06 00:00:00,biswap,Binance,209559280.11557,153634.99302706963,153634.99302706963,1,1,-201585417.8830461,-1,201585417.8830461,153634.99302706963,1,153634.99302706963,-2270463.273827524,-1,2270463.273827524,-14024131.211351974,-1,14024131.211351974,-55085531.90313401,-1,55085531.90313401,-33904379.806610286,-1,33904379.806610286,-187670792.49690574,-1,187670792.49690574,0.07331338079723378
271917,2023-01-06 00:00:00,blur,Ethereum,27236804.27354,1363488.2307911096,1363488.2307911096,1,1,27236802.397992745,1,27236802.397992745,1363488.2307911096,1,1363488.2307911096,2923371.478896649,1,2923371.478896649,13110269.622115135,1,13110269.622115135,27236802.397992745,1,27236802.397992745,27236802.397992745,1,27236802.397992745,27236802.397992745,1,27236802.397992745,5.0060506992581
271907,2023-01-06 00:00:00,bifi,Bitcoin,6303163.09188,0.0,0.0,1,1,5398903.670605433,1,5398903.670605433,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-131578.33045514417,-1,131578.33045514417,-131578.33045514417,-1,131578.33045514417,5398903.670605433,1,5398903.670605433,0.0
271921,2023-01-06 00:00:00,camelot,Arbitrum,16287057.01306,23942.62590566087,23942.62590566087,1,1,9594170.255491244,1,9594170.255491244,23942.62590566087,1,23942.62590566087,-628501.7758438019,-1,628501.7758438019,325829.160320063,1,325829.160320063,9594170.255491244,1,9594170.255491244,9594170.255491244,1,9594170.255491244,9594170.255491244,1,9594170.255491244,0.147004003770983
271923,2023-01-06 00:00:00,canto-lending,Canto,25475263.97227,466933.3319348331,466933.3319348331,1,1,24636962.610010438,1,24636962.610010438,466933.3319348331,1,466933.3319348331,2176851.5149039505,1,2176851.5149039505,-1005218.4454581296,-1,1005218.4454581296,4293524.51188243,1,4293524.51188243,24636962.610010438,1,24636962.610010438,24636962.610010438,1,24636962.610010438,1.8328890819074268
271926,2023-01-06 00:00:00,cbridge,Arbitrum,9117171.30026,-53261.15868828655,-53261.15868828655,1,1,3627936.1033984497,1,3627936.1033984497,-53261.15868828655,-1,53261.15868828655,1715248.3263127364,1,1715248.3263127364,654423.8328276933,1,654423.8328276933,-463381.8158021908,-1,463381.8158021908,-6958401.3939935835,-1,6958401.3939935835,3017933.0111259213,1,3017933.0111259213,-0.5841851264412206
271927,2023-01-06 00:00:00,cbridge,Astar,1.07195,0.0,0.0,1,1,1.0719500035047531,1,1.0719500035047531,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.0719500035047531,1,1.0719500035047531,0.0
271928,2023-01-06 00:00:00,cbridge,Aurora,1210932.64201,-245442.75336010903,-245442.75336010903,1,1,1210932.6420100017,1,1210932.6420100017,-245442.75336010903,-1,245442.75336010903,-187294.62770281898,-1,187294.62770281898,-251238.2644980271,-1,251238.2644980271,-494564.86580737395,-1,494564.86580737395,-877904.5465182593,-1,877904.5465182593,1210932.6420100017,1,1210932.6420100017,-20.268902236602035
271929,2023-01-06 00:00:00,cbridge,Avalanche,4647510.81131,-140812.5920069232,-140812.5920069232,1,1,-15694674.458308045,-1,15694674.458308045,-140812.5920069232,-1,140812.5920069232,362693.083784405,1,362693.083784405,-1645557.8104562978,-1,1645557.8104562978,-1527566.7288311077,-1,1527566.7288311077,-8201344.404424805,-1,8201344.404424805,-13467562.62350175,-1,13467562.62350175,-3.029849692102861
271930,2023-01-06 00:00:00,cbridge,Binance,17632101.776639998,300939.65587910666,300939.65587910666,1,1,-538445.3843902289,-1,538445.3843902289,300939.65587910666,1,300939.65587910666,-53230.073821124446,-1,53230.073821124446,6405811.4065552335,1,6405811.4065552335,2398889.0145723303,1,2398889.0145723303,224509.2300425587,1,224509.2300425587,-875731.5864503703,-1,875731.5864503703,1.7067713179707735
271931,2023-01-06 00:00:00,cbridge,Boba,46396.91891,0.0,0.0,1,1,705.9240212667471,1,705.9240212667471,0.0,1,0.0,0.0,1,0.0,-27.850193333275378,-1,27.850193333275378,-12044.854424657402,-1,12044.854424657402,-31199.522672943778,-1,31199.522672943778,705.9240212667471,1,705.9240212667471,0.0
271922,2023-01-06 00:00:00,canto-dex,Canto,48101507.49441,490222.5737226679,490222.5737226679,1,1,47231413.98460919,1,47231413.98460919,490222.5737226679,1,490222.5737226679,2008942.1084352722,1,2008942.1084352722,-2514198.0314935558,-1,2514198.0314935558,6991697.265562571,1,6991697.265562571,47231413.98460919,1,47231413.98460919,47231413.98460919,1,47231413.98460919,1.0191418091826703
271906,2023-01-06 00:00:00,bifi,Binance,3598934.4959899997,-1500.0,-1500.0,1,1,-2419257.227047583,-1,2419257.227047583,-1500.0,-1,1500.0,-32863.94193485382,-1,32863.94193485382,19815.667139621844,1,19815.667139621844,-609101.8917024625,-1,609101.8917024625,-513130.84148861456,-1,513130.84148861456,-2499506.355155459,-1,2499506.355155459,-0.04167900254009425
271905,2023-01-06 00:00:00,bifi,Avalanche,620458.66242,0.0,0.0,1,1,-258345.3948703672,-1,258345.3948703672,0.0,1,0.0,-50.04999999941814,-1,50.04999999941814,26219.668420257374,1,26219.668420257374,-101481.25505779823,-1,101481.25505779823,-29939.51414941227,-1,29939.51414941227,-277008.33765111334,-1,277008.33765111334,0.0
271904,2023-01-06 00:00:00,benqi-staked-avax,Avalanche,58248732.20405,-30093.37675191337,-30093.37675191337,1,1,50578644.53308789,1,50578644.53308789,-30093.37675191337,-1,30093.37675191337,-78446.54624404636,-1,78446.54624404636,541511.1034490069,1,541511.1034490069,-2231447.9426163463,-1,2231447.9426163463,18506860.694428083,1,18506860.694428083,50578644.53308789,1,50578644.53308789,-0.051663573803621764
271870,2023-01-06 00:00:00,beefy,Fuse,724113.86,2696.640000000014,2696.640000000014,1,1,-4445378.9799999995,-1,4445378.9799999995,2696.640000000014,1,2696.640000000014,6274.689999999944,1,6274.689999999944,-39422.72999999998,-1,39422.72999999998,-404818.44000000006,-1,404818.44000000006,-570886.43,-1,570886.43,-4445378.9799999995,-1,4445378.9799999995,0.37240552197136706
271872,2023-01-06 00:00:00,beefy,Harmony,24671.75,185.77999999999884,185.77999999999884,1,1,-1670665.14,-1,1670665.14,185.77999999999884,1,185.77999999999884,-346.59999999999854,-1,346.59999999999854,-5624.009999999969,-1,5624.009999999969,-13021.009999999973,-1,13021.009999999973,-234926.81,-1,234926.81,-1670665.14,-1,1670665.14,0.7530069816693135
271874,2023-01-06 00:00:00,beefy,Heco,32951.78,-368.0400000000009,-368.0400000000009,1,1,-500317.15,-1,500317.15,-368.0400000000009,-1,368.0400000000009,270.90999999999985,1,270.90999999999985,-5608.779999999999,-1,5608.779999999999,-5076.110000000001,-1,5076.110000000001,-296107.68,-1,296107.68,-500317.15,-1,500317.15,-1.1169047620492758
271876,2023-01-06 00:00:00,beefy,Kava,1073918.79,544596.6000000001,544596.6000000001,1,1,748698.77,1,748698.77,544596.6000000001,1,544596.6000000001,557146.45,1,557146.45,526797.9400000001,1,526797.9400000001,748698.77,1,748698.77,748698.77,1,748698.77,748698.77,1,748698.77,50.711152935502696
271877,2023-01-06 00:00:00,beefy,Metis,1777969.74,-22178.600000000093,-22178.600000000093,1,1,-5912653.779999999,-1,5912653.779999999,-22178.600000000093,-1,22178.600000000093,35937.35000000009,1,35937.35000000009,61777.5,1,61777.5,-1781731.36,-1,1781731.36,46476.97999999998,1,46476.97999999998,-5912653.779999999,-1,5912653.779999999,-1.2474115560594463
271879,2023-01-06 00:00:00,beefy,Moonbeam,6821926.79,-8806.919999999925,-8806.919999999925,1,1,6441576.65,1,6441576.65,-8806.919999999925,-1,8806.919999999925,671371.4199999999,1,671371.4199999999,42719.139999999665,1,42719.139999999665,2617622.6399999997,1,2617622.6399999997,2416929.7300000004,1,2416929.7300000004,6441576.65,1,6441576.65,-0.12909725171647474
271881,2023-01-06 00:00:00,beefy,Moonriver,3077464.62,27321.12000000011,27321.12000000011,1,1,-3854159.1899999995,-1,3854159.1899999995,27321.12000000011,1,27321.12000000011,5317.620000000112,1,5317.620000000112,-671277.3500000001,-1,671277.3500000001,1010758.5800000001,1,1010758.5800000001,919166.04,1,919166.04,-3854159.1899999995,-1,3854159.1899999995,0.8877801493620456
271883,2023-01-06 00:00:00,beefy,Oasis,162387.26,2577.1199999999953,2577.1199999999953,1,1,-28085.53999999998,-1,28085.53999999998,2577.1199999999953,1,2577.1199999999953,5944.0,1,5944.0,26866.02000000002,1,26866.02000000002,-229728.08000000002,-1,229728.08000000002,-127850.70999999996,-1,127850.70999999996,-28085.53999999998,-1,28085.53999999998,1.5870210507893263
271884,2023-01-06 00:00:00,beefy,Optimism,39978306.08,-47739.240000002086,-47739.240000002086,1,1,39922722.839999996,1,39922722.839999996,-47739.240000002086,-1,47739.240000002086,488682.5700000003,1,488682.5700000003,3021957.519999996,1,3021957.519999996,10187882.759999998,1,10187882.759999998,37661473.349999994,1,37661473.349999994,39922722.839999996,1,39922722.839999996,-0.11941286332760521
271886,2023-01-06 00:00:00,beefy,Polygon,62033546.15,-107867.6099999994,-107867.6099999994,1,1,-55745860.65,-1,55745860.65,-107867.6099999994,-1,107867.6099999994,2708917.5700000003,1,2708917.5700000003,-2329087.0500000045,-1,2329087.0500000045,-18227889.520000003,-1,18227889.520000003,5985365.109999999,1,5985365.109999999,-55745860.65,-1,55745860.65,-0.17388593220057177
271889,2023-01-06 00:00:00,beethoven-x,Fantom,41627383.62083,132128.14874000102,132128.14874000102,1,1,-68643981.5001,-1,68643981.5001,132128.14874000102,1,132128.14874000102,1848314.1513400003,1,1848314.1513400003,-572945.9760200009,-1,572945.9760200009,-9231050.810170002,-1,9231050.810170002,-28505129.233319998,-1,28505129.233319998,-87731730.40201,-1,87731730.40201,0.31740680592254467
271890,2023-01-06 00:00:00,beethoven-x,Optimism,20156109.0748,102916.80040000007,102916.80040000007,1,1,15526723.16598,1,15526723.16598,102916.80040000007,1,102916.80040000007,1325124.7040599994,1,1325124.7040599994,3989082.2391700004,1,3989082.2391700004,8106019.6650600005,1,8106019.6650600005,10623466.37349,1,10623466.37349,15526723.16598,1,15526723.16598,0.5105985486488109
271891,2023-01-06 00:00:00,belt-finance,Binance,21178586.6567,-78701.43449918808,-78701.43449918808,1,1,-198859171.4717858,-1,198859171.4717858,-78701.43449918808,-1,78701.43449918808,-67425.73233133681,-1,67425.73233133681,-1862913.6728810961,-1,1862913.6728810961,-8946122.409182684,-1,8946122.409182684,-10194661.471599076,-1,10194661.471599076,-196138452.11378142,-1,196138452.11378142,-0.3716085297613111
271893,2023-01-06 00:00:00,belt-finance,Heco,2700952.1920499997,12434.144066165252,12434.144066165252,1,1,-2005688.4379219348,-1,2005688.4379219348,12434.144066165252,1,12434.144066165252,5417.966173322344,1,5417.966173322344,-57889.044076171005,-1,57889.044076171005,-724764.8817974284,-1,724764.8817974284,-1307704.762168224,-1,1307704.762168224,-2447701.3918235544,-1,2447701.3918235544,0.4603615015017294
271894,2023-01-06 00:00:00,belt-finance,Klaytn,1192223.69,28.119999999878928,28.119999999878928,1,1,1169237.23,1,1169237.23,28.119999999878928,1,28.119999999878928,549.1399999998976,1,549.1399999998976,29893.35999999987,1,29893.35999999987,-446255.5900000001,-1,446255.5900000001,-10154.300000000047,-1,10154.300000000047,1169237.23,1,1169237.23,0.0023586177858853762
271896,2023-01-06 00:00:00,benddao,Ethereum,94385082.26627,602546.689454241,602546.689454241,1,1,24627847.030193742,1,24627847.030193742,602546.689454241,1,602546.689454241,1933046.8718550452,1,1933046.8718550452,21120114.302535944,1,21120114.302535944,12150341.677554006,1,12150341.677554006,14619935.327363124,1,14619935.327363124,24627847.030193742,1,24627847.030193742,0.6383918676411119
271899,2023-01-06 00:00:00,benqi-lending,Avalanche,96328164.82358,515772.27813110757,515772.27813110757,1,1,-582456268.7253447,-1,582456268.7253447,515772.27813110757,1,515772.27813110757,3656491.186980294,1,3656491.186980294,-7221065.09319116,-1,7221065.09319116,-60479912.95144585,-1,60479912.95144585,-79774871.36428851,-1,79774871.36428851,-629727109.653646,-1,629727109.653646,0.53543247613584
271932,2023-01-06 00:00:00,cbridge,Celo,103.35276,0.0,0.0,1,1,103.35276000000002,1,103.35276000000002,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-97.82757721959672,-1,97.82757721959672,103.35276000000002,1,103.35276000000002,0.0
271868,2023-01-06 00:00:00,beefy,Fantom,31065442.2,-741062.5,-741062.5,1,1,-495153017.01,-1,495153017.01,-741062.5,-1,741062.5,231057.0700000003,1,231057.0700000003,-2513477.0599999987,-1,2513477.0599999987,-19522781.459999997,-1,19522781.459999997,-30112905.599999998,-1,30112905.599999998,-495153017.01,-1,495153017.01,-2.3854883353310194
271933,2023-01-06 00:00:00,cbridge,Ethereum,74658997.5196,-28552.024561889775,-28552.024561889775,1,1,58357931.10066344,1,58357931.10066344,-28552.024561889775,-1,28552.024561889775,-1696417.1000845854,-1,1696417.1000845854,-8756949.255231824,-1,8756949.255231824,-7281949.452393492,-1,7281949.452393492,-29906083.471471727,-1,29906083.471471727,60944002.23922714,1,60944002.23922714,-0.0382432466420328
271935,2023-01-06 00:00:00,cbridge,Harmony,19.18417,0.0,0.0,1,1,19.1841700009536,1,19.1841700009536,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-2915664.6340468293,-1,2915664.6340468293,-4640604.00292862,-1,4640604.00292862,19.1841700009536,1,19.1841700009536,0.0
271969,2023-01-06 00:00:00,connext,Arbitrum,908286.78447,-3384.205767368836,-3384.205767368836,1,1,909349.3170603658,1,909349.3170603658,-3384.205767368836,-1,3384.205767368836,-1154.615296746274,-1,1154.615296746274,-634622.4681353302,-1,634622.4681353302,-747622.908782347,-1,747622.908782347,-1729226.1335723964,-1,1729226.1335723964,909349.3170603658,1,909349.3170603658,-0.3725922060336455
271970,2023-01-06 00:00:00,connext,Avalanche,227830.42057000002,1124.8035384303307,1124.8035384303307,1,1,227830.42057000025,1,227830.42057000025,1124.8035384303307,1,1124.8035384303307,-10084.521312424939,-1,10084.521312424939,-443115.53410031396,-1,443115.53410031396,-1167092.001800701,-1,1167092.001800701,-2078599.2357901616,-1,2078599.2357901616,227830.42057000025,1,227830.42057000025,0.49370208579531594
271971,2023-01-06 00:00:00,connext,Binance,581775.61975,-150804.19475671946,-150804.19475671946,1,1,581775.6197499997,1,581775.6197499997,-150804.19475671946,-1,150804.19475671946,-187941.89243594414,-1,187941.89243594414,-240111.83512592563,-1,240111.83512592563,-700526.9111060429,-1,700526.9111060429,-2479373.9534472814,-1,2479373.9534472814,581775.6197499997,1,581775.6197499997,-25.92136721396522
271972,2023-01-06 00:00:00,connext,Boba,17060.29357,0.0,0.0,1,1,-12130.748511318583,-1,12130.748511318583,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-546509.7049797864,-1,546509.7049797864,-601079.0794033206,-1,601079.0794033206,-12130.748511318583,-1,12130.748511318583,0.0
271973,2023-01-06 00:00:00,connext,Cronos,659712.5036,214.8091372891086,214.8091372891086,1,1,-260235.2265264648,-1,260235.2265264648,214.8091372891086,1,214.8091372891086,13532.113428626726,1,13532.113428626726,-548698.2539330806,-1,548698.2539330806,424899.9410197023,1,424899.9410197023,204381.03610867998,1,204381.03610867998,-260235.2265264648,-1,260235.2265264648,0.03256102258436998
271974,2023-01-06 00:00:00,connext,Ethereum,101850.98343000001,100.89516487769504,100.89516487769504,1,1,101850.98342999892,1,101850.98342999892,100.89516487769504,1,100.89516487769504,-312.1544661280051,-1,312.1544661280051,-175993.71211745613,-1,175993.71211745613,-760064.183573011,-1,760064.183573011,-1172019.7330196209,-1,1172019.7330196209,101850.98342999892,1,101850.98342999892,0.0990615519653162
271975,2023-01-06 00:00:00,connext,Evmos,262574.9818,0.0,0.0,1,1,-1677885.7350696765,-1,1677885.7350696765,0.0,1,0.0,-67094.54941218859,-1,67094.54941218859,-121494.89541243101,-1,121494.89541243101,-66799.24816418752,-1,66799.24816418752,-1020390.0146683162,-1,1020390.0146683162,-1677885.7350696765,-1,1677885.7350696765,0.0
