,date,protocol,program_name,start_date,end_date,net_dollar_flow,net_price_stock_change,last_price_net_dollar_flow,usd_value,tvl_change,error,cumul_net_dollar_flow,cumul_last_price_net_dollar_flow,cumul_net_price_stock_change,cumul_net_dollar_flow_if_ended,cumul_last_price_net_dollar_flow_if_ended,include_in_summary,op_source,num_op,cumul_net_dollar_flow_at_program_end,cumul_last_price_net_dollar_flow_at_program_end,cumul_net_price_stock_change_at_program_end,cumul_net_dollar_flow_if_ended_at_program_end,cumul_last_price_net_dollar_flow_if_ended_at_program_end,program_rank_desc,period
362,2022-10-13 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-5179035.150725919,1406246.1651659352,-5209412.970557365,441019197.47484004,-3772788.9855599403,4.330649971961975e-08,426494455.3347214,425079218.3179261,-20662213.786991403,426494455.3347214,425079218.3179261,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,58,During Program
363,2022-10-14 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-2555432.5076686367,-645517.53137139,-2590811.031439555,437818247.4358,-3200950.039040029,-2.3283064365386963e-09,423939022.8270528,422488407.28648657,-21307731.318362795,423939022.8270528,422488407.28648657,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,57,During Program
364,2022-10-15 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,5022220.418713643,-374786.73649362475,5050129.046297305,442465681.11802006,4647433.682220042,2.3283064365386963e-08,428961243.2457664,427538536.3327839,-21682518.05485642,428961243.2457664,427538536.3327839,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,56,During Program
365,2022-10-16 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-468332.2188660371,-1389283.9957139536,-467269.2301263477,440608064.90344,-1857616.214580059,-6.845220923423767e-08,428492911.02690035,427071267.10265756,-23071802.050570372,428492911.02690035,427071267.10265756,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,55,During Program
366,2022-10-17 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-2440075.059303731,2413046.045023721,-2401144.3515798906,440581035.88916004,-27029.014279961586,4.842877388000488e-08,426052835.96759665,424670122.75107765,-20658756.00554665,426052835.96759665,424670122.75107765,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,54,During Program
367,2022-10-18 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-38701432.27487743,3844513.668797427,-38611925.384984784,405724117.28308004,-34856918.606079996,7.450580596923828e-09,387351403.6927192,386058197.36609286,-16814242.336749222,387351403.6927192,386058197.36609286,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,53,During Program
368,2022-10-19 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,5805998.080291928,-2462867.7821519575,5810439.585190773,409067247.58122,3343130.29813993,-4.0512531995773315e-08,393157401.77301115,391868636.95128363,-19277110.118901182,393157401.77301115,391868636.95128363,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,52,During Program
369,2022-10-20 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,5847382.884694934,-235738.02438490093,5818212.7320806645,414678892.44153,5611644.860310018,-1.4901161193847656e-08,399004784.6577061,397686849.6833643,-19512848.143286083,399004784.6577061,397686849.6833643,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,51,During Program
370,2022-10-21 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,780050.7152137157,-1660381.549263741,780670.8929814462,413798561.60748005,-880330.8340499401,8.509960025548935e-08,399784835.3729198,398467520.57634574,-21173229.692549825,399784835.3729198,398467520.57634574,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,50,During Program
371,2022-10-22 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,1088203.930343213,2158217.384526817,1072560.7296159347,417044982.92235005,3246421.31487,-3.026798367500305e-08,400873039.303263,399540081.30596167,-19015012.308023006,400873039.303263,399540081.30596167,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,49,During Program
372,2022-10-23 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,222708.42584665725,26396.606103315833,223271.82741351597,417294087.9543,249105.03194993734,-3.573950380086899e-08,401095747.72910964,399763353.13337517,-18988615.70191969,401095747.72910964,399763353.13337517,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,48,During Program
373,2022-10-24 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-3529359.075825557,5151858.626915553,-3533035.7325429167,418916587.50539,1622499.551090002,6.51925802230835e-09,397566388.6532841,396230317.4008323,-13836757.075004138,397566388.6532841,396230317.4008323,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,47,During Program
374,2022-10-25 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,422119.46615614573,-2018478.8927361255,419132.40888583113,417320228.07881,-1596359.4265800118,-3.213062882423401e-08,397988508.11944026,396649449.80971813,-15855235.967740262,397988508.11944026,396649449.80971813,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,46,During Program
375,2022-10-26 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-1113742.9059320872,9137021.980372077,-1169463.1704550167,425343507.15325,8023279.074440002,1.30385160446167e-08,396874765.2135081,395479986.6392631,-6718213.987368185,396874765.2135081,395479986.6392631,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,45,During Program
376,2022-10-27 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,216008.66897807666,8005826.960351918,215961.44669716206,433565342.78258,8221835.629330039,4.470348358154297e-08,397090773.8824862,395695948.08596027,1287612.9729837328,397090773.8824862,395695948.08596027,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,44,During Program
377,2022-10-28 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,28114247.838124122,-3462054.2254940895,28100146.289288726,458217536.39521,24652193.61263001,-2.2351741790771484e-08,425205021.7206104,423796094.37524897,-2174441.2525103567,425205021.7206104,423796094.37524897,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,43,During Program
378,2022-10-29 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,203667.44867072965,2006227.4999092428,200281.07711179316,460427431.34379,2209894.948579967,-5.587935447692871e-09,425408689.16928107,423996375.45236075,-168213.75260111387,425408689.16928107,423996375.45236075,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,42,During Program
379,2022-10-30 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,11493555.50114953,4518108.354290463,11196046.641627098,476439095.19923,16011663.85544002,2.7939677238464355e-08,436902244.6704306,435192422.0939879,4349894.601689349,436902244.6704306,435192422.0939879,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,41,During Program
380,2022-10-31 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-5492043.950563127,-2857485.746916866,-5452541.730699765,468089565.50175,-8349529.697480023,-2.9802322387695312e-08,431410200.71986747,429739880.3632881,1492408.854772483,431410200.71986747,429739880.3632881,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,40,During Program
381,2022-11-01 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-34659829.01794711,-891867.3493928825,-34720926.53720057,432537869.13441,-35551696.36733997,2.2351741790771484e-08,396750371.7019204,395018953.82608753,600541.5053796005,396750371.7019204,395018953.82608753,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,39,During Program
382,2022-11-02 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-15760509.13173134,1433806.5899113328,-15723170.731127586,418211166.59259,-14326702.54182005,-4.0978193283081055e-08,380989862.57018906,379295783.09496,2034348.0952909333,380989862.57018906,379295783.09496,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,38,During Program
383,2022-11-03 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-53154817.24152581,-4429035.669444187,-53398492.01033737,360627313.68162,-57583852.91096997,2.2351741790771484e-08,327835045.32866323,325897291.08462256,-2394687.5741532533,327835045.32866323,325897291.08462256,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,37,During Program
384,2022-11-04 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-61324250.498300955,939195.6744109349,-61257547.43471616,300242258.85773003,-60385054.82388997,5.21540641784668e-08,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,36,During Program
385,2022-11-05 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-16799241.12432997,8746647.57079998,-16034532.622060638,292189665.3042,-8052593.553530037,-4.842877388000488e-08,249711553.7060323,248605211.02784577,7291155.671057662,249711553.7060323,248605211.02784577,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,35,Post-Program
386,2022-11-06 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-9997166.342598237,451297.1560582353,-10066851.544529594,282643796.11766,-9545869.186540008,-5.587935447692871e-09,239714387.36343408,238538359.48331618,7742452.827115897,239714387.36343408,238538359.48331618,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,34,Post-Program
387,2022-11-07 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-8271372.312980216,-4446855.676799762,-8504012.740595069,269925568.12788,-12718227.989780009,-2.9802322387695312e-08,231443015.05045384,230034346.7427211,3295597.150316135,231443015.05045384,230034346.7427211,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,33,Post-Program
388,2022-11-08 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,6302704.415830277,-976816.9207603162,6263506.63376488,275251455.62295,5325887.49507004,7.916241884231567e-08,237745719.46628413,236297853.376486,2318780.2295558187,237745719.46628413,236297853.376486,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,32,Post-Program
389,2022-11-09 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-19840035.30378621,-6955654.375903781,-20198611.04964371,248455765.94326,-26795689.679690003,-1.1175870895385742e-08,217905684.1624979,216099242.32684228,-4636874.146347962,217905684.1624979,216099242.32684228,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,31,Post-Program
390,2022-11-10 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-20877795.63551028,-11399476.317419736,-21086813.217146266,216178493.99033,-32277271.952930003,1.4901161193847656e-08,197027888.52698764,195012429.10969603,-16036350.463767696,197027888.52698764,195012429.10969603,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,30,Post-Program
391,2022-11-11 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-15107709.661959056,8939359.28066906,-14737176.685007855,210010143.60904,-6168350.381290019,-2.2351741790771484e-08,181920178.8650286,180275252.42468816,-7096991.183098637,181920178.8650286,180275252.42468816,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,29,Post-Program
392,2022-11-12 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-1437777.0123793564,-2602362.133680632,-1466023.1522546716,205970004.46298,-4040139.14605999,-1.862645149230957e-09,180482401.8526492,178809229.2724335,-9699353.316779269,180482401.8526492,178809229.2724335,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,28,Post-Program
393,2022-11-13 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-862243.6661979303,-1574775.3126220664,-865843.1144013746,203532985.48416,-2437018.978819996,4.656612873077393e-10,179620158.1864513,177943386.15803212,-11274128.629401335,179620158.1864513,177943386.15803212,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,27,Post-Program
394,2022-11-14 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-506191.92384336784,-3335846.5720766466,-501011.6360493258,199690946.98824,-3842038.4959200025,1.210719347000122e-08,179113966.26260793,177442374.5219828,-14609975.201477982,179113966.26260793,177442374.5219828,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,26,Post-Program
395,2022-11-15 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-51965516.377341434,2262638.8139314414,-51592724.76599534,149988069.42483,-49702877.563410014,-2.2351741790771484e-08,127148449.88526648,125849649.75598745,-12347336.38754654,127148449.88526648,125849649.75598745,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,25,Post-Program
396,2022-11-16 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-2555993.9438364534,1114787.1256764417,-2545119.652208627,148546862.60667,-1441206.8181599975,1.4202669262886047e-08,124592455.94143003,123304530.10377882,-11232549.261870097,124592455.94143003,123304530.10377882,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,24,Post-Program
397,2022-11-17 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-4334002.70074925,-1292787.1253607334,-4348689.546614536,142920072.78056002,-5626789.826109976,7.450580596923828e-09,120258453.24068078,118955840.55716428,-12525336.387230832,120258453.24068078,118955840.55716428,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,23,Post-Program
398,2022-11-18 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-11035466.432116427,-59138.2448835733,-10993632.786299547,131825468.10356,-11094604.677000016,-1.6763806343078613e-08,109222986.80856436,107962207.77086474,-12584474.632114405,109222986.80856436,107962207.77086474,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,22,Post-Program
399,2022-11-19 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-29210.10137051699,-42195.326419481265,-33141.88216435019,131754062.67577,-71405.42779000103,-2.7794158086180687e-09,109193776.70719385,107929065.8887004,-12626669.958533887,109193776.70719385,107929065.8887004,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,21,Post-Program
400,2022-11-20 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-212423.95702606745,306711.99119606154,-213214.80825307514,131848350.70993999,94288.03416998684,-7.246853783726692e-09,108981352.75016777,107715851.08044732,-12319957.967337824,108981352.75016777,107715851.08044732,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,20,Post-Program
401,2022-11-21 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,1291763.3189513953,-2846001.0518913963,1347702.3590579475,130294112.977,-1554237.7329399884,1.257285475730896e-08,110273116.06911917,109063553.43950526,-15165959.01922922,110273116.06911917,109063553.43950526,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,19,Post-Program
402,2022-11-22 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-785291.8173879683,-1091370.2573720242,-788721.6480556823,128417450.90224001,-1876662.07475999,2.561137080192566e-09,109487824.2517312,108274831.79144958,-16257329.276601246,109487824.2517312,108274831.79144958,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,18,Post-Program
403,2022-11-23 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-3398143.3448755443,536238.5699255328,-3377394.500959467,125555546.12729,-2861904.7749500126,-9.313225746154785e-10,106089680.90685566,104897437.2904901,-15721090.706675712,106089680.90685566,104897437.2904901,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,17,Post-Program
404,2022-11-24 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-1721987.240508199,1535921.854898203,-1702200.2824648404,125369480.74168,-186065.3856099993,-3.259629011154175e-09,104367693.66634746,103195237.00802527,-14185168.851777509,104367693.66634746,103195237.00802527,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,16,Post-Program
405,2022-11-25 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-1854622.1094581326,188134.8140281327,-1850596.7538620152,123702993.44624999,-1666487.2954300046,-4.6566128730773926e-09,102513071.55688933,101344640.25416325,-13997034.037749376,102513071.55688933,101344640.25416325,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,15,Post-Program
406,2022-11-26 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-17653224.8939289,447026.5158889011,-17591337.66753853,106496795.06820999,-17206198.37804,0.0,84859846.66296043,83753302.58662473,-13550007.521860475,84859846.66296043,83753302.58662473,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,14,Post-Program
407,2022-11-27 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-830199.6828571697,241340.53878717546,-829711.1547332576,105907935.92414,-588859.1440699846,9.66247171163559e-09,84029646.98010325,82923591.43189147,-13308666.9830733,84029646.98010325,82923591.43189147,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,13,Post-Program
408,2022-11-28 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-4517725.76500822,-14840.344521780236,-4517594.435541625,101375369.81461,-4532566.109530002,-9.313225746154785e-10,79511921.21509504,78405996.99634984,-13323507.327595081,79511921.21509504,78405996.99634984,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,12,Post-Program
409,2022-11-29 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-268419.0237961711,-794022.7876938374,-263849.73762408365,100312928.00312,-1062441.8114899993,9.313225746154785e-09,79243502.19129887,78142147.25872576,-14117530.115288917,79243502.19129887,78142147.25872576,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,11,Post-Program
410,2022-11-30 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-1877439.8697701101,2547530.750810117,-1909678.4856002168,100983018.88416,670090.881039992,-1.4901161193847656e-08,77366062.32152876,76232468.77312554,-11569999.3644788,77366062.32152876,76232468.77312554,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,10,Post-Program
411,2022-12-01 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,234928.90799596487,480709.2869340295,222766.78355709184,101698657.07909,715638.1949300021,7.683411240577698e-09,77600991.22952472,76455235.55668263,-11089290.077544771,77600991.22952472,76455235.55668263,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,9,Post-Program
412,2022-12-02 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,1831370.0176198636,-307301.5735898584,1828708.7195785523,103222725.52312,1524068.4440300018,-3.4924596548080444e-09,79432361.24714458,78283944.27626118,-11396591.651134629,79432361.24714458,78283944.27626118,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,8,Post-Program
413,2022-12-03 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-474207.8823852234,15286.300025214558,-482797.9324816358,102763803.94076,-458921.5823599994,9.42964106798172e-09,78958153.36475936,77801146.34377955,-11381305.351109415,78958153.36475936,77801146.34377955,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,7,Post-Program
414,2022-12-04 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-463318.6214100262,-967828.0041699653,-471520.6145406135,101332657.31518,-1431146.625579998,-6.51925802230835e-09,78494834.74334934,77329625.72923894,-12349133.35527938,78494834.74334934,77329625.72923894,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,6,Post-Program
415,2022-12-05 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,1076778.5178953472,1111887.7982746516,1050050.5659359754,103521323.63135001,2188666.316170007,8.381903171539307e-09,79571613.26124468,78379676.29517491,-11237245.557004727,79571613.26124468,78379676.29517491,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,5,Post-Program
416,2022-12-06 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-164824.21398761024,-526774.6080223906,-156681.87031184835,102829724.80934,-691598.8220100105,-9.546056389808655e-09,79406789.04725707,78222994.42486307,-11764020.16502712,79406789.04725707,78222994.42486307,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,4,Post-Program
417,2022-12-07 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,2406425.142833315,-248495.63984331762,2409600.04637108,104987654.31233,2157929.5029899925,-4.6566128730773926e-09,81813214.19009039,80632594.47123414,-12012515.804870436,81813214.19009039,80632594.47123414,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,3,Post-Program
418,2022-12-08 00:00:00,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,1323969.2820879254,-944768.3684179205,1308074.393796031,105366855.226,379200.9136700034,-1.3969838619232178e-09,83137183.47217831,81940668.86503017,-12957284.173288357,83137183.47217831,81940668.86503017,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,2,Post-Program
419,2022-12-08 16:59:35,aave-v3,Aave V3 - Aave - Liquidity Mining,2022-08-04,2022-11-04,-185255.9786722308,317553.0221622312,-183480.6200564958,105499152.26949,132297.04349000752,7.101334631443024e-09,82951927.49350609,81757188.24497367,-12639731.151126126,82951927.49350609,81757188.24497367,1,Partner Fund,5000000.0,266510794.83036226,264639743.64990643,-1455491.8997423183,266510794.83036226,264639743.64990643,1,Post-Program
420,2022-09-12 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,0.000199944398579789,-59.06351994439609,0.00020019999857554904,255925.60354,,,0.000199944398579789,0.00020019999857554904,-59.06351994439609,0.000199944398579789,0.00020019999857554904,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,89,During Program
421,2022-09-13 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,-48.99989999999889,9.770949999998631,-48.986278026290165,255886.37459000002,-39.22894999998971,1.0544454198679887e-11,-48.99970005560031,-48.98607782629159,-49.29256994439746,-48.99970005560031,-48.98607782629159,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,88,During Program
422,2022-09-14 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,9.988430113343422e-05,-78.97381988430274,0.00010000000111176632,255807.40087,-78.97372000000905,-7.44648787076585e-12,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,87,During Program
423,2022-09-15 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,-1008.475480000001,20.008190000002802,-1007.3086741011285,254818.93358,-988.4672900000005,-2.3874235921539366e-12,-1057.4750801713,-1056.294651927419,-108.2581998286974,-1057.4750801713,-1056.294651927419,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,86,Post-Program
424,2022-09-16 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,-12.92917000001762,-56.641160000002394,-12.92917000001762,254749.36325,-69.57033000001684,3.183231456205249e-12,-1070.404250171318,-1069.2238219274368,-164.8993598286998,-1070.404250171318,-1069.2238219274368,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,85,Post-Program
425,2022-09-17 00:00:00,aelin,Aelin,2022-09-12,2022-09-14,-200.0,35.271190000001496,-200.0,254584.63443999997,-164.72881000002963,-3.112177182629239e-11,-1270.404250171318,-1269.2238219274368,-129.62816982869828,-1270.404250171318,-1269.2238219274368,1,Gov Fund - Phase 0,900000.0,-48.99960017129917,-48.98597782629048,-128.2663898287002,-48.99960017129917,-48.98597782629048,84,Post-Program
