,date,protocol,chain,usd_value,net_dollar_flow,rank_desc,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
92372,2022-12-15,bifi,Ethereum,0.0,-2417564.03952,1,-3194414.6820830484,-1,3194414.6820830484,-2417564.03952,-1,2417564.03952,-2518503.3449050793,-1,2518503.3449050793,-2842303.587073827,-1,2842303.587073827,-3126986.888171031,-1,3126986.888171031,-3194414.6820830484,-1,3194414.6820830484,-3194414.6820830484,-1,3194414.6820830484,-inf
92386,2022-12-15,canto-lending,Canto,0.0,-25054852.52525,1,-31679858.652563833,-1,31679858.652563833,-25054852.52525,-1,25054852.52525,-26737161.886251193,-1,26737161.886251193,-30836703.3687233,-1,30836703.3687233,-31240718.520060956,-1,31240718.520060956,-31679858.652563833,-1,31679858.652563833,-31679858.652563833,-1,31679858.652563833,-inf
92390,2022-12-15,cbridge,Astar,0.0,-1.07195,1,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-1.07195,-1,1.07195,-inf
92391,2022-12-15,cbridge,Aurora,0.0,-1001833.88895,1,-2402124.405673269,-1,2402124.405673269,-1001833.88895,-1,1001833.88895,-1465623.9245398287,-1,1465623.9245398287,-1941724.1552642575,-1,1941724.1552642575,-2402144.383103258,-1,2402144.383103258,-2402124.405673269,-1,2402124.405673269,-2402124.405673269,-1,2402124.405673269,-inf
92392,2022-12-15,cbridge,Avalanche,0.0,-1502846.0955200002,1,-8482916.759256847,-1,8482916.759256847,-1502846.0955200002,-1,1502846.0955200002,-5934613.760230923,-1,5934613.760230923,-4175294.5212886194,-1,4175294.5212886194,-9095302.360866582,-1,9095302.360866582,-8482916.759256847,-1,8482916.759256847,-8482916.759256847,-1,8482916.759256847,-inf
92393,2022-12-15,cbridge,Binance,0.0,-17632108.28734,1,-13224003.537391227,-1,13224003.537391227,-17632108.28734,-1,17632108.28734,-14001135.10093136,-1,14001135.10093136,-17834444.622286666,-1,17834444.622286666,-14893629.334271157,-1,14893629.334271157,-13224003.537391227,-1,13224003.537391227,-13224003.537391227,-1,13224003.537391227,-inf
92394,2022-12-15,cbridge,Boba,0.0,-50867.21466,1,-64491.00913403327,-1,64491.00913403327,-50867.21466,-1,50867.21466,-50865.18914478922,-1,50865.18914478922,-49510.709575778645,-1,49510.709575778645,-64491.00913403327,-1,64491.00913403327,-64491.00913403327,-1,64491.00913403327,-64491.00913403327,-1,64491.00913403327,-inf
92395,2022-12-15,cbridge,Celo,0.0,-102.44053,1,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-102.44053,-1,102.44053,-inf
92396,2022-12-15,cbridge,Ethereum,0.0,-86663290.18366,1,-86619387.99322446,-1,86619387.99322446,-86663290.18366,-1,86663290.18366,-89041325.95787211,-1,89041325.95787211,-85293104.41993766,-1,85293104.41993766,-86966641.08154166,-1,86966641.08154166,-86619387.99322446,-1,86619387.99322446,-86619387.99322446,-1,86619387.99322446,-inf
92389,2022-12-15,cbridge,Arbitrum,0.0,-7647171.349750001,1,-10370141.416852172,-1,10370141.416852172,-7647171.349750001,-1,7647171.349750001,-7570715.179557014,-1,7570715.179557014,-10095154.808565397,-1,10095154.808565397,-8908871.765855666,-1,8908871.765855666,-10370141.416852172,-1,10370141.416852172,-10370141.416852172,-1,10370141.416852172,-inf
92371,2022-12-15,bifi,Bitcoin,0.0,-6640477.177309999,1,-6789219.4817176545,-1,6789219.4817176545,-6640477.177309999,-1,6640477.177309999,-6640477.177309999,-1,6640477.177309999,-6640477.177309999,-1,6640477.177309999,-6789219.4817176545,-1,6789219.4817176545,-6789219.4817176545,-1,6789219.4817176545,-6789219.4817176545,-1,6789219.4817176545,-inf
92370,2022-12-15,bifi,Binance,0.0,-3518224.19363,1,-3370687.34228098,-1,3370687.34228098,-3518224.19363,-1,3518224.19363,-3653824.4581997013,-1,3653824.4581997013,-3554900.76012792,-1,3554900.76012792,-4581566.418888872,-1,4581566.418888872,-3370687.34228098,-1,3370687.34228098,-3370687.34228098,-1,3370687.34228098,-inf
92369,2022-12-15,bifi,Avalanche,0.0,-624759.6581499999,1,-668568.4154928257,-1,668568.4154928257,-624759.6581499999,-1,624759.6581499999,-596869.6378322372,-1,596869.6378322372,-616160.4804616257,-1,616160.4804616257,-726030.0588969972,-1,726030.0588969972,-668568.4154928257,-1,668568.4154928257,-668568.4154928257,-1,668568.4154928257,-inf
92336,2022-12-15,beefy,Harmony,0.0,-29698.31,1,-44688.01791778136,-1,44688.01791778136,-29698.31,-1,29698.31,-30900.560479119402,-1,30900.560479119402,-29887.007643087385,-1,29887.007643087385,-41685.69497218022,-1,41685.69497218022,-44688.01791778136,-1,44688.01791778136,-44688.01791778136,-1,44688.01791778136,-inf
92338,2022-12-15,beefy,Heco,0.0,-36815.97,1,-40796.6560332385,-1,40796.6560332385,-36815.97,-1,36815.97,-38195.10370614764,-1,38195.10370614764,-36301.81960860083,-1,36301.81960860083,-39937.7825752499,-1,39937.7825752499,-40796.6560332385,-1,40796.6560332385,-40796.6560332385,-1,40796.6560332385,-inf
92340,2022-12-15,beefy,Kava,0.0,-533562.79,1,-326019.5272833725,-1,326019.5272833725,-533562.79,-1,533562.79,-546970.3698904931,-1,546970.3698904931,-713045.5027041635,-1,713045.5027041635,-326019.5272833725,-1,326019.5272833725,-326019.5272833725,-1,326019.5272833725,-326019.5272833725,-1,326019.5272833725,-inf
92341,2022-12-15,beefy,Metis,0.0,-1811652.89,1,-1698929.4899897259,-1,1698929.4899897259,-1811652.89,-1,1811652.89,-1719007.4730258018,-1,1719007.4730258018,-1885769.9619575324,-1,1885769.9619575324,-1592166.4666542276,-1,1592166.4666542276,-1698929.4899897259,-1,1698929.4899897259,-1698929.4899897259,-1,1698929.4899897259,-inf
92343,2022-12-15,beefy,Moonbeam,0.0,-7010818.55,1,-5281715.030184667,-1,5281715.030184667,-7010818.55,-1,7010818.55,-6998112.755305998,-1,6998112.755305998,-6336635.467765042,-1,6336635.467765042,-5461074.311676772,-1,5461074.311676772,-5281715.030184667,-1,5281715.030184667,-5281715.030184667,-1,5281715.030184667,-inf
92345,2022-12-15,beefy,Moonriver,0.0,-3226330.65,1,-3335368.0316594993,-1,3335368.0316594993,-3226330.65,-1,3226330.65,-3665046.986882007,-1,3665046.986882007,-2849764.2260991475,-1,2849764.2260991475,-3170212.0205761427,-1,3170212.0205761427,-3335368.0316594993,-1,3335368.0316594993,-3335368.0316594993,-1,3335368.0316594993,-inf
92347,2022-12-15,beefy,Oasis,0.0,-177960.59,1,-323599.963021665,-1,323599.963021665,-177960.59,-1,177960.59,-134109.87425815663,-1,134109.87425815663,-138085.47361886106,-1,138085.47361886106,-320714.66041377734,-1,320714.66041377734,-323599.963021665,-1,323599.963021665,-323599.963021665,-1,323599.963021665,-inf
92348,2022-12-15,beefy,Optimism,0.0,-38900124.39,1,-32697950.084527798,-1,32697950.084527798,-38900124.39,-1,38900124.39,-37032767.02194611,-1,37032767.02194611,-34616354.758438796,-1,34616354.758438796,-32694171.1485819,-1,32694171.1485819,-32697950.084527798,-1,32697950.084527798,-32697950.084527798,-1,32697950.084527798,-inf
92350,2022-12-15,beefy,Polygon,0.0,-63995369.57,1,-80052985.19120851,-1,80052985.19120851,-63995369.57,-1,63995369.57,-64539453.12543754,-1,64539453.12543754,-74293693.60739613,-1,74293693.60739613,-78203212.59800372,-1,78203212.59800372,-80052985.19120851,-1,80052985.19120851,-80052985.19120851,-1,80052985.19120851,-inf
92353,2022-12-15,beethoven-x,Fantom,0.0,-41424663.36815,1,-54597180.12465614,-1,54597180.12465614,-41424663.36815,-1,41424663.36815,-40859632.566890165,-1,40859632.566890165,-39927472.824015364,-1,39927472.824015364,-53040069.21994799,-1,53040069.21994799,-54597180.12465614,-1,54597180.12465614,-54597180.12465614,-1,54597180.12465614,-inf
92354,2022-12-15,beethoven-x,Optimism,0.0,-17417206.46561,1,-3896733.5561645254,-1,3896733.5561645254,-17417206.46561,-1,17417206.46561,-15742916.210199518,-1,15742916.210199518,-17258283.314742908,-1,17258283.314742908,-3789052.0227525253,-1,3789052.0227525253,-3896733.5561645254,-1,3896733.5561645254,-3896733.5561645254,-1,3896733.5561645254,-inf
92355,2022-12-15,belt-finance,Binance,0.0,-23754815.382740002,1,-32178464.368929647,-1,32178464.368929647,-23754815.382740002,-1,23754815.382740002,-23612261.391740285,-1,23612261.391740285,-25433836.254605286,-1,25433836.254605286,-30942647.130266584,-1,30942647.130266584,-32178464.368929647,-1,32178464.368929647,-32178464.368929647,-1,32178464.368929647,-inf
92357,2022-12-15,belt-finance,Heco,0.0,-2833935.1399,1,-2555448.6891827057,-1,2555448.6891827057,-2833935.1399,-1,2833935.1399,-2861196.088105177,-1,2861196.088105177,-2843267.3090701075,-1,2843267.3090701075,-2559273.0908433334,-1,2559273.0908433334,-2555448.6891827057,-1,2555448.6891827057,-2555448.6891827057,-1,2555448.6891827057,-inf
92358,2022-12-15,belt-finance,Klaytn,0.0,-1398260.17,1,-1642156.928164826,-1,1642156.928164826,-1398260.17,-1,1398260.17,-1162361.2530777862,-1,1162361.2530777862,-1143418.4984560423,-1,1143418.4984560423,-1841322.7324430663,-1,1841322.7324430663,-1642156.928164826,-1,1642156.928164826,-1642156.928164826,-1,1642156.928164826,-inf
92360,2022-12-15,benddao,Ethereum,0.0,-82338865.73624,1,-28459076.31620095,-1,28459076.31620095,-82338865.73624,-1,82338865.73624,-74817314.10968077,-1,74817314.10968077,-59678617.42558601,-1,59678617.42558601,-73735625.80950037,-1,73735625.80950037,-28459076.31620095,-1,28459076.31620095,-28459076.31620095,-1,28459076.31620095,-inf
92363,2022-12-15,benqi-lending,Avalanche,0.0,-107108081.99699,1,-165673607.0580181,-1,165673607.0580181,-107108081.99699,-1,107108081.99699,-110096272.09308338,-1,110096272.09308338,-108496525.4966577,-1,108496525.4966577,-167052943.43317804,-1,167052943.43317804,-165673607.0580181,-1,165673607.0580181,-165673607.0580181,-1,165673607.0580181,-inf
92368,2022-12-15,benqi-staked-avax,Avalanche,0.0,-65439379.03438,1,-64601945.49172071,-1,64601945.49172071,-65439379.03438,-1,65439379.03438,-67170400.72678499,-1,67170400.72678499,-74827006.6072645,-1,74827006.6072645,-66658310.86902244,-1,66658310.86902244,-64601945.49172071,-1,64601945.49172071,-64601945.49172071,-1,64601945.49172071,-inf
92397,2022-12-15,cbridge,Fantom,0.0,-360884.24019000004,1,-4808129.64927331,-1,4808129.64927331,-360884.24019000004,-1,360884.24019000004,-435345.0185715549,-1,435345.0185715549,-3385152.3157830713,-1,3385152.3157830713,-4587707.478054407,-1,4587707.478054407,-4808129.64927331,-1,4808129.64927331,-4808129.64927331,-1,4808129.64927331,-inf
92398,2022-12-15,cbridge,Harmony,0.0,-44.92606,1,-3544113.8892888455,-1,3544113.8892888455,-44.92606,-1,44.92606,-44.92606,-1,44.92606,-1841504.8858636196,-1,1841504.8858636196,-3540079.5875149276,-1,3540079.5875149276,-3544113.8892888455,-1,3544113.8892888455,-3544113.8892888455,-1,3544113.8892888455,-inf
92399,2022-12-15,cbridge,Heco,0.0,-3008.19023,1,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-3008.19023,-1,3008.19023,-inf
92400,2022-12-15,cbridge,Metis,0.0,-49763.75736,1,-212140.15425202317,-1,212140.15425202317,-49763.75736,-1,49763.75736,-49719.137753161645,-1,49719.137753161645,-136920.109041094,-1,136920.109041094,-209588.2782773659,-1,209588.2782773659,-212140.15425202317,-1,212140.15425202317,-212140.15425202317,-1,212140.15425202317,-inf
92434,2022-12-15,connext,Binance,0.0,-1162758.96958,1,-1207161.4924455406,-1,1207161.4924455406,-1162758.96958,-1,1162758.96958,-829330.2023752048,-1,829330.2023752048,-807880.9472996374,-1,807880.9472996374,-1021774.9847388472,-1,1021774.9847388472,-1207161.4924455406,-1,1207161.4924455406,-1207161.4924455406,-1,1207161.4924455406,-inf
92435,2022-12-15,connext,Boba,0.0,-20485.31807,1,-570857.4925290856,-1,570857.4925290856,-20485.31807,-1,20485.31807,-20485.31807,-1,20485.31807,-20485.31807,-1,20485.31807,-570857.4925290856,-1,570857.4925290856,-570857.4925290856,-1,570857.4925290856,-570857.4925290856,-1,570857.4925290856,-inf
92436,2022-12-15,connext,Cronos,0.0,-1197566.38044,1,-234860.72189495782,-1,234860.72189495782,-1197566.38044,-1,1197566.38044,-1208730.3095968268,-1,1208730.3095968268,-1202801.3146093444,-1,1202801.3146093444,-235541.44478998566,-1,235541.44478998566,-234860.72189495782,-1,234860.72189495782,-234860.72189495782,-1,234860.72189495782,-inf
92437,2022-12-15,connext,Ethereum,0.0,-338037.15333,1,-768272.7981403318,-1,768272.7981403318,-338037.15333,-1,338037.15333,-296503.4144827094,-1,296503.4144827094,-309183.3337852856,-1,309183.3337852856,-757082.7084159504,-1,757082.7084159504,-768272.7981403318,-1,768272.7981403318,-768272.7981403318,-1,768272.7981403318,-inf
92438,2022-12-15,connext,Evmos,0.0,-385011.50519,1,-389501.88232,-1,389501.88232,-385011.50519,-1,385011.50519,-385011.50519,-1,385011.50519,-385011.50519,-1,385011.50519,-389501.88232,-1,389501.88232,-389501.88232,-1,389501.88232,-389501.88232,-1,389501.88232,-inf
92439,2022-12-15,connext,Fantom,0.0,-2158782.76579,1,-3768249.9682531403,-1,3768249.9682531403,-2158782.76579,-1,2158782.76579,-2252233.477324842,-1,2252233.477324842,-2260144.6800888884,-1,2260144.6800888884,-3742081.918466552,-1,3742081.918466552,-3768249.9682531403,-1,3768249.9682531403,-3768249.9682531403,-1,3768249.9682531403,-inf
92440,2022-12-15,connext,Fuse,0.0,-524674.9077999999,1,-953066.42390792,-1,953066.42390792,-524674.9077999999,-1,524674.9077999999,-524674.9077999999,-1,524674.9077999999,-1099369.0277956952,-1,1099369.0277956952,-953244.188502782,-1,953244.188502782,-953066.42390792,-1,953066.42390792,-953066.42390792,-1,953066.42390792,-inf
92441,2022-12-15,connext,Harmony,0.0,0.0,1,-802.80116,-1,802.80116,0.0,1,0.0,0.0,1,0.0,-802.80116,-1,802.80116,-802.80116,-1,802.80116,-802.80116,-1,802.80116,-802.80116,-1,802.80116,
92442,2022-12-15,connext,Milkomeda,0.0,-110924.97313,1,-115668.33649999998,-1,115668.33649999998,-110924.97313,-1,110924.97313,-110924.97313,-1,110924.97313,-110924.97313,-1,110924.97313,-115668.33649999998,-1,115668.33649999998,-115668.33649999998,-1,115668.33649999998,-115668.33649999998,-1,115668.33649999998,-inf
92443,2022-12-15,connext,Moonbeam,0.0,-417285.94179000007,1,-417531.92033000005,-1,417531.92033000005,-417285.94179000007,-1,417285.94179000007,-417285.94179000007,-1,417285.94179000007,-417281.66046000004,-1,417281.66046000004,-417531.92033000005,-1,417531.92033000005,-417531.92033000005,-1,417531.92033000005,-417531.92033000005,-1,417531.92033000005,-inf
92444,2022-12-15,connext,Moonriver,0.0,-1073023.47811,1,-1000645.3980710426,-1,1000645.3980710426,-1073023.47811,-1,1073023.47811,-1080584.378466943,-1,1080584.378466943,-1107993.31778534,-1,1107993.31778534,-1008103.2098936371,-1,1008103.2098936371,-1000645.3980710426,-1,1000645.3980710426,-1000645.3980710426,-1,1000645.3980710426,-inf
92445,2022-12-15,connext,Optimism,0.0,-2869257.6611200003,1,-1608383.5471591298,-1,1608383.5471591298,-2869257.6611200003,-1,2869257.6611200003,-3046938.9500321764,-1,3046938.9500321764,-2165197.188359956,-1,2165197.188359956,-1277580.4459158282,-1,1277580.4459158282,-1608383.5471591298,-1,1608383.5471591298,-1608383.5471591298,-1,1608383.5471591298,-inf
92446,2022-12-15,connext,Polygon,0.0,-461190.3905,1,-706615.2470361488,-1,706615.2470361488,-461190.3905,-1,461190.3905,-294910.53244862525,-1,294910.53244862525,-324923.9727797221,-1,324923.9727797221,-674635.379817982,-1,674635.379817982,-706615.2470361488,-1,706615.2470361488,-706615.2470361488,-1,706615.2470361488,-inf
92447,2022-12-15,connext,xDai,0.0,-6434152.31253,1,-7440958.659045459,-1,7440958.659045459,-6434152.31253,-1,6434152.31253,-6609810.892232035,-1,6609810.892232035,-6576791.023073162,-1,6576791.023073162,-7396583.040554813,-1,7396583.040554813,-7440958.659045459,-1,7440958.659045459,-7440958.659045459,-1,7440958.659045459,-inf
92448,2022-12-15,convex-finance,Arbitrum,0.0,-21086170.80244,1,-341116.4054234326,-1,341116.4054234326,-21086170.80244,-1,21086170.80244,-20289385.956144337,-1,20289385.956144337,-341116.4054234326,-1,341116.4054234326,-341116.4054234326,-1,341116.4054234326,-341116.4054234326,-1,341116.4054234326,-341116.4054234326,-1,341116.4054234326,-inf
92449,2022-12-15,convex-finance,Ethereum,0.0,-3179138758.1911497,1,-4271671547.1053243,-1,4271671547.1053243,-3179138758.1911497,-1,3179138758.1911497,-3098801223.751446,-1,3098801223.751446,-3011562205.3286266,-1,3011562205.3286266,-4290576524.7310343,-1,4290576524.7310343,-4271671547.1053243,-1,4271671547.1053243,-4271671547.1053243,-1,4271671547.1053243,-inf
92452,2022-12-15,cream-finance,Arbitrum,0.0,-23950.792869999997,1,-67941.16317967829,-1,67941.16317967829,-23950.792869999997,-1,23950.792869999997,-22481.866613835078,-1,22481.866613835078,-23036.991291177095,-1,23036.991291177095,-72015.47302049986,-1,72015.47302049986,-67941.16317967829,-1,67941.16317967829,-67941.16317967829,-1,67941.16317967829,-inf
92433,2022-12-15,connext,Avalanche,0.0,-670455.1476799999,1,-1022304.9854350148,-1,1022304.9854350148,-670455.1476799999,-1,670455.1476799999,-690349.2743250479,-1,690349.2743250479,-900722.929322492,-1,900722.929322492,-1021244.0663553905,-1,1021244.0663553905,-1022304.9854350148,-1,1022304.9854350148,-1022304.9854350148,-1,1022304.9854350148,-inf
92334,2022-12-15,beefy,Fuse,0.0,-767091.39,1,-1244793.2271201808,-1,1244793.2271201808,-767091.39,-1,767091.39,-759724.6901349536,-1,759724.6901349536,-898236.4884688505,-1,898236.4884688505,-1182355.6441829624,-1,1182355.6441829624,-1244793.2271201808,-1,1244793.2271201808,-1244793.2271201808,-1,1244793.2271201808,-inf
92432,2022-12-15,connext,Arbitrum,0.0,-1485787.4357800002,1,-1935460.715119245,-1,1935460.715119245,-1485787.4357800002,-1,1485787.4357800002,-1530029.3319563977,-1,1530029.3319563977,-1690537.064893156,-1,1690537.064893156,-1557991.390494537,-1,1557991.390494537,-1935460.715119245,-1,1935460.715119245,-1935460.715119245,-1,1935460.715119245,-inf
92428,2022-12-15,compound-v3,Ethereum,0.0,-282616241.09016,1,-26972349.280124456,-1,26972349.280124456,-282616241.09016,-1,282616241.09016,-279384829.37611014,-1,279384829.37611014,-180462927.3268841,-1,180462927.3268841,-69254703.07370123,-1,69254703.07370123,-26972349.280124456,-1,26972349.280124456,-26972349.280124456,-1,26972349.280124456,-inf
92401,2022-12-15,cbridge,Moonriver,0.0,-0.26508,1,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-0.26508,-1,0.26508,-inf
92402,2022-12-15,cbridge,OKExChain,0.0,-1160.54689,1,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-1160.54689,-1,1160.54689,-inf
92403,2022-12-15,cbridge,Optimism,0.0,-4015048.9419100005,1,-7982210.060872667,-1,7982210.060872667,-4015048.9419100005,-1,4015048.9419100005,-5078507.508390709,-1,5078507.508390709,-5793862.0003800765,-1,5793862.0003800765,-7231162.794666556,-1,7231162.794666556,-7982210.060872667,-1,7982210.060872667,-7982210.060872667,-1,7982210.060872667,-inf
92404,2022-12-15,cbridge,Polygon,0.0,-4391716.12323,1,-7263763.224067777,-1,7263763.224067777,-4391716.12323,-1,4391716.12323,-3137412.219837164,-1,3137412.219837164,-5348787.682327331,-1,5348787.682327331,-7230341.665348067,-1,7230341.665348067,-7263763.224067777,-1,7263763.224067777,-7263763.224067777,-1,7263763.224067777,-inf
92405,2022-12-15,cbridge,Shiden,0.0,-2992680.32198,1,-3011391.5787815196,-1,3011391.5787815196,-2992680.32198,-1,2992680.32198,-3056528.349858964,-1,3056528.349858964,-3162720.8004795583,-1,3162720.8004795583,-3006592.282620431,-1,3006592.282620431,-3011391.5787815196,-1,3011391.5787815196,-3011391.5787815196,-1,3011391.5787815196,-inf
92406,2022-12-15,cbridge,Syscoin,0.0,-0.23019,1,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-0.23019,-1,0.23019,-inf
92407,2022-12-15,cbridge,xDai,0.0,-346.80422999999996,1,-346.9233742166838,-1,346.9233742166838,-346.80422999999996,-1,346.80422999999996,-346.80422999999996,-1,346.80422999999996,-346.8638042166838,-1,346.8638042166838,-346.9233742166838,-1,346.9233742166838,-346.9233742166838,-1,346.9233742166838,-346.9233742166838,-1,346.9233742166838,-inf
92408,2022-12-15,cega,Solana,0.0,-18871898.81548,1,-13784916.766131232,-1,13784916.766131232,-18871898.81548,-1,18871898.81548,-18833159.461086635,-1,18833159.461086635,-6209782.479540192,-1,6209782.479540192,-13784916.766131232,-1,13784916.766131232,-13784916.766131232,-1,13784916.766131232,-13784916.766131232,-1,13784916.766131232,-inf
92411,2022-12-15,chainport,Binance,0.0,-130655.0,1,-31306.915480925003,-1,31306.915480925003,-130655.0,-1,130655.0,-142385.29137491615,-1,142385.29137491615,-146028.00959506113,-1,146028.00959506113,-25635.841108728375,-1,25635.841108728375,-31306.915480925003,-1,31306.915480925003,-31306.915480925003,-1,31306.915480925003,-inf
92412,2022-12-15,chainport,Ethereum,0.0,-108829366.0,1,-66303026.58479567,-1,66303026.58479567,-108829366.0,-1,108829366.0,-121599694.94466814,-1,121599694.94466814,-127615347.89563522,-1,127615347.89563522,-63831223.14823567,-1,63831223.14823567,-66303026.58479567,-1,66303026.58479567,-66303026.58479567,-1,66303026.58479567,-inf
92413,2022-12-15,cian,Avalanche,0.0,-16118584.83,1,-904347.4234963432,-1,904347.4234963432,-16118584.83,-1,16118584.83,-15624709.365995454,-1,15624709.365995454,-4419278.942284895,-1,4419278.942284895,-758360.254778266,-1,758360.254778266,-904347.4234963432,-1,904347.4234963432,-904347.4234963432,-1,904347.4234963432,-inf
92414,2022-12-15,cian,Polygon,0.0,-1700222.85,1,-1275040.3023951992,-1,1275040.3023951992,-1700222.85,-1,1700222.85,-1740205.646304598,-1,1740205.646304598,-1456662.991731151,-1,1456662.991731151,-1275040.3023951992,-1,1275040.3023951992,-1275040.3023951992,-1,1275040.3023951992,-1275040.3023951992,-1,1275040.3023951992,-inf
92415,2022-12-15,coinbase-wrapped-staked-eth,Ethereum,0.0,-1240152730.1764,1,-871959843.2402112,-1,871959843.2402112,-1240152730.1764,-1,1240152730.1764,-1220581528.754396,-1,1220581528.754396,-1136881785.3003132,-1,1136881785.3003132,-889016765.4507277,-1,889016765.4507277,-871959843.2402112,-1,871959843.2402112,-871959843.2402112,-1,871959843.2402112,-inf
92416,2022-12-15,coinwind,Binance,0.0,-164290397.26562,1,-168253975.9048043,-1,168253975.9048043,-164290397.26562,-1,164290397.26562,-164524863.57778546,-1,164524863.57778546,-163700770.66686425,-1,163700770.66686425,-168255875.69621003,-1,168255875.69621003,-168253975.9048043,-1,168253975.9048043,-168253975.9048043,-1,168253975.9048043,-inf
92419,2022-12-15,coinwind,Ethereum,0.0,-17610149.0474,1,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-17610149.0474,-1,17610149.0474,-inf
92420,2022-12-15,coinwind,Heco,0.0,-12753392.14672,1,-20270834.579596385,-1,20270834.579596385,-12753392.14672,-1,12753392.14672,-12753538.36812138,-1,12753538.36812138,-12810141.29913089,-1,12810141.29913089,-20229175.443453945,-1,20229175.443453945,-20270834.579596385,-1,20270834.579596385,-20270834.579596385,-1,20270834.579596385,-inf
92425,2022-12-15,compound,Ethereum,0.0,-1479749135.0817199,1,-2043164261.094604,-1,2043164261.094604,-1479749135.0817199,-1,1479749135.0817199,-1507476829.591922,-1,1507476829.591922,-1660043425.8357675,-1,1660043425.8357675,-1930219136.0899744,-1,1930219136.0899744,-2043164261.094604,-1,2043164261.094604,-2043164261.094604,-1,2043164261.094604,-inf
92431,2022-12-15,concentrator,Ethereum,0.0,-49781333.477,1,-70041657.67543773,-1,70041657.67543773,-49781333.477,-1,49781333.477,-49994768.0461518,-1,49994768.0461518,-50374362.321741804,-1,50374362.321741804,-69305151.84590411,-1,69305151.84590411,-70041657.67543773,-1,70041657.67543773,-70041657.67543773,-1,70041657.67543773,-inf
92332,2022-12-15,beefy,Fantom,0.0,-32620534.02,1,-56073713.43790669,-1,56073713.43790669,-32620534.02,-1,32620534.02,-33183192.765214875,-1,33183192.765214875,-34135913.64396972,-1,34135913.64396972,-55903279.89981081,-1,55903279.89981081,-56073713.43790669,-1,56073713.43790669,-56073713.43790669,-1,56073713.43790669,-inf
92330,2022-12-15,beefy,Ethereum,0.0,-7631644.73,1,-1723335.2485403987,-1,1723335.2485403987,-7631644.73,-1,7631644.73,-7360807.045394123,-1,7360807.045394123,-2520719.3414986813,-1,2520719.3414986813,-1723335.2485403987,-1,1723335.2485403987,-1723335.2485403987,-1,1723335.2485403987,-1723335.2485403987,-1,1723335.2485403987,-inf
92328,2022-12-15,beefy,Cronos,0.0,-3797037.26,1,-8207942.665562081,-1,8207942.665562081,-3797037.26,-1,3797037.26,-4171723.286303752,-1,4171723.286303752,-4747498.273545361,-1,4747498.273545361,-8006796.813364161,-1,8006796.813364161,-8207942.665562081,-1,8207942.665562081,-8207942.665562081,-1,8207942.665562081,-inf
92235,2022-12-15,acryptos,Cronos,0.0,-793190.68,1,-2275287.896044965,-1,2275287.896044965,-793190.68,-1,793190.68,-832571.9205512665,-1,832571.9205512665,-994432.7775737522,-1,994432.7775737522,-2219607.426044964,-1,2219607.426044964,-2275287.896044965,-1,2275287.896044965,-2275287.896044965,-1,2275287.896044965,-inf
92236,2022-12-15,acryptos,Ethereum,0.0,-414537.55,1,-523300.14145094913,-1,523300.14145094913,-414537.55,-1,414537.55,-411434.03818969073,-1,411434.03818969073,-543804.9345168001,-1,543804.9345168001,-523300.14145094913,-1,523300.14145094913,-523300.14145094913,-1,523300.14145094913,-523300.14145094913,-1,523300.14145094913,-inf
