,date,prices,total_volumes,symbol,prices_30dma,prices_30d_vwap,prices_90dma,prices_90d_vwap,prices_180dma,prices_180d_vwap,prices_365dma,prices_365d_vwap
84,2022-08-23 00:00:00,1.1641724299326168,153318230.15852073,op,1.4848151708770116,1.5882801560684678,0.9839129754414336,1.286151269841511,0.9839129754414336,1.286151269841511,0.9839129754414336,1.286151269841511
83,2022-08-22 00:00:00,1.181936792623258,151824987.67755982,op,1.4772781192085234,1.577897452676867,0.981767029554634,1.2872960694571731,0.981767029554634,1.2872960694571731,0.981767029554634,1.2872960694571731
82,2022-08-21 00:00:00,1.1307920943367076,232410108.76886097,op,1.4654587706381286,1.566927512331975,0.9793553456622409,1.2882844458052212,0.9793553456622409,1.2882844458052212,0.9793553456622409,1.2882844458052212
81,2022-08-20 00:00:00,1.2197630087103053,338510052.1282988,op,1.453386077600439,1.5649710224126043,0.9775085560442596,1.2905790224565412,0.9775085560442596,1.2905790224565412,0.9775085560442596,1.2905790224565412
80,2022-08-19 00:00:00,1.1997500862965875,144305292.88477695,op,1.435625678900051,1.5588385422666575,0.9745177603323331,1.2921143687963863,0.9745177603323331,1.2921143687963863,0.9745177603323331,1.2921143687963863
79,2022-08-18 00:00:00,1.3171932134995359,214264443.87870863,op,1.4195626756893664,1.547432356248033,0.9717023562577799,1.2929760016071281,0.9717023562577799,1.2929760016071281,0.9717023562577799,1.2929760016071281
78,2022-08-17 00:00:00,1.452240132794068,228583007.27680004,op,1.4028717590714608,1.5247711049684365,0.9673290542673779,1.2926358537913076,0.9673290542673779,1.2926358537913076,0.9673290542673779,1.2926358537913076
77,2022-08-16 00:00:00,1.5424890386841643,197331900.08912683,op,1.3737976157064578,1.512707380456835,0.9611122455683179,1.2902079092029421,0.9611122455683179,1.2902079092029421,0.9611122455683179,1.2902079092029421
76,2022-08-15 00:00:00,1.440997849681339,201088151.96959016,op,1.339735412048997,1.5074277336847661,0.9535618976057744,1.2868507377757021,0.9535618976057744,1.2868507377757021,0.9535618976057744,1.2868507377757021
75,2022-08-14 00:00:00,1.5382283153786687,121917455.00197962,op,1.3077405801186635,1.5038666875414992,0.9471482666574117,1.284731679475884,0.9471482666574117,1.284731679475884,0.9471482666574117,1.284731679475884
74,2022-08-13 00:00:00,1.6422031436729736,247778557.85614598,op,1.272882361480611,1.498536631845604,0.9392671993411282,1.28260111846,0.9392671993411282,1.28260111846,0.9392671993411282,1.28260111846
73,2022-08-12 00:00:00,1.5652029052286247,335007045.8120994,op,1.2338201561172408,1.4889628755243125,0.9297680649582655,1.2763519228775662,0.9297680649582655,1.2763519228775662,0.9297680649582655,1.2763519228775662
72,2022-08-11 00:00:00,1.5600413915101283,404487226.4555814,op,1.1967243806420202,1.4818616077069908,0.9210634781052467,1.2694018079022487,0.9210634781052467,1.2694018079022487,0.9210634781052467,1.2694018079022487
71,2022-08-10 00:00:00,1.6303298198863683,301134517.6933721,op,1.160793544064976,1.4745125090819007,0.9121887848635123,1.2607056465061748,0.9121887848635123,1.2607056465061748,0.9121887848635123,1.2607056465061748
70,2022-08-09 00:00:00,1.8985020094584837,269306371.66574484,op,1.1242557400156477,1.4648679507222113,0.9020741223984017,1.2522844762016463,0.9020741223984017,1.2522844762016463,0.9020741223984017,1.2522844762016463
69,2022-08-08 00:00:00,1.912903098714543,190883107.3782773,op,1.0801718098779662,1.4449624779923818,0.8878394382975434,1.238843925540902,0.8878394382975434,1.238843925540902,0.8878394382975434,1.238843925540902
68,2022-08-07 00:00:00,1.919091142222308,285280418.2312683,op,1.035633018714991,1.4257558554551857,0.8729834432190362,1.228758196704131,0.8729834432190362,1.228758196704131,0.8729834432190362,1.228758196704131
67,2022-08-06 00:00:00,1.9280611030604669,455425340.3254673,op,0.9908797538634728,1.3992345130510382,0.8575995064689881,1.2129677532244743,0.8575995064689881,1.2129677532244743,0.8575995064689881,1.2129677532244743
66,2022-08-05 00:00:00,1.9184392154802923,521589108.30902547,op,0.9447642314035746,1.357285648114663,0.8416224677138913,1.1858658928461074,0.8416224677138913,1.1858658928461074,0.8416224677138913,1.1858658928461074
65,2022-08-04 00:00:00,1.9987195512505707,440298169.0179671,op,0.8982686639958867,1.3023623677933034,0.8253070624447034,1.152625125609151,0.8253070624447034,1.152625125609151,0.8253070624447034,1.152625125609151
64,2022-08-03 00:00:00,1.6143018743780355,381187402.9442346,op,0.8504129606767631,1.2419344145193123,0.8072545626169209,1.1189259639077653,0.8072545626169209,1.1189259639077653,0.8072545626169209,1.1189259639077653
63,2022-08-02 00:00:00,1.5106944533792785,253269764.79337808,op,0.8139595483322317,1.2115069802239429,0.7946444483706534,1.1012343923000283,0.7946444483706534,1.1012343923000283,0.7946444483706534,1.1012343923000283
62,2022-08-01 00:00:00,1.590165760266356,256049266.4951197,op,0.7811537865444541,1.1922627071460254,0.7832785752752784,1.0912822306685586,0.7832785752752784,1.0912822306685586,0.7832785752752784,1.0912822306685586
61,2022-07-31 00:00:00,1.8021672964250726,455669189.1083213,op,0.7458948986871289,1.164581943766917,0.7702642658399385,1.0787146942925938,0.7702642658399385,1.0787146942925938,0.7702642658399385,1.0787146942925938
60,2022-07-30 00:00:00,1.8314939867213627,932960965.9994445,op,0.7037620784355781,1.0887160570255099,0.7533478227155921,1.044759445640048,0.7533478227155921,1.044759445640048,0.7533478227155921,1.044759445640048
59,2022-07-29 00:00:00,1.4340785825781186,591992875.2347472,op,0.6621020199104294,0.871574108560907,0.7353787199821624,0.9611188497230024,0.7353787199821624,0.9611188497230024,0.7353787199821624,0.9611188497230024
58,2022-07-28 00:00:00,1.0536993519054652,234030883.17459306,op,0.6319350246770271,0.7486596911019744,0.7235363494296887,0.9269052883111295,0.7235363494296887,0.9269052883111295,0.7235363494296887,0.9269052883111295
57,2022-07-27 00:00:00,0.8213311390692773,119445556.50805806,op,0.6146927513599925,0.7185634919297201,0.7178438838697615,0.9231725237967622,0.7178438838697615,0.9231725237967622,0.7178438838697615,0.9231725237967622
56,2022-07-26 00:00:00,0.8025880419616809,134785811.41154152,op,0.6058076617247882,0.7089834639525344,0.7160283179890682,0.9247260829738857,0.7160283179890682,0.9247260829738857,0.7160283179890682,0.9247260829738857
55,2022-07-25 00:00:00,0.9228782972036856,162082962.65116796,op,0.5984448951198769,0.6990957351230123,0.7144826086324144,0.9268653726776904,0.7144826086324144,0.9268653726776904,0.7144826086324144,0.9268653726776904
54,2022-07-24 00:00:00,0.9380608798779715,244470778.45849383,op,0.587458192546111,0.6805610537107818,0.7106935961129368,0.9269511576810788,0.7106935961129368,0.9269511576810788,0.7106935961129368,0.9269511576810788
53,2022-07-23 00:00:00,0.8273563355114107,213232117.86248142,op,0.5736853724233447,0.6511529938421484,0.7064830908580289,0.9265785280780848,0.7064830908580289,0.9265785280780848,0.7064830908580289,0.9265785280780848
52,2022-07-22 00:00:00,0.7686113032060343,149089414.08747593,op,0.5614869872570108,0.6302631752488925,0.7042024636004178,0.9295687503247928,0.7042024636004178,0.9295687503247928,0.7042024636004178,0.9295687503247928
51,2022-07-21 00:00:00,0.6869510476986517,195127140.15149003,op,0.5529363043012336,0.6169042214330184,0.7029638320695406,0.9330333159851975,0.7029638320695406,0.9330333159851975,0.7029638320695406,0.9330333159851975
50,2022-07-20 00:00:00,0.7178599899760572,182603699.20554107,op,0.5468761000889927,0.6066001729728717,0.7032778082336756,0.9401667597658427,0.7032778082336756,0.9401667597658427,0.7032778082336756,0.9401667597658427
49,2022-07-19 00:00:00,0.8164657149623685,348187901.8070034,op,0.5398450405968909,0.5928878040890279,0.7029861645988279,0.9463655594644733,0.7029861645988279,0.9463655594644733,0.7029861645988279,0.9463655594644733
48,2022-07-18 00:00:00,0.5800158318439751,131930346.50794242,op,0.5276642218573464,0.5368263857067427,0.7006702554077353,0.9536600541624686,0.7006702554077353,0.9536600541624686,0.7006702554077353,0.9536600541624686
47,2022-07-17 00:00:00,0.5206229289603378,40914352.238328256,op,0.5256350909256389,0.5323605312284572,0.7031838892319803,0.9617830502016709,0.7031838892319803,0.9617830502016709,0.7031838892319803,0.9617830502016709
46,2022-07-16 00:00:00,0.4811528917713316,43006900.01938587,op,0.5245872346807431,0.529859292093173,0.7070681649824408,0.9647775419735367,0.7070681649824408,0.9647775419735367,0.7070681649824408,0.9647775419735367
45,2022-07-15 00:00:00,0.49248175623710155,40981197.26023107,op,0.5281215735983269,0.540930276374823,0.7119793665739867,0.9682529638463926,0.7119793665739867,0.9682529638463926,0.7119793665739867,0.9682529638463926
44,2022-07-14 00:00:00,0.47033698277186375,43198238.28444246,op,0.530723386151773,0.5441575854108561,0.7168570912481397,0.9715333722348392,0.7168570912481397,0.9715333722348392,0.7168570912481397,0.9715333722348392
43,2022-07-13 00:00:00,0.45232964097200357,30528273.404655,op,0.5328493929912212,0.5447250345934771,0.7224598209862368,0.9752027044693907,0.7224598209862368,0.9752027044693907,0.7224598209862368,0.9752027044693907
42,2022-07-12 00:00:00,0.4821162941988037,24776442.735190753,op,0.5395575398255645,0.5547075577138993,0.7287419181958701,0.9779220499944113,0.7287419181958701,0.9779220499944113,0.7287419181958701,0.9779220499944113
41,2022-07-11 00:00:00,0.5341956984065243,25981912.891693205,op,0.5487979103727735,0.5646282780366289,0.734613956862467,0.9800236661147345,0.734613956862467,0.9800236661147345,0.734613956862467,0.9800236661147345
40,2022-07-10 00:00:00,0.575984105328035,28913599.643752743,op,0.5601515590685011,0.5988574949916409,0.7395022070687095,0.9820142297121505,0.7395022070687095,0.9820142297121505,0.7395022070687095,0.9820142297121505
39,2022-07-09 00:00:00,0.5767393638252891,52402718.347581744,op,0.5685262920769197,0.6181648598644928,0.7435901596122264,0.9840417316978379,0.7435901596122264,0.9840417316978379,0.7435901596122264,0.9840417316978379
38,2022-07-08 00:00:00,0.5764931966767604,46016082.574661426,op,0.5735485037277798,0.6240754339252227,0.7478683851452248,0.987761534641247,0.7478683851452248,0.987761534641247,0.7478683851452248,0.987761534641247
37,2022-07-07 00:00:00,0.5445954292635213,30114702.471900363,op,0.5914734251681374,0.6575107808219975,0.7523782585259738,0.9910864535715154,0.7523782585259738,0.9910864535715154,0.7523782585259738,0.9910864535715154
36,2022-07-06 00:00:00,0.5235721932496522,35554586.7248772,op,0.6174572793756796,0.7070310238057543,0.7579940106682023,0.9934613317315492,0.7579940106682023,0.9934613317315492,0.7579940106682023,0.9934613317315492
35,2022-07-05 00:00:00,0.5630484516768679,31564445.013043143,op,0.6390659925246723,0.7386730481705562,0.7645057278187175,0.9964307880857033,0.7645057278187175,0.9964307880857033,0.7645057278187175,0.9964307880857033
34,2022-07-04 00:00:00,0.5206995040420955,18233107.811046284,op,0.666684353855986,0.7846366329121817,0.7702616499941989,0.9988758994302451,0.7702616499941989,0.9988758994302451,0.7702616499941989,0.9988758994302451
33,2022-07-03 00:00:00,0.5265215997459488,26198087.79418958,op,0.6953060985558277,0.8491212644675843,0.7776017131104372,1.0004393919422838,0.7776017131104372,1.0004393919422838,0.7776017131104372,1.0004393919422838
32,2022-07-02 00:00:00,0.532399124546598,40868081.959599726,op,0.729249502451433,0.9491944616635004,0.7852102013942096,1.002676385424246,0.7852102013942096,1.002676385424246,0.7852102013942096,1.002676385424246
31,2022-07-01 00:00:00,0.5381826888785517,50946074.04091871,op,0.7527562933512891,0.9926869049981285,0.7931105475456975,1.0061648960346365,0.7931105475456975,1.0061648960346365,0.7931105475456975,1.0061648960346365
30,2022-06-30 00:00:00,0.5816922309669,94230597.54416475,op,0.7814310157373981,1.003919242960089,0.801334026857541,1.0105328352826521,0.801334026857541,1.0105328352826521,0.801334026857541,1.0105328352826521
29,2022-06-29 00:00:00,0.5290687255760484,61697601.36998844,op,0.8086554200538956,1.0180661702174805,0.8086554200538956,1.0180661702174805,0.8086554200538956,1.0180661702174805,0.8086554200538956,1.0180661702174805
28,2022-06-28 00:00:00,0.536431152394426,45452816.84196392,op,0.8182963405531317,1.0237559890896837,0.8182963405531317,1.0237559890896837,0.8182963405531317,1.0237559890896837,0.8182963405531317,1.0237559890896837
27,2022-06-27 00:00:00,0.5547784500131488,80251186.28082792,op,0.8283629544159427,1.0279694770702668,0.8283629544159427,1.0279694770702668,0.8283629544159427,1.0279694770702668,0.8283629544159427,1.0279694770702668
26,2022-06-26 00:00:00,0.5817050438143435,104660968.98505038,op,0.8384957138382683,1.0353050031006903,0.8384957138382683,1.0353050031006903,0.8384957138382683,1.0353050031006903,0.8384957138382683,1.0353050031006903
25,2022-06-25 00:00:00,0.5932772199907088,107064297.23500462,op,0.8483722780699577,1.0446649070769372,0.8483722780699577,1.0446649070769372,0.8483722780699577,1.0446649070769372,0.8483722780699577,1.0446649070769372
24,2022-06-24 00:00:00,0.5248762761949801,42645363.89586414,op,0.8585760803931276,1.0543985066670947,0.8585760803931276,1.0543985066670947,0.8585760803931276,1.0543985066670947,0.8585760803931276,1.0543985066670947
23,2022-06-23 00:00:00,0.4614047805213943,43862167.254564054,op,0.8724802389013839,1.0589860635128499,0.8724802389013839,1.0589860635128499,0.8724802389013839,1.0589860635128499,0.8724802389013839,1.0589860635128499
22,2022-06-22 00:00:00,0.5120908145327199,64225871.31012153,op,0.8903530849179052,1.0643588521443261,0.8903530849179052,1.0643588521443261,0.8903530849179052,1.0643588521443261,0.8903530849179052,1.0643588521443261
21,2022-06-21 00:00:00,0.505144921331425,59976626.756834306,op,0.9075468244808682,1.0717264867096763,0.9075468244808682,1.0717264867096763,0.9075468244808682,1.0717264867096763,0.9075468244808682,1.0717264867096763
20,2022-06-20 00:00:00,0.5069282052130033,49893307.481537275,op,0.9267088198689369,1.078874034821214,0.9267088198689369,1.078874034821214,0.9267088198689369,1.078874034821214,0.9267088198689369,1.078874034821214
19,2022-06-19 00:00:00,0.4510411527760327,70242872.85317828,op,0.9476978506017335,1.0849398827516334,0.9476978506017335,1.0849398827516334,0.9476978506017335,1.0849398827516334,0.9476978506017335,1.0849398827516334
18,2022-06-18 00:00:00,0.5191419038927495,53548233.9580257,op,0.9738376768030863,1.0945482575990868,0.9738376768030863,1.0945482575990868,0.9738376768030863,1.0945482575990868,0.9738376768030863,1.0945482575990868
17,2022-06-17 00:00:00,0.4891872416134628,100796992.67563428,op,0.9990985530758826,1.1012748501500023,0.9990985530758826,1.1012748501500023,0.9990985530758826,1.1012748501500023,0.9990985530758826,1.1012748501500023
16,2022-06-16 00:00:00,0.587183059298845,314904267.90818006,op,1.0290933361030838,1.1150469409958508,1.0290933361030838,1.1150469409958508,1.0290933361030838,1.1150469409958508,1.0290933361030838,1.1150469409958508
15,2022-06-15 00:00:00,0.5705361328404825,142354163.64541882,op,1.0567127284033488,1.1549580229468106,1.0567127284033488,1.1549580229468106,1.0567127284033488,1.1549580229468106,1.0567127284033488,1.1549580229468106
14,2022-06-14 00:00:00,0.5341171879553153,200163533.85238472,op,1.0891245014408732,1.1756400521754742,1.0891245014408732,1.1756400521754742,1.0891245014408732,1.1756400521754742,1.0891245014408732,1.1756400521754742
13,2022-06-13 00:00:00,0.6535740460023031,178209532.50526085,op,1.128767880975556,1.2092339461495623,1.128767880975556,1.2092339461495623,1.128767880975556,1.2092339461495623,1.128767880975556,1.2092339461495623
12,2022-06-12 00:00:00,0.7593274106150699,102911050.37137058,op,1.1653212528965753,1.2364069887545617,1.1653212528965753,1.2364069887545617,1.1653212528965753,1.2364069887545617,1.1653212528965753,1.2364069887545617
11,2022-06-11 00:00:00,0.8748051592783558,279691214.1714689,op,1.1991540730867007,1.2502710980490972,1.1991540730867007,1.2502710980490972,1.1991540730867007,1.2502710980490972,1.1991540730867007,1.2502710980490972
10,2022-06-10 00:00:00,0.8272260955805965,230366982.6676089,op,1.2286403379783686,1.2824684025996813,1.2286403379783686,1.2824684025996813,1.2286403379783686,1.2824684025996813,1.2286403379783686,1.2824684025996813
9,2022-06-09 00:00:00,0.7274057133510842,133813787.4792204,op,1.2687817622181456,1.3170658800956785,1.2687817622181456,1.3170658800956785,1.2687817622181456,1.3170658800956785,1.2687817622181456,1.3170658800956785
8,2022-06-08 00:00:00,1.11424083988749,199775786.9566918,op,1.3289346565367082,1.34429867822246,1.3289346565367082,1.34429867822246,1.3289346565367082,1.34429867822246,1.3289346565367082,1.34429867822246
7,2022-06-07 00:00:00,1.3241110554897875,232356762.9578244,op,1.3557713836178604,1.3613358051587021,1.3557713836178604,1.3613358051587021,1.3557713836178604,1.3613358051587021,1.3557713836178604,1.3613358051587021
6,2022-06-06 00:00:00,1.1718335877194317,215842964.40000486,op,1.3602942876361566,1.3648442995904997,1.3602942876361566,1.3648442995904997,1.3602942876361566,1.3648442995904997,1.3602942876361566,1.3648442995904997
5,2022-06-05 00:00:00,1.391599291616283,244188282.65830904,op,1.3917044042889442,1.383364488113958,1.3917044042889442,1.383364488113958,1.3917044042889442,1.383364488113958,1.3917044042889442,1.383364488113958
4,2022-06-04 00:00:00,1.3793518450373485,425232394.3505877,op,1.3917254268234762,1.3823616987171667,1.3917254268234762,1.3823616987171667,1.3917254268234762,1.3823616987171667,1.3917254268234762,1.3823616987171667
3,2022-06-03 00:00:00,1.5448237166141074,652849883.4708306,op,1.3948188222700082,1.3831717454024528,1.3948188222700082,1.3831717454024528,1.3948188222700082,1.3831717454024528,1.3948188222700082,1.3831717454024528
2,2022-06-02 00:00:00,1.237602851542276,744155367.3548197,op,1.344817190821975,1.2693470601405623,1.344817190821975,1.2693470601405623,1.344817190821975,1.2693470601405623,1.344817190821975,1.2693470601405623
1,2022-06-01 00:00:00,1.3984243604618247,91505722.35416752,op,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247
0,2022-05-31 00:00:00,1.3984243604618247,91505722.35416752,op,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247,1.3984243604618247
