,date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
334730,2023-01-25 00:00:00,cbridge*,Ethereum,87430865.15886,cBridge,Bridge,cBridge,-13982.645180001855,-13982.645180001855,1,1,69888442.21851,1,69888442.21851,-13982.645180001855,87430865.15886,-1,13982.645180001855,4527585.538049996,86897938.50464572,1,4527585.538049996,10386352.483290002,80294495.30934167,1,10386352.483290002,-17317360.44994001,86978505.82513656,-1,17317360.44994001,-62641680.65825999,97591705.84936088,-1,62641680.65825999,74540449.76479,91737262.20723477,1,74540449.76479,-0.01599280203232084
334731,2023-01-25 00:00:00,cbridge*,Fantom,1029787.22048,cBridge,Bridge,cBridge,325884.29618000006,325884.29618000006,1,1,-6768775.187820001,-1,6768775.187820001,325884.29618000006,1029787.22048,1,325884.29618000006,-117136.12817999988,1071446.444322857,-1,117136.12817999988,159551.63828000007,1051360.4261546666,1,159551.63828000007,-3748707.0120800002,1931605.1338637776,-1,3748707.0120800002,-4635398.262670004,3294856.9209240554,-1,4635398.262670004,-7010253.40127,16279248.744759507,-1,7010253.40127,31.645789508642405
334732,2023-01-25 00:00:00,cbridge*,Harmony,21.32693,cBridge,Bridge,cBridge,0.09655000000000058,0.09655000000000058,1,1,-23193.20819000023,-1,23193.20819000023,0.09655000000000058,21.32693,1,0.09655000000000058,0.09655000000000058,21.24417285714286,1,0.09655000000000058,1.259360000000001,20.501880333333336,1,1.259360000000001,-2277084.07084,551383.8547717779,-1,2277084.07084,-4431761.32903,2087135.7295784443,-1,4431761.32903,-23193.20819000023,4029715.411663343,-1,23193.20819000023,0.45271400993954863
334771,2023-01-25 00:00:00,connext,Arbitrum,155965.83172000002,Connext,Cross Chain,Connext,54762.03414388369,54762.03414388369,1,1,157382.23350768397,1,157382.23350768397,54762.03414388369,155965.83172000002,1,54762.03414388369,46664.51136357921,106458.41778714287,1,46664.51136357921,-718928.4066890395,560667.5331456666,-1,718928.4066890395,-1585538.9230063786,1173461.3666968888,-1,1585538.9230063786,-1642971.1486268644,1321631.7559781112,-1,1642971.1486268644,157382.23350768397,1658857.6352653378,1,157382.23350768397,35.111558435565584
334772,2023-01-25 00:00:00,connext,Avalanche,274932.92997,Connext,Cross Chain,Connext,-267.98489228268414,-267.98489228268414,1,1,274932.9299699999,1,274932.9299699999,-267.98489228268414,274932.92997,-1,267.98489228268414,41073.32749536428,255168.6245428571,1,41073.32749536428,7744.021804066722,228467.47127333333,1,7744.021804066722,-1371209.5429543068,649683.0067134445,-1,1371209.5429543068,-1075295.3708664225,1021743.0628219444,-1,1075295.3708664225,274932.9299699999,1584235.9713726046,1,274932.9299699999,-0.09747282448556673
334773,2023-01-25 00:00:00,connext,Binance,561272.81169,Connext,Cross Chain,Connext,-32192.356733416418,-32192.356733416418,1,1,561272.8116900008,1,561272.8116900008,-32192.356733416418,561272.81169,-1,32192.356733416418,-56741.307269057244,584157.6228742857,-1,56741.307269057244,-185116.3949637484,641562.1032586667,-1,185116.3949637484,-231113.78114655928,770807.7799707777,-1,231113.78114655928,-2059286.1721346136,1012146.7786293889,-1,2059286.1721346136,561272.8116900008,1821428.4025388102,1,561272.8116900008,-5.735598814502487
334774,2023-01-25 00:00:00,connext,Boba,22753.36317,Connext,Cross Chain,Connext,0.0,0.0,1,1,-6442.813156535621,-1,6442.813156535621,0.0,22753.36317,1,0.0,0.0,20996.599102857144,1,0.0,-22.71933465067266,18710.349588999998,-1,22.71933465067266,-541823.0816246507,99109.40931388889,-1,541823.0816246507,-550183.2263578635,338819.04300166667,-1,550183.2263578635,-6442.813156535621,384382.9031089513,-1,6442.813156535621,0.0
334775,2023-01-25 00:00:00,connext,Cronos,656283.40204,Connext,Cross Chain,Connext,1082.088046762582,1082.088046762582,1,1,-263150.03378722817,-1,263150.03378722817,1082.088046762582,656283.40204,1,1082.088046762582,5361.685022133199,655896.0016742857,1,5361.685022133199,-536817.7541977369,692012.0055163333,-1,536817.7541977369,413254.4369488566,852176.3433723333,1,413254.4369488566,319834.6659962781,540417.4632303888,1,319834.6659962781,-263150.03378722817,675700.008235955,-1,263150.03378722817,0.16488121494448973
334776,2023-01-25 00:00:00,connext,Ethereum,250924.96396,Connext,Cross Chain,Connext,-3392.565195326085,-3392.565195326085,1,1,250924.96395999953,1,250924.96395999953,-3392.565195326085,250924.96396,-1,3392.565195326085,162055.7845894633,195174.58722714288,1,162055.7845894633,148616.01623187156,123582.71549133334,1,148616.01623187156,-41709.94838191934,271208.02339655557,-1,41709.94838191934,-1060481.053209915,415845.09374372225,-1,1060481.053209915,250924.96395999953,1517750.9465376206,1,250924.96395999953,-1.3520237850335588
334777,2023-01-25 00:00:00,connext,Evmos,267473.54888,Connext,Cross Chain,Connext,0.0,0.0,1,1,-1886923.3687762313,-1,1886923.3687762313,0.0,267473.54888,1,0.0,0.0,268502.0761842857,1,0.0,-121265.49945571262,288611.91607000004,-1,121265.49945571262,-121616.99963096996,352734.1374333334,-1,121616.99963096996,-1047303.6296212556,388066.3972492222,-1,1047303.6296212556,-1886923.3687762313,759550.2458846415,-1,1886923.3687762313,0.0
334778,2023-01-25 00:00:00,connext,Fantom,1992865.89182,Connext,Cross Chain,Connext,-4959.698584777609,-4959.698584777609,1,1,1992865.891819999,1,1992865.891819999,-4959.698584777609,1992865.89182,-1,4959.698584777609,-12423.963144517209,1998957.8176157142,-1,12423.963144517209,-217394.42022940467,2097934.861140667,-1,217394.42022940467,-716026.2489301213,2285388.680626333,-1,716026.2489301213,-3864620.8600791707,3052688.1869762777,-1,3864620.8600791707,1992865.891819999,4449185.667014148,1,1992865.891819999,-0.24887267151971404
334779,2023-01-25 00:00:00,connext,Fuse,1307.06776,Connext,Cross Chain,Connext,0.0,0.0,1,1,1307.0677600000054,1,1307.0677600000054,0.0,1307.06776,1,0.0,0.0,1308.362262857143,1,0.0,-522377.2017122905,193074.20618200002,-1,522377.2017122905,-1094263.8309533347,592833.8303258889,-1,1094263.8309533347,-1040082.4743120116,815802.2597640556,-1,1040082.4743120116,1307.0677600000054,873607.226710224,1,1307.0677600000054,0.0
334780,2023-01-25 00:00:00,connext,Milkomeda,62606.76752,Connext,Cross Chain,Connext,0.0,0.0,1,1,-92538.79118622857,-1,92538.79118622857,0.0,62606.76752,1,0.0,0.0,63383.53356285714,1,0.0,-96517.47712947411,62818.32462133334,-1,96517.47712947411,-120984.36760722875,126244.3379541111,-1,120984.36760722875,-735183.3816718883,203067.5143386111,-1,735183.3816718883,-92538.79118622857,260733.16145894738,-1,92538.79118622857,0.0
334770,2023-01-25 00:00:00,concentrator,Ethereum,62797225.70192,Concentrator,Yield,Concentrator,53300.598154181724,53300.598154181724,1,1,53022800.84589878,1,53022800.84589878,53300.598154181724,62797225.70192,1,53300.598154181724,340029.46114636556,62766428.09338286,1,340029.46114636556,8716842.593300344,53734085.216788,1,8716842.593300344,-7489434.870285311,53094922.237528555,-1,7489434.870285311,-33423889.99684349,67644229.61365522,-1,33423889.99684349,53022800.84589878,63509623.904218316,1,53022800.84589878,0.08487731354118097
334781,2023-01-25 00:00:00,connext,Moonbeam,207366.86544000002,Connext,Cross Chain,Connext,0.0,0.0,1,1,207366.86543999964,1,207366.86543999964,0.0,207366.86544000002,1,0.0,0.0,207560.91720714286,1,0.0,-209268.28531325338,221587.70526266666,-1,209268.28531325338,-209457.20169650603,352017.6229988889,-1,209457.20169650603,-477900.3878300346,389576.9752911667,-1,477900.3878300346,207366.86543999964,1359993.4237851475,1,207366.86543999964,0.0
334783,2023-01-25 00:00:00,connext,Optimism,842349.82701,Connext,Cross Chain,Connext,-6769.078481038481,-6769.078481038481,1,1,842349.8270100009,1,842349.8270100009,-6769.078481038481,842349.82701,-1,6769.078481038481,74843.6363271814,831565.4265685715,1,74843.6363271814,-726178.2762595322,1183434.5233076666,-1,726178.2762595322,-275422.1936704035,1840355.4974756665,-1,275422.1936704035,-1687449.9077645617,1743921.0059045,-1,1687449.9077645617,842349.8270100009,2493741.8607934406,1,842349.8270100009,-0.8035946899954812
334784,2023-01-25 00:00:00,connext,Polygon,637688.61635,Connext,Cross Chain,Connext,-33212.23462806553,-33212.23462806553,1,1,637688.6163500004,1,637688.6163500004,-33212.23462806553,637688.61635,-1,33212.23462806553,33933.014655544466,666310.3326542856,1,33933.014655544466,330522.26490655926,451352.8859426667,1,330522.26490655926,-724494.0059694883,507600.1274534444,-1,724494.0059694883,-1457034.0629675153,865302.8203794999,-1,1457034.0629675153,637688.6163500004,1804688.1978077493,1,637688.6163500004,-5.2082213444808865
334785,2023-01-25 00:00:00,connext,xDai,5606240.04601,Connext,Cross Chain,Connext,417.85598865102565,417.85598865102565,1,1,5606240.04601,1,5606240.04601,417.85598865102565,5606240.04601,1,417.85598865102565,-171130.0758438366,5644349.44354857,-1,171130.0758438366,-531978.0274317197,5949008.834560666,-1,531978.0274317197,-1548542.5758657763,6376070.319081778,-1,1548542.5758657763,-2903766.301776662,6777606.640679168,-1,2903766.301776662,5606240.04601,6528581.525885145,1,5606240.04601,0.007453408794873433
334786,2023-01-25 00:00:00,convex-finance,Arbitrum,23834660.296749998,Convex Finance,Yield,Convex Finance,105269.5899390522,105269.5899390522,1,1,23834660.296749998,1,23834660.296749998,105269.5899390522,23834660.296749998,1,105269.5899390522,433342.4123285075,23677935.283527143,1,433342.4123285075,979357.0975140992,20902339.096551,1,979357.0975140992,23834660.296749998,18938469.25274246,1,23834660.296749998,23834660.296749998,18938469.25274246,1,23834660.296749998,23834660.296749998,18938469.25274246,1,23834660.296749998,0.44166599661337047
334787,2023-01-25 00:00:00,convex-finance,Ethereum,3967024454.20148,Convex Finance,Yield,Convex Finance,740850.9625971983,740850.9625971983,1,1,-8100103713.095158,-1,8100103713.095158,740850.9625971983,3967024454.20148,1,740850.9625971983,54350421.82486058,3972727034.600803,1,54350421.82486058,304605982.40746444,3395939416.5897417,1,304605982.40746444,-880982427.3149798,3371681590.376982,-1,880982427.3149798,-488316413.9479288,4071560904.9010844,-1,488316413.9479288,-7779468032.319957,6538590747.265801,-1,7779468032.319957,0.018675230544963298
334790,2023-01-25 00:00:00,cream-finance,Arbitrum,29991.14666,CREAM Finance,Lending,CREAM Finance,-4995.497477687005,-4995.497477687005,1,1,-55511.36149123831,-1,55511.36149123831,-4995.497477687005,29991.14666,-1,4995.497477687005,-5912.466243444408,35006.81120142857,-1,5912.466243444408,-10089.504750600136,33761.700206,-1,10089.504750600136,390.06005126206946,28590.28121844444,1,390.06005126206946,-51850.80927965967,51244.92087555556,-1,51850.80927965967,-55511.36149123831,52314.99911967742,-1,55511.36149123831,-16.65657380266035
334792,2023-01-25 00:00:00,cream-finance,Binance,2264072.17819,CREAM Finance,Lending,CREAM Finance,-93793.47455763131,-93793.47455763131,1,1,-257809550.26389349,-1,257809550.26389349,-93793.47455763131,2264072.17819,-1,93793.47455763131,-252535.2647076021,2437818.3153771427,-1,252535.2647076021,-483016.0615639995,2398728.2366503333,-1,483016.0615639995,-3733880.97379313,3706503.9044573335,-1,3733880.97379313,-8894058.06560068,4198352.445595555,-1,8894058.06560068,-260543058.45867875,127151321.63412444,-1,260543058.45867875,-4.142689242028228
334794,2023-01-25 00:00:00,cream-finance,Ethereum,39400316.00587001,CREAM Finance,Lending,CREAM Finance,-0.083971351017497,-0.083971351017497,1,1,23711.94922565229,1,23711.94922565229,-0.083971351017497,39400316.00587001,-1,0.083971351017497,0.9539289411244827,40587822.68986286,1,0.9539289411244827,-2.803827339381495,35284867.68742967,-1,2.803827339381495,11.176558874291802,33836046.76823533,1,11.176558874291802,10.496755725602373,36235592.64093022,1,10.496755725602373,23712.606758575643,48391997.83907061,1,23712.606758575643,-2.1312354704207612e-07
334795,2023-01-25 00:00:00,cream-finance,Polygon,208689.28879,CREAM Finance,Lending,CREAM Finance,-5506.214725387399,-5506.214725387399,1,1,-741687.7986102947,-1,741687.7986102947,-5506.214725387399,208689.28879,-1,5506.214725387399,-16893.401486421626,214941.04984571427,-1,16893.401486421626,-28007.282127609797,206752.21279366667,-1,28007.282127609797,-98809.35961359776,217069.30425266668,-1,98809.35961359776,-256162.11129854698,295283.10097916663,-1,256162.11129854698,-565629.2849071202,566501.8098204109,-1,565629.2849071202,-2.638475006222383
334798,2023-01-25 00:00:00,curve,Arbitrum,71595452.52103,Curve,Dexes,Curve,-41937.86217233059,-41937.86217233059,1,1,-15308748.843238806,-1,15308748.843238806,-41937.86217233059,71595452.52103,-1,41937.86217233059,881213.9207334251,71833216.19710572,1,881213.9207334251,-4172954.70828866,67448346.93548,-1,4172954.70828866,-7844820.0988717945,67696777.61287789,-1,7844820.0988717945,-24270021.114555668,73813391.25398745,-1,24270021.114555668,-15308748.843238806,74984197.15737818,-1,15308748.843238806,-0.05857615350641443
334782,2023-01-25 00:00:00,connext,Moonriver,118201.2931,Connext,Cross Chain,Connext,4642.013694949634,4642.013694949634,1,1,118201.29310000011,1,118201.29310000011,4642.013694949634,118201.2931,1,4642.013694949634,-313694.91391137923,156931.97761142856,-1,313694.91391137923,-968637.5616236405,512310.25284800003,-1,968637.5616236405,-1063706.2561351438,920628.3031997776,-1,1063706.2561351438,-2168155.0136987246,995573.2357008889,-1,2168155.0136987246,118201.29310000011,1212741.3170931612,1,118201.29310000011,3.9272105856087576
334646,2023-01-25 00:00:00,bancor-v3,Ethereum,69468776.05808,Bancor V3,Dexes,Bancor,-14071.849106746018,-14071.849106746018,1,1,-7822005.547619305,-1,7822005.547619305,-14071.849106746018,69468776.05808,-1,14071.849106746018,-17841.613527109406,69816543.69244857,-1,17841.613527109406,-2742218.8247295646,64184775.31367167,-1,2742218.8247295646,1131668.78625622,66336342.70329111,1,1131668.78625622,-7822005.547619305,70851355.8179461,-1,7822005.547619305,-7822005.547619305,70851355.8179461,-1,7822005.547619305,-0.020256365384904898
334767,2023-01-25 00:00:00,compound-v3,Ethereum,287564252.16719997,Compound V3,Lending,Compound Finance,-12642554.639053164,-12642554.639053164,1,1,283573767.0069173,1,283573767.0069173,-12642554.639053164,287564252.16719997,-1,12642554.639053164,-22778258.521049004,305401444.8294343,-1,22778258.521049004,-32113636.606405303,283793268.9886127,-1,32113636.606405303,149178945.3298324,230619059.66825786,1,149178945.3298324,283573767.0069173,165207575.16750583,1,283573767.0069173,283573767.0069173,165207575.16750583,1,283573767.0069173,-4.396427770063136
334759,2023-01-25 00:00:00,coinwind,Heco,13796692.73638,Coinwind,Yield,Coinwind,-17.9356606573999,-17.9356606573999,1,1,-24189385.387586016,-1,24189385.387586016,-17.9356606573999,13796692.73638,-1,17.9356606573999,374.1902421727796,13715478.537292857,1,374.1902421727796,-447.09592490767176,13006608.925498333,-1,447.09592490767176,-165567.75573041808,12872585.179045778,-1,165567.75573041808,-7657031.882687145,15919921.656580944,-1,7657031.882687145,-22159295.958209105,24823880.805618793,-1,22159295.958209105,-0.00012999971080102413
334733,2023-01-25 00:00:00,cbridge*,Heco,3008.19023,cBridge,Bridge,cBridge,0.04813000000012835,0.04813000000012835,1,1,0.0,1,0.0,0.04813000000012835,3008.19023,1,0.04813000000012835,0.39407000000028347,3009.2186014285717,1,0.39407000000028347,-3.0081900000000132,3009.4841533333333,-1,3.0081900000000132,0.0,3009.423488111111,1,0.0,3.0593300000000454,3009.8136502777784,1,3.0593300000000454,12.932209999999941,3003.072588273973,1,12.932209999999941,0.0015999653053898903
334734,2023-01-25 00:00:00,cbridge*,Metis,173905.5112,cBridge,Bridge,cBridge,-4135.412060000002,-4135.412060000002,1,1,-2042150.1398800001,-1,2042150.1398800001,-4135.412060000002,173905.5112,-1,4135.412060000002,85017.31157,130943.09405857143,1,85017.31157,134386.63508,70742.78519133333,1,134386.63508,2199.7233999999007,86711.0681121111,1,2199.7233999999007,-192289.3264999998,182499.8755368889,-1,192289.3264999998,-2042150.1398800001,786932.0378227035,-1,2042150.1398800001,-2.3779649255877073
334735,2023-01-25 00:00:00,cbridge*,Moonriver,0.12584,cBridge,Bridge,cBridge,0.0005700000000000149,0.0005700000000000149,1,1,-22472.59986999996,-1,22472.59986999996,0.0005700000000000149,0.12584,1,0.0005700000000000149,0.0005700000000000149,0.12535142857142856,1,0.0005700000000000149,0.0074300000000000616,0.12097233333333332,1,0.0074300000000000616,-2.9257699998581193,0.3690838888888888,-1,2.9257699998581193,-0.4190799998075249,0.484043,-1,0.4190799998075249,-22472.59986999996,299555.48452261626,-1,22472.59986999996,0.45295613477432844
334736,2023-01-25 00:00:00,cbridge*,OKExChain,1160.54689,cBridge,Bridge,cBridge,0.018570000000181608,0.018570000000181608,1,1,1.8189894035458565e-11,1,1.8189894035458565e-11,0.018570000000181608,1160.54689,1,0.018570000000181608,0.15204000001540408,1160.9436285714287,1,0.15204000001540408,-1.1605400000182726,1161.0460766666665,-1,1.1605400000182726,-6.45741238258779e-11,1161.0226716666666,-1,6.45741238258779e-11,1.180279999981849,1161.173194388889,1,1.180279999981849,4.989200000018172,30781.05567753425,1,4.989200000018172,0.001600107687176828
334737,2023-01-25 00:00:00,cbridge*,Optimism,8523737.65074,cBridge,Bridge,cBridge,-466453.8905900009,-466453.8905900009,1,1,-7014595.33987,-1,7014595.33987,-466453.8905900009,8523737.65074,-1,466453.8905900009,-55223.5283100009,8460241.81136,-1,55223.5283100009,1594129.853169999,8450935.522050668,1,1594129.853169999,3436262.7099999953,6360440.401647556,1,3436262.7099999953,1532521.6358400015,6500743.062231889,1,1532521.6358400015,-8591700.29447,13737487.2267717,-1,8591700.29447,-5.472410223107994
334738,2023-01-25 00:00:00,cbridge*,Polygon,2907847.17478,cBridge,Bridge,cBridge,-557652.14867,-557652.14867,1,1,-9855545.05066,-1,9855545.05066,-557652.14867,2907847.17478,-1,557652.14867,-935775.9721499998,3090929.9868371426,-1,935775.9721499998,-686398.9597399996,3132409.0742919995,-1,686398.9597399996,-2510544.4474400003,3784926.3291869997,-1,2510544.4474400003,-6457114.973959999,5698878.387794555,-1,6457114.973959999,-7812319.49247,13501521.242876107,-1,7812319.49247,-19.1774916338989
334739,2023-01-25 00:00:00,cbridge*,Shiden,3214380.50088,cBridge,Bridge,cBridge,-166414.2637799997,-166414.2637799997,1,1,3055274.61838,1,3055274.61838,-166414.2637799997,3214380.50088,-1,166414.2637799997,322531.84684000025,3144397.354917143,1,322531.84684000025,426546.56637000013,2877954.2267416664,1,426546.56637000013,423666.56530000037,2802975.726825333,1,423666.56530000037,336882.0777500002,2764009.835345111,1,336882.0777500002,3055274.61838,1984716.755167209,1,3055274.61838,-5.177179980230732
334740,2023-01-25 00:00:00,cbridge*,Syscoin,0.3011,cBridge,Bridge,cBridge,-0.017730000000000024,-0.017730000000000024,1,1,0.30110000000000225,1,0.30110000000000225,-0.017730000000000024,0.3011,-1,0.017730000000000024,0.049809999999999965,0.27109857142857147,1,0.049809999999999965,0.07945999999999998,0.23393733333333333,1,0.07945999999999998,-0.0005700000000045669,0.24171644444444446,-1,0.0005700000000045669,-0.03274000000003202,0.2831639444444444,-1,0.03274000000003202,0.30110000000000225,49.87393979532163,1,0.30110000000000225,-5.888409166389912
334741,2023-01-25 00:00:00,cbridge*,xDai,346.26191,cBridge,Bridge,cBridge,-0.2544300000000135,-0.2544300000000135,1,1,0.7446199999999976,1,0.7446199999999976,-0.2544300000000135,346.26191,-1,0.2544300000000135,-0.126199999999983,346.5663914285714,-1,0.126199999999983,-0.8888400000000161,346.7470193333333,-1,0.8888400000000161,-0.2553800000000024,346.740757,-1,0.2553800000000024,0.18941999999998416,346.7232442222222,1,0.18941999999998416,1.6095000000000255,347.10301301369867,1,1.6095000000000255,-0.0734790609801735
334742,2023-01-25 00:00:00,cega,Solana,17429004.34698,Cega,Exotic Options,Cega,0.0,0.0,1,1,3594656.9661062155,1,3594656.9661062155,0.0,17429004.34698,1,0.0,-151929.3864356183,17499752.518275715,-1,151929.3864356183,-1369225.087233134,18356132.891726334,-1,1369225.087233134,3594656.9661062155,14308451.73442135,1,3594656.9661062155,3594656.9661062155,14308451.73442135,1,3594656.9661062155,3594656.9661062155,14308451.73442135,1,3594656.9661062155,0.0
334764,2023-01-25 00:00:00,compound,Ethereum,1540690141.93019,Compound,Lending,Compound Finance,700398.9464527199,700398.9464527199,1,1,-3240944147.0074615,-1,3240944147.0074615,700398.9464527199,1540690141.93019,1,700398.9464527199,-5617923.501823852,1552220976.1195943,-1,5617923.501823852,-96453221.5418655,1465598004.1063652,-1,96453221.5418655,-705273565.8319494,1576289302.3720284,-1,705273565.8319494,-1254908433.7544267,2034295907.3161757,-1,1254908433.7544267,-3202258470.0282784,3636834857.156962,-1,3202258470.0282784,0.045460078401959134
334745,2023-01-25 00:00:00,chainport*,Binance,134399.0,ChainPort,Bridge,ChainPort,12130.956319999998,12130.956319999998,1,1,82585.238,1,82585.238,12130.956319999998,134399.0,1,12130.956319999998,18328.20727,120934.91422428572,1,18328.20727,7932.6600000000035,115786.68567800001,1,7932.6600000000035,-68388.0,137455.53497155555,-1,68388.0,82585.238,98646.0042479885,1,82585.238,82585.238,98646.0042479885,1,82585.238,9.026076324972655
334747,2023-01-25 00:00:00,cian*,Avalanche,18574118.6,CIAN,Services,CIAN,-627020.46686,-627020.46686,1,1,17748106.25,1,17748106.25,-627020.46686,18574118.6,-1,627020.46686,375418.15211000293,18548112.05649,1,375418.15211000293,5471471.252210003,15489129.011070333,1,5471471.252210003,13944228.120000001,11074452.095895888,1,13944228.120000001,17657066.980960004,6473971.235833834,1,17657066.980960004,17748106.25,6382012.866438252,1,17748106.25,-3.3757750790931205
334748,2023-01-25 00:00:00,cian*,Polygon,3478794.26,CIAN,Services,CIAN,-97095.91484000022,-97095.91484000022,1,1,2204307.8,1,2204307.8,-97095.91484000022,3478794.26,-1,97095.91484000022,537202.4790099999,3251220.90565,1,537202.4790099999,1971756.8481199997,2096862.0037936666,1,1971756.8481199997,2204307.8,1714101.1714629412,1,2204307.8,2204307.8,1714101.1714629412,1,2204307.8,2204307.8,1714101.1714629412,1,2204307.8,-2.791079540300271
334749,2023-01-25 00:00:00,clipper,Arbitrum,624412.40498,Clipper,Dexes,Clipper,-17169.571327832447,-17169.571327832447,1,1,-11646.845547536377,-1,11646.845547536377,-17169.571327832447,624412.40498,-1,17169.571327832447,-6656.140603306367,639344.4674685715,-1,6656.140603306367,-35570.58902516552,601771.4303153333,-1,35570.58902516552,-11646.845547536377,593745.4707816667,-1,11646.845547536377,-11646.845547536377,593745.4707816667,-1,11646.845547536377,-11646.845547536377,593745.4707816667,-1,11646.845547536377,-2.7497165640683248
334750,2023-01-25 00:00:00,clipper,Ethereum,9347564.6478,Clipper,Dexes,Clipper,-281439.07737110526,-281439.07737110526,1,1,-5883988.7995112315,-1,5883988.7995112315,-281439.07737110526,9347564.6478,-1,281439.07737110526,-253954.22062140243,9626509.701938571,-1,253954.22062140243,-406362.29196397314,8794542.032419,-1,406362.29196397314,-177322.95596187204,8388114.580902889,-1,177322.95596187204,-2658199.805098074,8663135.040622888,-1,2658199.805098074,-5940895.224253097,13592786.140225204,-1,5940895.224253097,-3.010827824949501
334751,2023-01-25 00:00:00,clipper,Moonbeam,50733.95339,Clipper,Dexes,Clipper,-250.91846675322049,-250.91846675322049,1,1,-364727.2445668921,-1,364727.2445668921,-250.91846675322049,50733.95339,-1,250.91846675322049,-488.98431019869525,51289.94417428571,-1,488.98431019869525,-15334.444993810963,52554.12767166667,-1,15334.444993810963,-28648.936630376953,61096.07488655556,-1,28648.936630376953,-340002.02830135607,86557.1616618889,-1,340002.02830135607,-364727.2445668921,362666.07086608215,-1,364727.2445668921,-0.49457700413048866
334752,2023-01-25 00:00:00,clipper,Optimism,836926.1851700001,Clipper,Dexes,Clipper,-57661.593418799785,-57661.593418799785,1,1,-691965.3660607099,-1,691965.3660607099,-57661.593418799785,836926.1851700001,-1,57661.593418799785,-83380.59890050262,904518.9998585714,-1,83380.59890050262,-214722.92083957256,839101.5900516666,-1,214722.92083957256,40461.00821011051,789276.3920471112,1,40461.00821011051,133357.82000812187,718949.8749331111,1,133357.82000812187,-691965.3660607099,813723.6491401887,-1,691965.3660607099,-6.889686861343371
334753,2023-01-25 00:00:00,clipper,Polygon,242039.36888999998,Clipper,Dexes,Clipper,-1146.7512702941474,-1146.7512702941474,1,1,242039.36889000013,1,242039.36889000013,-1146.7512702941474,242039.36888999998,-1,1146.7512702941474,1517.3542648078028,244550.55329714282,1,1517.3542648078028,-43039.49241874349,243730.98344466666,-1,43039.49241874349,-304102.15530832665,397658.9860258889,-1,304102.15530832665,-1195351.230374252,641139.2805323888,-1,1195351.230374252,242039.36889000013,883182.394812,1,242039.36889000013,-0.47378708494952043
334754,2023-01-25 00:00:00,coinbase-wrapped-staked-eth,Ethereum,1648587096.18506,Coinbase Wrapped Staked ETH,Liquid Staking,Coinbase Wrapped Staked ETH,1388334.9816319598,1388334.9816319598,1,1,650049376.2378594,1,650049376.2378594,1388334.9816319598,1648587096.18506,1,1388334.9816319598,24628264.265813436,1688310008.9167542,1,24628264.265813436,102146405.58967505,1414666951.4054315,1,102146405.58967505,369302602.84568805,1240520507.3626728,1,369302602.84568805,650049376.2378594,1140436018.9977164,1,650049376.2378594,650049376.2378594,1140436018.9977164,1,650049376.2378594,0.0842136266166743
334755,2023-01-25 00:00:00,coinwind,Binance,168529581.11347,Coinwind,Yield,Coinwind,4.51140374424236,4.51140374424236,1,1,-55446658.80299637,-1,55446658.80299637,4.51140374424236,168529581.11347,1,4.51140374424236,-195670.88265240338,168993987.41991287,-1,195670.88265240338,-2847938.2551403,164917290.47124,-1,2847938.2551403,-1401473.565587345,163909349.1137169,-1,1401473.565587345,-6167926.691174426,167256561.99643293,-1,6167926.691174426,-60840001.907473445,195455281.8158952,-1,60840001.907473445,2.6769209977474862e-06
334758,2023-01-25 00:00:00,coinwind,Ethereum,20404123.7969,Coinwind,Yield,Coinwind,0.0,0.0,1,1,-374.5450300000002,-1,374.5450300000002,0.0,20404123.7969,1,0.0,0.0,20610897.816435717,1,0.0,0.0,18392500.451408003,1,0.0,0.0,17803693.512989666,1,0.0,0.0,18771282.248851556,1,0.0,-374.5450300000002,23569574.96609666,-1,374.5450300000002,0.0
334746,2023-01-25 00:00:00,chainport*,Ethereum,110301984.0,ChainPort,Bridge,ChainPort,-3319417.0285000056,-3319417.0285000056,1,1,-152063013.0,-1,152063013.0,-3319417.0285000056,110301984.0,-1,3319417.0285000056,9631950.502210006,109832589.16543,1,9631950.502210006,10038155.335,100652243.34823002,1,10038155.335,-19154915.0,114587700.10178867,-1,19154915.0,21591958.0,105316176.29708777,1,21591958.0,-145973443.0,137595592.98760492,-1,145973443.0,-3.0093901379870065
