,date,token,protocol,start_date,program_name,app_name,token_value,usd_value,price_usd,rank_desc,last_price_usd,last_token_value,net_token_flow,net_price_change,net_dollar_flow,last_price_net_dollar_flow,net_price_stock_change
54848,2022-12-15,USDC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1810293.21515,1810157.44316,0.9999250000006277,47,0.9992590000026013,2127671.26253,-317378.0473799999,0.000665999998026412,-317354.2440266456,-317142.8702477169,1417.0290566458334
54849,2022-12-15,USDC,xtoken,2022-09-19,Xtoken,Xtoken,153725.30198,153713.77258,0.9999249999847032,47,0.9996439999681535,149900.09895,3825.203029999975,0.0002810000165497373,3824.9161397142116,3823.8412575994757,42.12193028575726
54850,2022-12-15,USDC,stargate,2022-08-05,Stargate,Stargate Finance,10369695.78972,10367580.37178,0.9997960000001064,47,0.999644000000277,10084716.29998,284979.48974000104,0.0001519999998293997,284921.3539241244,284878.0370417325,1532.8768758765045
54851,2022-12-15,USDC,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,8.555378356857999e-06,7479460.977207252,874240818491.88,46,872712404989.5146,9.674343238538e-06,-1.118964881680002e-06,1528413502.3653564,-978244.7740235947,-976534.5329897623,14786.396832298471
54852,2022-12-15,USDC,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,9.53963798201e-07,954028.9209255732,1000068265404.5112,46,1000099225436.1549,9.63671366619e-07,-9.707568417999978e-09,-30960031.643676758,-9708.231109084853,-9708.531655710258,-29.835296004629463
54853,2022-12-15,USDC,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,7.601414558657e-06,6525432.056281678,858449701161.224,46,858619458641.1616,8.710671871919e-06,-1.109257313262001e-06,-169757479.93762207,-952241.609080667,-952429.9138067687,-1478.7017055404986
54854,2022-12-15,USDC,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,153725.30198,153713.77258,0.9999249999847032,47,0.9996439999681535,149900.09895,3825.203029999975,0.0002810000165497373,3824.9161397142116,3823.8412575994757,42.12193028575726
54858,2022-12-15,USDT,beethoven-x,2022-09-29,Beethoven X,Beethoven X,17414315.65286,17409213.25837,0.9997069999997868,47,0.9999850000000762,17603676.7559,-189361.10303999856,-0.0002780000002893246,-189305.62023676749,-189358.2626234674,-4893.822143233377
54860,2022-12-15,USDC,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,470155.36986,470120.1082,0.9999249999845573,47,0.9996440000002159,317613.14626,152542.22359999997,0.0002809999843413902,152530.7829308743,152487.9185684313,89.24928912567967
54861,2022-12-15,USDC,rubicon,2022-07-15,Rubicon,Rubicon,1862805.2088,1862665.49841,0.9999250000003543,47,0.9996440000004481,1827750.11466,35055.09413999994,0.0002809999999062729,35052.46500795186,35042.61452650181,513.5977820481503
54862,2022-12-15,USDT,dforce,2022-11-30,Dforce,Dforce,5012113.79368,5010645.24434,0.9997070000003089,47,0.9999850000002263,4134762.06236,877351.7313200003,-0.0002779999999173999,877094.6672629945,877338.571044229,-1149.463852994548
54863,2022-12-15,USDT,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,142.84686,142.80501,0.9997070289119412,45,0.9999850069436136,136.72996,6.116899999999987,-0.000277978031672399,6.11510792515144,6.116808288973377,-0.03800792515144585
54864,2022-12-15,SNX,synthetix,2022-10-25,Synthetix - SNX Bridge: Hop,Synthetix,303011.86506,566632.18766,1.86999999999274,47,1.8800000000065862,303673.44635,-661.5812900000019,-0.010000000013846266,-1237.1570122952005,-1243.772825204361,-3036.734467704743
54865,2022-12-15,USDT,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,470461.01014,470323.16507,0.9997070000126917,47,0.9999850000103079,483578.33231,-13117.32217,-0.0002779999976161296,-13113.478794770672,-13117.12541030266,-134.43477522939193
54866,2022-12-15,USDT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,276982.66302,276901.5071,0.9997070000009562,47,0.9999990004988555,13586.77784,263395.88518,-0.0002920004978992363,263318.7101858941,263395.62191551126,-3.9673458941263107
54867,2022-12-15,USDT,rubicon,2022-07-15,Rubicon,Rubicon,802522.32581,802287.18677,0.9997070000018222,47,0.9999849999953262,773173.09242,29349.23338999995,-0.00027799999350397453,29340.63406467016,29348.793151361926,-214.9421146702079
54868,2022-12-15,USDT,wepiggy,2022-08-03,Wepiggy,Wepiggy,3261764.13814,3260808.44125,0.9997070000007588,47,1.0,3274073.03426,-12308.896120000165,-0.0002929999992411503,-12305.289613446346,-12308.896120000165,-959.3033965536506
54869,2022-12-15,USDT,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,47,,0.0,0.0,,,,
54870,2022-12-15,USDT,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,47,,0.0,0.0,,,,
54872,2022-12-15,VELO,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,361472.74419,8457.22598,0.023396580007577692,47,0.02334946000933013,463005.27574,-101532.53155000001,4.7119998247562717e-05,-2375.5139977814815,-2370.729785072775,21.816807781481092
54875,2022-12-15,SONNE,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,47,,0.0,0.0,,,,
54877,2022-12-15,WBTC,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,47,,0.0,0.0,,,,
54878,2022-12-15,WBTC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,32.60771,580416.30445,17799.971370267955,47,17813.708533757756,34.99033,-2.382620000000003,-13.737163489800878,-42410.56778622788,-42443.298226701954,-480.66788377208434
54879,2022-12-15,WBTC,rubicon,2022-07-15,Rubicon,Rubicon,14.77875,263061.37196,17799.974420028757,47,17808.707047531825,14.71877,0.059980000000001255,-8.732627503068215,1067.642465713347,1068.166248710981,-128.53353571333534
54882,2022-12-15,WETH,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1391.39844,1818390.79487,1306.8800011519347,47,1323.5800023283384,1382.61676,8.781679999999824,-16.700001176403703,11476.601968515692,11623.25603484649,-23089.701518515478
54885,2022-12-15,WETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,19.0051,24837.38836,1306.880172164314,45,1323.5801427143713,19.44163,-0.4365300000000012,-16.699970550057287,-570.4924015548895,-577.782439699106,-324.6746484451103
54887,2022-12-15,WETH,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,2804.12596,3664656.136,1306.8800004975526,47,1323.5800000766947,2855.47595,-51.34999000000016,-16.69999957914206,-67108.27495674953,-67965.81976813848,-47686.44716325027
54888,2022-12-15,WETH,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,15.20055,19865.29848,1306.8802431490967,47,1323.5804375157154,8.55055,6.65,-16.70019436661869,8690.753616941494,8801.809909479507,-142.79584694149142
54889,2022-12-15,USDT,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,2949701.52976,2948837.26721,0.9997069999993966,47,0.9999849999998051,2347923.96951,601777.5602499996,-0.0002780000004084515,601601.2394244833,601768.5335864786,-652.7228644827932
54890,2022-12-15,WETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,1777.29683,2322713.68073,1306.879999740955,47,1321.7700000326524,1635.40758,141.88924999999995,-14.890000291697334,185432.22300324423,187544.95397713297,-24351.219343244033
54891,2022-12-15,WBTC,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,47,,0.0,0.0,,,,
54892,2022-12-15,WETH,stargate,2022-08-05,Stargate,Stargate Finance,0.0,0.0,,47,,0.0,0.0,,,,
54893,2022-12-15,WETH,rubicon,2022-07-15,Rubicon,Rubicon,1412.63683,1846146.81969,1306.8799995041898,47,1323.580001411592,1468.12972,-55.49288999999999,-16.70000190740234,-72522.54805568604,-73449.2794245333,-24517.769124314058
54894,2022-12-15,WETH,xtoken,2022-09-19,Xtoken,Xtoken,631.48812,825279.19566,1306.8800022081175,47,1323.5799917228555,626.44794,5.040179999999964,-16.699989514738036,6586.910449529262,6671.081402681654,-10461.674029529242
54895,2022-12-15,WETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,631.48812,825279.19566,1306.8800022081175,47,1323.5799917228555,626.44794,5.040179999999964,-16.699989514738036,6586.910449529262,6671.081402681654,-10461.674029529242
54897,2022-12-15,WSTETH,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,0.0,0.0,,47,,0.0,0.0,,,,
54899,2022-12-15,WSTETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,0.0,0.0,,45,,0.0,0.0,,,,
54901,2022-12-15,WSTETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,47,,0.0,0.0,,,,
54902,2022-12-15,WSTETH,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,47,,0.0,0.0,,,,
54903,2022-12-15,WSTETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,47,,0.0,0.0,,,,
54905,2022-12-15,WETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,3374.9824521964674,3719430.206566571,1102.059124528465,46,1128.003008207793,3805.7828076077963,-430.80035541132884,-25.94388367932811,-474767.4625311606,-485944.0968409653,-98736.78646936342
54906,2022-12-15,sETH,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,3392.084854677937,4487687.8017793195,1322.9880719494574,46,1331.2778127238478,3371.731704730874,20.35314994706323,-8.289740774390339,26926.974606563384,27095.696943566836,-27950.78179301217
54907,2022-12-15,sETH,synthetix,2022-08-25,Synthetix - sETH-ETH: Curve,Synthetix,3392.084854677937,4487687.8017793195,1322.9880719494574,46,1331.2778127238478,3371.731704730874,20.35314994706323,-8.289740774390339,26926.974606563384,27095.696943566836,-27950.78179301217
54908,2022-12-15,sETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,2481.008581659107,3719430.206566571,1499.1605567439442,46,1570.6939404780537,2733.1451054433333,-252.13652378422603,-71.53338373410952,-377993.13137184305,-396029.3100810845,-195511.11762868118
54909,2022-12-15,sETH,synthetix,2022-09-27,Synthetix - ETH/sETH: Velo,Synthetix,2481.008581659107,3719430.206566571,1499.1605567439442,46,1570.6939404780537,2733.1451054433333,-252.13652378422603,-71.53338373410952,-377993.13137184305,-396029.3100810845,-195511.11762868118
54910,2022-12-15,sUSD,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,8979148.273439854,8922701.499697158,0.9937135714854309,46,0.9922451107769067,8810644.084419163,168504.18902069144,0.001468460708524244,167444.89948200743,167197.4577012088,12938.084654761104
54911,2022-12-15,sUSD,synthetix,2022-08-25,Synthetix - sUSD-3Crv: Curve,Synthetix,8979148.273439854,8922701.499697158,0.9937135714854309,46,0.9922451107769067,8810644.084419163,168504.18902069144,0.001468460708524244,167444.89948200743,167197.4577012088,12938.084654761104
54912,2022-12-15,sUSD,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,5397684.513046241,6525432.056281678,1.2089317262818275,46,1.2090734123023592,6185854.631296396,-788170.1182501549,-0.00014168602053166168,-952843.8616599119,-952955.5343474688,-876.4491262957357
54913,2022-12-15,sUSD,synthetix,2022-09-27,Synthetix - USDC/sUSD: Velo,Synthetix,5397684.513046241,6525432.056281678,1.2089317262818275,46,1.2090734123023592,6185854.631296396,-788170.1182501549,-0.00014168602053166168,-952843.8616599119,-952955.5343474688,-876.4491262957357
54914,2022-12-15,∞-WASUSD-NYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,47,,0.0,0.0,,,,
54915,2022-12-15,∞-WASUSD-XPYT,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,47,,0.0,0.0,,,,
54916,2022-12-15,WETH,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,3374.9824521964674,3719430.206566571,1102.059124528465,46,1128.003008207793,3805.7828076077963,-430.80035541132884,-25.94388367932811,-474767.4625311606,-485944.0968409653,-98736.78646936342
54917,2022-12-15,XCHF,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,47,,0.0,0.0,,,,
54918,2022-12-16,CRV,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,133.66748,83.06739,0.6214480141317843,46,0.6399310142166649,123.35875,10.308730000000011,-0.018483000084880574,6.406339786720756,6.596876044185767,-2.2800397867207614
54919,2022-12-16,BOB,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,99209.69739,99308.90709,1.0010000000263077,46,1.0,111261.14016,-12051.442769999994,0.0010000000263077347,-12063.49421308704,-12051.442769999994,111.26114308702854
54920,2022-12-16,BAL,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,24.91963,148.02258,5.939999109136051,46,6.120000151509125,26.40105,-1.48142,-0.18000104237307468,-8.799633480256327,-9.066290624448648,-4.752216519743664
54922,2022-12-16,3CRV,synthetix,2022-08-25,Synthetix - All Synthetix Curve Pools,Synthetix,17393333.57298346,17671404.428930406,1.015987208822285,45,1.0159851269024442,19328221.083220124,-1934887.5102366656,2.081919840746238e-06,-1965820.9609104502,-1965816.9326297531,40.23980695948572
54923,2022-12-16,AAVE,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,449.25921,27454.23006,61.10999941436927,46,62.34000104194642,289.45826,159.80095,-1.2300016275771526,9765.435960915653,9961.991389504028,-356.0341309156506
54925,2022-12-16,3CRV,synthetix,2022-08-25,Synthetix - sUSD-3Crv: Curve,Synthetix,17393333.57298346,17671404.428930406,1.015987208822285,45,1.0159851269024442,19328221.083220124,-1934887.5102366656,2.081919840746238e-06,-1965820.9609104502,-1965816.9326297531,40.23980695948572
54926,2022-12-16,HOP,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,40651.20014,3388.19623,0.08334800001798913,46,0.08486199997264332,41305.46029,-654.2601500000019,-0.001513999954654191,-54.53127499396973,-55.52182483140177,-62.53646500603049
54927,2022-12-16,AELIN,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,18.52559,29878.24995,1612.8096298147589,46,1660.3296191916154,18.52559,0.0,-47.51998937685653,0.0,0.0,-880.3358399999996
54932,2022-12-16,DAI,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,46,,0.0,0.0,,,,
54933,2022-12-16,DAI,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,136189.48303,136050.56976,0.9989800000197564,44,0.9986230000037638,173211.26409,-37021.78106000001,0.00035700001599259235,-36984.018844050224,-36970.802067619734,61.83642405022714
54934,2022-12-16,DAI,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,827315.6948,826471.83279,0.9989799999984238,46,0.9986229999958542,767529.06087,59786.63393000001,0.0003570000025695519,59725.65156329717,59704.30773483054,274.0078767027958
54935,2022-12-16,DAI,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,860581.83107,859704.03761,0.9989800000089375,46,0.9986229999940307,725306.82329,135275.00777999999,0.00035700001490679423,135137.02727327342,135088.73409347943,258.93454672652956
54936,2022-12-16,DAI,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,188876.90151,188684.24707,0.9989799999975657,46,0.9986230000088407,168329.26034,20547.641169999988,0.00035699998872495975,20526.68257595657,20519.347068290554,60.09354404346082
54937,2022-12-16,DAI,rubicon,2022-07-15,Rubicon,Rubicon,1334542.16954,1333180.93652,0.998979999994703,46,0.9986230000045249,1340502.2702,-5960.100659999996,0.00035699999017813067,-5954.021357295226,-5951.893601418145,478.55929729516185
54938,2022-12-16,DAI,stargate,2022-08-05,Stargate,Stargate Finance,1890907.91914,1888979.19306,0.99897999999869,46,0.9993279999997287,1889381.29388,1526.6252599998843,-0.0003480000010386286,1525.0681022326846,1525.59936782475,-657.5046922326054
54940,2022-12-16,DAI,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,345176.01245,344823.93291,0.9989799999788485,46,0.9986229999767274,374754.6705,-29578.658050000027,0.0003570000021210218,-29548.487818163394,-29537.928237176806,133.78741816336282
54941,2022-12-16,0xeeee,synthetix,2022-08-25,Synthetix - sETH-ETH: Curve,Synthetix,6676.256438790498,8409367.135245677,1259.5931885398277,45,1301.6302791181479,6734.446505985081,-58.19006719458321,-42.0370905783202,-73295.81227897189,-75741.95340438912,-283096.5377669468
54943,2022-12-16,DAI,xtoken,2022-09-19,Xtoken,Xtoken,156396.22015,156236.696,0.9989799999651717,46,0.9986229999675312,160346.14001,-3949.9198599999945,0.0003569999976404947,-3945.8909416052256,-3944.4808202245254,57.24357160523244
54944,2022-12-16,KWENTA,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1507.94388,262729.06234,174.23000008461852,46,189.20000007621076,1417.12261,90.82127000000014,-14.969999991592232,15823.789879785187,17183.384290921585,-21214.32545978516
54945,2022-12-16,ETH,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,46,,0.0,0.0,,,,
54946,2022-12-16,ETH,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,0.0,0.0,,46,,0.0,0.0,,,,
54947,2022-12-16,ETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
54948,2022-12-16,ETH,rubicon,2022-07-15,Rubicon,Rubicon,0.0,0.0,,46,,0.0,0.0,,,,
54949,2022-12-16,ETH,stargate,2022-08-05,Stargate,Stargate Finance,3098.5384,3945895.69098,1273.4699982998436,46,1305.1899994430016,2922.27083,176.26756999999998,-31.720001143158015,224471.46206821754,230062.6695901192,-92694.43406821732
54950,2022-12-16,ETH,xtoken,2022-09-19,Xtoken,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
54951,2022-12-16,ETH,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,0.0,0.0,,46,,0.0,0.0,,,,
54953,2022-12-16,FRAX,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,1382801.87002,1385567.47376,1.001999999999971,46,1.0,1195338.1196,187463.75041999994,0.001999999999970914,187838.67792083448,187463.75041999994,2390.6762391652323
54954,2022-12-16,FRAX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
54955,2022-12-16,SNX,synthetix,2022-09-27,Synthetix - USDC/SNX: Velo,Synthetix,560276.7164227667,869373.8303585448,1.5516865235972852,45,1.808474171088911,527532.5112059175,32744.205216849223,-0.25678764749162575,50808.74196088886,59217.049387506595,-135463.83252791723
54956,2022-12-16,FRAX,stargate,2022-08-05,Stargate,Stargate Finance,574015.31723,575163.34787,1.0020000000096514,46,0.9997060000108603,718178.42789,-144163.11066,0.0022939999987910964,-144451.4368827114,-144120.72670703163,1647.5013127114516
54957,2022-12-16,GYSR,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,37493.24764,3071.67181,0.08192600010256139,46,0.08398300012574286,35368.44749,2124.8001500000028,-0.002057000023181474,174.07637730682268,178.44709126462868,-72.75289730682275
54959,2022-12-16,HAN,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,198.09193,1265.80741,6.38999988540674,46,6.659999879853763,198.09193,0.0,-0.26999999444702283,0.0,0.0,-53.484820000000035
54961,2022-12-16,HND,xtoken,2022-09-19,Xtoken,Xtoken,450.58282,10.6063,0.023539068799826854,46,0.024146925974674313,450.58282,0.0,-0.0006078571748474593,0.0,0.0,-0.2738900000000013
54962,2022-12-16,HND,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,450.58282,10.6063,0.023539068799826854,46,0.024146925974674313,450.58282,0.0,-0.0006078571748474593,0.0,0.0,-0.2738900000000013
54964,2022-12-16,HOP,hop-protocol,2022-09-22,Hop Protocol,Hop Protocol,0.0,0.0,,46,,0.0,0.0,,,,
54967,2022-12-16,DAI,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,156396.22015,156236.696,0.9989799999651717,46,0.9986229999675312,160346.14001,-3949.9198599999945,0.0003569999976404947,-3945.8909416052256,-3944.4808202245254,57.24357160523244
54968,2022-12-16,GTC,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,101.06905,163.73187,1.6200000890480317,46,1.630000056315424,101.21561,-0.1465599999999938,-0.009999967267392273,-0.2374272130508695,-0.23889280825357845,-1.012152786949142
54969,2022-12-16,ENS,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,52.96211,690.6259,13.039999728107508,46,13.239999023827984,53.2693,-0.3071899999999985,-0.1999992957204757,-4.005757516477326,-4.067195300129699,-10.653822483522736
54970,2022-12-16,OP,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,568869.79518,608690.68084,1.0699999999954295,46,1.1399999999985293,407997.26879,160872.52639,-0.0700000000030998,172133.60323656476,183394.6800843634,-28559.808816564713
54971,2022-12-16,OP,xtoken,2022-09-19,Xtoken,Xtoken,734524.00149,785940.6816,1.07000000000776,46,1.1399999999991666,719879.14229,14644.859200000064,-0.06999999999140649,15669.999344113714,16695.139487987868,-50391.53995411371
54972,2022-12-16,L2DAO,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,93860.24697,480.09986,0.00511505003980494,46,0.005232189960211244,88335.71478,5524.532189999998,-0.00011713992040630374,28.258258598363163,28.905401859381826,-10.347638598363147
54973,2022-12-16,LDO,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,199.69044,227.6471,1.1399999919875985,46,1.1299999902718763,452.29688,-252.60644,0.01000000171572224,-287.9713395760158,-285.44527474261326,4.522969576015816
54976,2022-12-16,OP,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,6453.83331,6905.60165,1.0700000012860573,46,1.140000001022648,6453.83331,0.0,-0.06999999973659077,0.0,0.0,-451.76833000000073
54977,2022-12-16,LINK,hundred-finance,2022-11-28,Hundred Finance,Hundred Finance,0.0,0.0,,46,,0.0,0.0,,,,
54978,2022-12-16,LINK,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,9335.1367,60771.73993,6.510000001392589,46,6.699999998412034,8816.30612,518.8305799999998,-0.18999999701944503,3377.587076522517,3476.1648851761133,-1675.0981365225148
54979,2022-12-16,LUSD,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
54980,2022-12-16,LYRA,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,9607310.03454,810578.35492,0.0843709999995655,46,0.08710000000035906,9917535.66609,-310225.631550001,-0.002729000000793555,-26174.04675937034,-27020.652508116473,-27064.95484062972
54981,2022-12-16,LUSD,stargate,2022-08-05,Stargate,Stargate Finance,1442369.41311,1479871.01785,1.0259999999994036,46,1.0189999999979338,1461689.62858,-19320.215469999937,0.0070000000014698305,-19822.541072208413,-19687.299563890017,10231.827402208437
54982,2022-12-16,LYRA,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,42351.07968,3573.20294,0.08437099991307706,46,0.0870999999642399,49049.06374,-6697.984059999995,-0.002729000051162833,-565.1156125440511,-583.394411386479,-133.85489745594907
54984,2022-12-16,OP,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,16.92721,18.11211,1.0699997223405395,44,1.1400000476721681,16.78128,0.1459299999999999,-0.07000032533162859,0.1561450594811548,0.16636020695679937,-1.174695059481152
54987,2022-12-16,OP,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,44276.71978,47376.09016,1.0699999998961078,46,1.1400000000902952,42084.19833,2192.52145,-0.0700000001941874,2345.9979512722143,2499.4744531979745,-2945.8938912722206
54991,2022-12-16,MNYE,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,1.57072,157.88883,100.52003539777938,46,100.52003539777938,1.57072,0.0,0.0,0.0,0.0,0.0
54992,2022-12-16,MAI,stargate,2022-08-05,Stargate,Stargate Finance,984205.69921,975675.58842,0.9913330000051342,46,0.9918519999985355,828721.89234,155483.80686999997,-0.0005189999934012146,154136.22871665598,154216.9248113955,-430.1066566559021
54994,2022-12-16,ETH,gamma,2022-10-26,Gamma - Uniswap LM - Phase 1,Gamma,0.0,0.0,,44,,0.0,0.0,,,,
54996,2022-12-16,L2DAO,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,4459186.97259,22808.96432,0.005115049999070126,46,0.005232190000153743,4381037.28445,78149.68814000022,-0.00011714000108361666,399.73956224783876,408.8940168012427,-513.194712247838
54997,2022-12-16,LINK,dforce,2022-11-30,Dforce,Dforce,0.0,0.0,,46,,0.0,0.0,,,,
54998,2022-12-16,SNX,synthetix,2022-09-27,Synthetix - All Synthetix Velo Pools,Synthetix,560276.7164227667,869373.8303585448,1.5516865235972852,45,1.808474171088911,527532.5112059175,32744.205216849223,-0.25678764749162575,50808.74196088886,59217.049387506595,-135463.83252791723
54999,2022-12-16,OP,xtoken,2022-10-26,Xtoken - Uniswap LM - Phase 1,Xtoken,734524.00149,785940.6816,1.07000000000776,46,1.1399999999991666,719879.14229,14644.859200000064,-0.06999999999140649,15669.999344113714,16695.139487987868,-50391.53995411371
55001,2022-12-16,OPX,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,150.3112,414.8589,2.7599999201656296,46,2.8299999739643034,364.88365,-214.57244999999998,-0.0700000537986738,-592.2199448697435,-607.2400279134567,-25.54187513025646
55002,2022-12-16,PERP,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,11455.56657,5239.77615,0.45740000007699305,46,0.4593790000479287,13356.72277,-1901.1561999999994,-0.0019789999709356465,-869.5888460263756,-873.3512340909197,-26.432953973625487
55003,2022-12-16,POOL,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55004,2022-12-16,POP,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,118730.28984,42311.08228,0.35636300001472315,46,0.3706649999702388,114921.25988,3809.02996,-0.01430199995551562,1357.3973436915608,1411.8740900100386,-1643.6038536915592
55006,2022-12-16,QI,arrakis-finance,2022-10-26,Arrakis Finance - Uniswap LM - Phase 1,Arrakis Finance,303.02758,37.43997,0.12355301124735908,46,0.1261220005743553,312.66361,-9.636030000000005,-0.0025689893269962155,-1.1905605229698901,-1.2153153811945054,-0.8032294770301072
55008,2022-12-16,RETH,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,0.0,0.0,,46,,0.0,0.0,,,,
55009,2022-12-16,OP,rubicon,2022-07-15,Rubicon,Rubicon,927766.34946,992709.99393,1.0700000000084071,46,1.140000000005472,913743.80375,14022.545710000093,-0.06999999999706485,15004.123909817989,15985.702109476837,-63962.06625981803
55010,2022-12-16,KWENTA,revert-compoundor,2022-11-03,Revert Compoundor,Revert Finance,2.7024,470.83841,174.22972542924808,46,189.20051528663575,1.65733,1.04507,-14.970789857387672,182.08225915434429,197.7277825106044,-24.81153915434431
55011,2022-12-16,SBTC,lyra,2022-08-02,Lyra,Lyra,4.41764,77490.15002,17541.07397162286,46,18009.305613402834,3.20768,1.2099599999999997,-468.23164177997387,21223.99786270479,21790.53941999289,-1501.9372727047864
