,date,protocol,chain,usd_value,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
265833,2023-01-03,tornado-cash,Avalanche,72586.5,0.0,0.0,1,1,-41255.0,-1,41255.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-2341.5,-1,2341.5,-36683.5,-1,36683.5,-41255.0,-1,41255.0,0.0
265834,2023-01-03,tornado-cash,Binance,20106968.58,-113390.61799999856,-113390.61799999856,1,1,19725145.54,1,19725145.54,-113390.61799999856,-1,113390.61799999856,-51787.2099999952,-1,51787.2099999952,299234.1260000016,1,299234.1260000016,-3817541.5439999993,-1,3817541.5439999993,-2971035.928,-1,2971035.928,19725145.54,1,19725145.54,-0.5639369134578842
265835,2023-01-03,tornado-cash,Ethereum,145270736.74614,-1365783.6940000036,-1365783.6940000036,1,1,-155758698.18203777,-1,155758698.18203777,-1365783.6940000036,-1,1365783.6940000036,-2490306.873000007,-1,2490306.873000007,2341230.7409999995,1,2341230.7409999995,11857635.280000001,1,11857635.280000001,-149024705.42100003,-1,149024705.42100003,-155758698.18203777,-1,155758698.18203777,-0.9401643611037127
265836,2023-01-03,tornado-cash,Optimism,18366.583,0.0,0.0,1,1,6689.815,1,6689.815,0.0,1,0.0,0.0,1,0.0,243.26599999999775,1,243.26599999999775,364.8989999999982,1,364.8989999999982,-8879.208999999997,-1,8879.208999999997,6689.815,1,6689.815,0.0
265837,2023-01-03,tornado-cash,Polygon,328507.2126,78.3279,78.3279,1,1,-223861.13819999996,-1,223861.13819999996,78.3279,1,78.3279,-259187.02109999998,-1,259187.02109999998,-260205.2838,-1,260205.2838,-120938.27759999999,-1,120938.27759999999,-256993.8399,-1,256993.8399,-223861.13819999996,-1,223861.13819999996,0.02384358607534573
265838,2023-01-03,tornado-cash,xDai,50100.0,0.0,0.0,1,1,-223800.0,-1,223800.0,0.0,1,0.0,0.0,1,0.0,-200.0,-1,200.0,-125700.0,-1,125700.0,-143500.0,-1,143500.0,-223800.0,-1,223800.0,0.0
265839,2023-01-03,toucan-protocol,Celo,433441.70205,494.27000000000004,494.27000000000004,1,1,33275.841025,1,33275.841025,494.27000000000004,1,494.27000000000004,457.24,1,457.24,-4232.673739583336,-1,4232.673739583336,38055.27401666667,1,38055.27401666667,33275.841025,1,33275.841025,33275.841025,1,33275.841025,0.11403378993352678
265840,2023-01-03,toucan-protocol,Polygon,20207040.48602,-507.15000000000003,-507.15000000000003,1,1,4604408.521564541,1,4604408.521564541,-507.15000000000003,-1,507.15000000000003,157448.9266599995,1,157448.9266599995,150020.61845999784,1,150020.61845999784,-528069.2913280393,-1,528069.2913280393,-1558271.2434502973,-1,1558271.2434502973,4517930.404246522,1,4517930.404246522,-0.0025097688122655355
265841,2023-01-03,trader-joe-dex,Avalanche,55562408.52193,36015.62882000208,36015.62882000208,1,1,-77393595.68124995,-1,77393595.68124995,36015.62882000208,1,36015.62882000208,-3986130.7712999955,-1,3986130.7712999955,-20931587.183350004,-1,20931587.183350004,-70575961.66065997,-1,70575961.66065997,-116352525.12338999,-1,116352525.12338999,-79628833.64590997,-1,79628833.64590997,0.06482013609216926
265844,2023-01-03,trader-joe-lend,Avalanche,13388647.06424,31980.148865344687,31980.148865344687,1,1,1726833.7516506559,1,1726833.7516506559,31980.148865344687,1,31980.148865344687,-79057.61334877851,-1,79057.61334877851,-867042.3068125745,-1,867042.3068125745,1777840.0762657372,1,1777840.0762657372,1726833.7516506559,1,1726833.7516506559,1726833.7516506559,1,1726833.7516506559,0.2388601978370249
265847,2023-01-03,tranchess,Binance,42798252.59613,474776.6021404767,474776.6021404767,1,1,-275254208.0867112,-1,275254208.0867112,474776.6021404767,1,474776.6021404767,413880.0837755913,1,413880.0837755913,-70373.27800428681,-1,70373.27800428681,-22645563.745538365,-1,22645563.745538365,-17738545.349534154,-1,17738545.349534154,-273503812.7687003,-1,273503812.7687003,1.1093364175887126
265849,2023-01-03,tranchess,Ethereum,177662.83467,14.75408245231008,14.75408245231008,1,1,53277.49043051818,1,53277.49043051818,14.75408245231008,1,14.75408245231008,102.88935157789246,1,102.88935157789246,1991.460558670013,1,1991.460558670013,53277.49043051818,1,53277.49043051818,53277.49043051818,1,53277.49043051818,53277.49043051818,1,53277.49043051818,0.00830454072159496
265851,2023-01-03,trisolaris,Aurora,11320305.59683,-6848.450681434043,-6848.450681434043,1,1,-118658879.84531775,-1,118658879.84531775,-6848.450681434043,-1,6848.450681434043,13361.71001099321,1,13361.71001099321,985984.941564748,1,985984.941564748,-7811623.792059832,-1,7811623.792059832,-2065126.788106611,-1,2065126.788106611,-111898488.90404427,-1,111898488.90404427,-0.06049704774181892
265852,2023-01-03,unicrypt,Avalanche,13847.44021,-177.3107600000003,-177.3107600000003,1,1,-111561.60659,-1,111561.60659,-177.3107600000003,-1,177.3107600000003,-870.3169300000009,-1,870.3169300000009,-2565.390229999999,-1,2565.390229999999,-45596.90341810134,-1,45596.90341810134,-102153.74661137193,-1,102153.74661137193,-111561.60659,-1,111561.60659,-1.2804587513001457
265831,2023-01-03,tokensfarm,Polygon,3447755.66479,-26587.536869999953,-26587.536869999953,1,1,847199.8606799999,1,847199.8606799999,-26587.536869999953,-1,26587.536869999953,538719.46502,1,538719.46502,281950.32196999993,1,281950.32196999993,-694702.4188800002,-1,694702.4188800002,-102052.33208000008,-1,102052.33208000008,847199.8606799999,1,847199.8606799999,-0.7711549035079137
265830,2023-01-03,tokensfarm,Fantom,2867.70199,-0.0025200000000040745,-0.0025200000000040745,1,1,-746166.96709,-1,746166.96709,-0.0025200000000040745,-1,0.0025200000000040745,-0.006350000000111322,-1,0.006350000000111322,-0.021299999999882857,-1,0.021299999999882857,-363.59861,-1,363.59861,-1437.1490799999997,-1,1437.1490799999997,-746166.96709,-1,746166.96709,-8.787523978403609e-05
265829,2023-01-03,tokensfarm,Ethereum,12353486.57304,-8442.985410001129,-8442.985410001129,1,1,6560918.739099998,1,6560918.739099998,-8442.985410001129,-1,8442.985410001129,-126974.67228000052,-1,126974.67228000052,-176671.5819300008,-1,176671.5819300008,-989347.1650700006,-1,989347.1650700006,1014360.8534299997,1,1014360.8534299997,6560918.739099998,1,6560918.739099998,-0.06834495961995807
265828,2023-01-03,tokensfarm,Binance,21227993.1698,27838.76813999936,27838.76813999936,1,1,6872016.899669999,1,6872016.899669999,27838.76813999936,1,27838.76813999936,-201720.01114000008,-1,201720.01114000008,-995356.9363400005,-1,995356.9363400005,-541634.785550002,-1,541634.785550002,57624.93713999912,1,57624.93713999912,6872016.899669999,1,6872016.899669999,0.13114178018299055
265804,2023-01-03,team-finance,Avalanche,848450.74959,885.0274602301618,885.0274602301618,1,1,848450.7495899999,1,848450.7495899999,885.0274602301618,1,885.0274602301618,-9014.616791470267,-1,9014.616791470267,-50060.812143750634,-1,50060.812143750634,-108501.8735136688,-1,108501.8735136688,565118.4322870837,1,565118.4322870837,848450.7495899999,1,848450.7495899999,0.104310999861552
265805,2023-01-03,team-finance,Binance,44443970.94143999,21639.47748328728,21639.47748328728,1,1,19815359.62916233,1,19815359.62916233,21639.47748328728,1,21639.47748328728,-34039.52601850999,-1,34039.52601850999,-2386420.003022254,-1,2386420.003022254,-15187481.400633845,-1,15187481.400633845,20721345.531554226,1,20721345.531554226,19815359.62916233,1,19815359.62916233,0.04868934306477646
265806,2023-01-03,team-finance,Ethereum,39765326.89382,40515.752061370134,40515.752061370134,1,1,-31456972.053686067,-1,31456972.053686067,40515.752061370134,1,40515.752061370134,-569363.1462417362,-1,569363.1462417362,-3732930.8464862625,-1,3732930.8464862625,-29534207.313662842,-1,29534207.313662842,-33233470.849293593,-1,33233470.849293593,-31456972.053686067,-1,31456972.053686067,0.10188713441122688
265807,2023-01-03,team-finance,Polygon,755365.14625,-3566.7001819357256,-3566.7001819357256,1,1,-46532.52095698933,-1,46532.52095698933,-3566.7001819357256,-1,3566.7001819357256,-35445.393441329186,-1,35445.393441329186,-69355.10734231693,-1,69355.10734231693,-621604.0761134422,-1,621604.0761134422,-546209.614647298,-1,546209.614647298,-46532.52095698933,-1,46532.52095698933,-0.4721822551176157
265808,2023-01-03,tectonic,Cronos,127499335.89098999,-9989204.181865182,-9989204.181865182,1,1,12737954.875054501,1,12737954.875054501,-9989204.181865182,-1,9989204.181865182,-31092267.9586661,-1,31092267.9586661,-34634390.536456615,-1,34634390.536456615,-74680822.6529361,-1,74680822.6529361,-122612181.44277398,-1,122612181.44277398,13352996.177049708,1,13352996.177049708,-7.834710755204091
265811,2023-01-03,terra-bridge,Binance,8454058.378419999,-10.786284488058794,-10.786284488058794,1,1,5382701.232931983,1,5382701.232931983,-10.786284488058794,-1,10.786284488058794,-18145.878215337612,-1,18145.878215337612,305881.2213543177,1,305881.2213543177,592872.957571677,1,592872.957571677,2934759.1119953487,1,2934759.1119953487,5382701.232931983,1,5382701.232931983,-0.00012758705943635406
265812,2023-01-03,terra-bridge,Ethereum,70290159.50674999,-22474.27556797937,-22474.27556797937,1,1,47809561.96828395,1,47809561.96828395,-22474.27556797937,-1,22474.27556797937,-181268.94331383298,-1,181268.94331383298,-1076250.512141629,-1,1076250.512141629,-3540119.3608152224,-1,3540119.3608152224,54457127.356802784,1,54457127.356802784,47809561.96828395,1,47809561.96828395,-0.03197357315119075
265853,2023-01-03,unicrypt,Binance,90535450.22025,-52208.93117855965,-52208.93117855965,1,1,48635843.774822675,1,48635843.774822675,-52208.93117855965,-1,52208.93117855965,-2020531.0997553002,-1,2020531.0997553002,-12141836.204792885,-1,12141836.204792885,-47519654.57392363,-1,47519654.57392363,47430611.66621936,1,47430611.66621936,48635843.774822675,1,48635843.774822675,-0.0576668377431696
265813,2023-01-03,terra-bridge,Harmony,89576.83873,0.0,0.0,1,1,-287272.8415000061,-1,287272.8415000061,0.0,1,0.0,-1877.9528460668819,-1,1877.9528460668819,-5074.6428587757655,-1,5074.6428587757655,2076.071975547561,1,2076.071975547561,89576.83872999999,1,89576.83872999999,-287272.8415000061,-1,287272.8415000061,0.0
265815,2023-01-03,tetu-earn,Ethereum,149178.31411,1145.5266500000143,1145.5266500000143,1,1,-7394014.86716,-1,7394014.86716,1145.5266500000143,1,1145.5266500000143,-905.8180399999837,-1,905.8180399999837,-7716178.88581,-1,7716178.88581,-7394014.86716,-1,7394014.86716,-7394014.86716,-1,7394014.86716,-7394014.86716,-1,7394014.86716,0.7678908672713209
265816,2023-01-03,tetu-earn,Fantom,29659.00063,399.7631799999981,399.7631799999981,1,1,-58657.482750004645,-1,58657.482750004645,399.7631799999981,1,399.7631799999981,19.251469999999244,1,19.251469999999244,-1190875.2056200036,-1,1190875.2056200036,-3348325.158650007,-1,3348325.158650007,-2358856.1050699963,-1,2358856.1050699963,-58657.482750004645,-1,58657.482750004645,1.3478646330235373
265817,2023-01-03,tetu-earn,Polygon,31001333.56673,611121.0357500017,611121.0357500017,1,1,20397470.87738,1,20397470.87738,611121.0357500017,1,611121.0357500017,-107855.21920000017,-1,107855.21920000017,-4488318.044100001,-1,4488318.044100001,27008107.11036,1,27008107.11036,26493601.76215,1,26493601.76215,20270815.613700002,1,20270815.613700002,1.9712733790453592
265818,2023-01-03,tezos-liquidity-baking,Tezos,12518298.40416,-3887.066012064696,-3887.066012064696,1,1,1403368.2182340142,1,1403368.2182340142,-3887.066012064696,-1,3887.066012064696,64861.217326615035,1,64861.217326615035,-281008.1082497044,-1,281008.1082497044,746440.3864835604,1,746440.3864835604,1403368.2182340142,1,1403368.2182340142,1403368.2182340142,1,1403368.2182340142,-0.031051073289425437
265819,2023-01-03,the-tokenized-bitcoin,Ethereum,25467845.3062,79124.03297399599,79124.03297399599,1,1,9070047.849773474,1,9070047.849773474,79124.03297399599,1,79124.03297399599,2772090.231631513,1,2772090.231631513,9783044.766542912,1,9783044.766542912,6384697.268938639,1,6384697.268938639,8637557.546574326,1,8637557.546574326,9070047.849773474,1,9070047.849773474,0.3106820856758294
265822,2023-01-03,tokemak,Ethereum,30935699.15799,-839.6394856722923,-839.6394856722923,1,1,-338889508.6955816,-1,338889508.6955816,-839.6394856722923,-1,839.6394856722923,-4031083.7662824215,-1,4031083.7662824215,644961.3559466419,1,644961.3559466419,-5113176.153949628,-1,5113176.153949628,-88742222.10533899,-1,88742222.10533899,-339217851.4922895,-1,339217851.4922895,-0.0027141442040285423
265827,2023-01-03,tokensfarm,Avalanche,0.47155,-0.01788999999999996,-0.01788999999999996,1,1,0.47155,1,0.47155,-0.01788999999999996,-1,0.01788999999999996,-0.059840000000000004,-1,0.059840000000000004,-0.2229,-1,0.2229,-0.56461,-1,0.56461,0.47155,1,0.47155,0.47155,1,0.47155,-3.793871275580524
265814,2023-01-03,tetu-earn,Binance,1177.39775,7.036720000000059,7.036720000000059,1,1,-120351.6783599999,-1,120351.6783599999,7.036720000000059,1,7.036720000000059,-40.21183999999994,-1,40.21183999999994,-1434.0776499999415,-1,1434.0776499999415,-22642.96543,-1,22642.96543,-120351.6783599999,-1,120351.6783599999,-120351.6783599999,-1,120351.6783599999,0.5976501993485259
265855,2023-01-03,unicrypt,Ethereum,81000493.98683,-361987.4334433129,-361987.4334433129,1,1,1418340.6585318814,1,1418340.6585318814,-361987.4334433129,-1,361987.4334433129,-2358497.0441665207,-1,2358497.0441665207,6752690.407009383,1,6752690.407009383,2740722.914235725,1,2740722.914235725,-5302789.351183867,-1,5302789.351183867,1418340.6585318814,1,1418340.6585318814,-0.4468953405422058
265858,2023-01-03,unicrypt,Polygon,3130272.17039,4144.93375764942,4144.93375764942,1,1,1425042.7640643832,1,1425042.7640643832,4144.93375764942,1,4144.93375764942,-58591.19828647434,-1,58591.19828647434,135092.41656536944,1,135092.41656536944,-240897.46527977474,-1,240897.46527977474,-625482.3318911896,-1,625482.3318911896,1425042.7640643832,1,1425042.7640643832,0.1324144844929891
265861,2023-01-03,unicrypt,xDai,1869.25824,0.0,0.0,1,1,-139593.18959479066,-1,139593.18959479066,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1869.25824,1,1869.25824,1869.25824,1,1869.25824,-139593.18959479066,-1,139593.18959479066,0.0
265897,2023-01-03,wbtc,Ethereum,3051349119.37461,-8334986.696276738,-8334986.696276738,1,1,-1599531116.2623942,-1,1599531116.2623942,-8334986.696276738,-1,8334986.696276738,-22612216.63290616,-1,22612216.63290616,-450020619.35180223,-1,450020619.35180223,-1028654812.7707247,-1,1028654812.7707247,-1273402778.849501,-1,1273402778.849501,-1599531116.2623942,-1,1599531116.2623942,-0.2731574254598909
265898,2023-01-03,wing-finance,Binance,8397368.0,7573.0,7573.0,1,1,3583177.0,1,3583177.0,7573.0,1,7573.0,331211.0,1,331211.0,1391955.0,1,1391955.0,2316095.0,1,2316095.0,3583177.0,1,3583177.0,3583177.0,1,3583177.0,0.09018301925079382
265901,2023-01-03,wing-finance,Ethereum,1624056.0,115673.0,115673.0,1,1,-17069.0,-1,17069.0,115673.0,1,115673.0,28989.0,1,28989.0,-129621.0,-1,129621.0,-217866.0,-1,217866.0,-17069.0,-1,17069.0,-17069.0,-1,17069.0,7.122476072253666
265904,2023-01-03,wing-finance,OKExChain,241901.0,2680.0,2680.0,1,1,-55961.0,-1,55961.0,2680.0,1,2680.0,59403.0,1,59403.0,33338.0,1,33338.0,27563.0,1,27563.0,-55961.0,-1,55961.0,-55961.0,-1,55961.0,1.1078912447654206
265907,2023-01-03,wing-finance,Ontology,14130531.0,86805.0,86805.0,1,1,-15445264.0,-1,15445264.0,86805.0,1,86805.0,431361.0,1,431361.0,359864.0,1,359864.0,-13639878.0,-1,13639878.0,-15445264.0,-1,15445264.0,-15445264.0,-1,15445264.0,0.614308124726523
265910,2023-01-03,wing-finance,OntologyEVM,2396349.0,520.0,520.0,1,1,-308340.0,-1,308340.0,520.0,1,520.0,-1040.0,-1,1040.0,209759.0,1,209759.0,-257910.0,-1,257910.0,-308340.0,-1,308340.0,-308340.0,-1,308340.0,0.02169967730076045
265915,2023-01-03,wombat-exchange,Binance,98124953.24973,-1562721.979105636,-1562721.979105636,1,1,78138925.36630727,1,78138925.36630727,-1562721.979105636,-1,1562721.979105636,-7710319.140617956,-1,7710319.140617956,-28677840.441800453,-1,28677840.441800453,8456427.683746457,1,8456427.683746457,82282347.56880191,1,82282347.56880191,78138925.36630727,1,78138925.36630727,-1.5925836674066753
265896,2023-01-03,w3swap,Binance,34342834.46383999,-1154475.644933278,-1154475.644933278,1,1,-18329846.436275296,-1,18329846.436275296,-1154475.644933278,-1,1154475.644933278,-2231530.2926848317,-1,2231530.2926848317,-5100935.569859453,-1,5100935.569859453,-12789419.956946133,-1,12789419.956946133,-18329846.436275296,-1,18329846.436275296,-18329846.436275296,-1,18329846.436275296,-3.361620154413405
265918,2023-01-03,wombex-finance,Binance,60635321.15176,-242965.87795080393,-242965.87795080393,1,1,53994153.36357832,1,53994153.36357832,-242965.87795080393,-1,242965.87795080393,-5930676.910989469,-1,5930676.910989469,-17049799.974245984,-1,17049799.974245984,53994153.36357832,1,53994153.36357832,53994153.36357832,1,53994153.36357832,53994153.36357832,1,53994153.36357832,-0.40070024094158135
265922,2023-01-03,wrapped,Ethereum,8342046.079059999,0.0,0.0,1,1,2932413.442429675,1,2932413.442429675,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,376250.173199663,1,376250.173199663,1092272.713232682,1,1092272.713232682,2932413.442429675,1,2932413.442429675,0.0
265923,2023-01-03,xexchange,Elrond,81698707.70218,1517805.888349995,1517805.888349995,1,1,-975464040.92398,-1,975464040.92398,1517805.888349995,1,1517805.888349995,616825.0033600032,1,616825.0033600032,-51424483.11636001,-1,51424483.11636001,-70280423.81077,-1,70280423.81077,-70521688.77334002,-1,70521688.77334002,-964487158.37546,-1,964487158.37546,1.857808931180309
265926,2023-01-03,yearn-finance,Arbitrum,212665.72703,918.1902800000098,918.1902800000098,1,1,-52863.63227000015,-1,52863.63227000015,918.1902800000098,1,918.1902800000098,-51189.60064999998,-1,51189.60064999998,-52485.991740000114,-1,52485.991740000114,28619.506719999685,1,28619.506719999685,81931.84069999978,1,81931.84069999978,-52863.63227000015,-1,52863.63227000015,0.4317528229974188
265927,2023-01-03,yearn-finance,Ethereum,341100181.27368,3495921.9463099837,3495921.9463099837,1,1,-3522465742.72571,-1,3522465742.72571,3495921.9463099837,1,3495921.9463099837,936659.5027599931,1,936659.5027599931,-11513721.389560044,-1,11513721.389560044,-83963783.96585006,-1,83963783.96585006,-154728522.5180599,-1,154728522.5180599,-3662143914.8944798,-1,3662143914.8944798,1.024895950877566
265928,2023-01-03,yearn-finance,Fantom,16413109.52915,0.0,0.0,1,1,-241108337.20852,-1,241108337.20852,0.0,1,0.0,0.0,1,0.0,-1113707.3741999995,-1,1113707.3741999995,-4124770.112499999,-1,4124770.112499999,-18055259.68073003,-1,18055259.68073003,-271957534.3365,-1,271957534.3365,0.0
265929,2023-01-03,yearn-finance,Optimism,108574.1932,2912.7307999999903,2912.7307999999903,1,1,106131.30191999998,1,106131.30191999998,2912.7307999999903,1,2912.7307999999903,-24877.108110000016,-1,24877.108110000016,-43663.939150000006,-1,43663.939150000006,106131.30191999998,1,106131.30191999998,106131.30191999998,1,106131.30191999998,106131.30191999998,1,106131.30191999998,2.6827100567393307
265448,2023-01-03,lightning-network,Bitcoin,86193505.97783,251343.61132446874,251343.61132446874,1,1,86193505.97783,1,86193505.97783,251343.61132446874,1,251343.61132446874,855849.4110938526,1,855849.4110938526,1566335.7320460936,1,1566335.7320460936,2743688.265978867,1,2743688.265978867,17755503.689663365,1,17755503.689663365,86193505.97783,1,86193505.97783,0.29160388415934413
265921,2023-01-03,wrapped,Celo,2256099.60317,0.0,0.0,1,1,2256099.60317,1,2256099.60317,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-695469.1785795605,-1,695469.1785795605,2256099.60317,1,2256099.60317,2256099.60317,1,2256099.60317,0.0
265803,2023-01-03,synthetix,Optimism,85138297.65529,-496415.57002632733,-496415.57002632733,1,1,42505117.99438158,1,42505117.99438158,-496415.57002632733,-1,496415.57002632733,-413645.9841836959,-1,413645.9841836959,997222.5114977211,1,997222.5114977211,-2968288.326652256,-1,2968288.326652256,10709939.209940095,1,10709939.209940095,44906835.262100674,1,44906835.262100674,-0.5830696451510303
265895,2023-01-03,vvs-finance,Cronos,173257047.33325,82863.60811567715,82863.60811567715,1,1,173257047.33325,1,173257047.33325,82863.60811567715,1,82863.60811567715,-4847107.391516129,-1,4847107.391516129,-2058869.2820885063,-1,2058869.2820885063,-182656179.63621312,-1,182656179.63621312,173257047.33325,1,173257047.33325,173257047.33325,1,173257047.33325,0.04782697696347887
265891,2023-01-03,vires-finance,Waves,81913758.92363,9406756.696050003,9406756.696050003,1,1,-271281634.09888,-1,271281634.09888,9406756.696050003,1,9406756.696050003,9391253.48567,1,9391253.48567,5503439.934540004,1,5503439.934540004,-41772270.520799994,-1,41772270.520799994,-581520086.28993,-1,581520086.28993,-271281634.09888,-1,271281634.09888,11.48373218328331
265863,2023-01-03,uniswap-v2,Ethereum,853093098.30013,7839129.019379973,7839129.019379973,1,1,-3755655991.7611904,-1,3755655991.7611904,7839129.019379973,1,7839129.019379973,-14133293.027539968,-1,14133293.027539968,-71560965.20274997,-1,71560965.20274997,-218155125.64357996,-1,218155125.64357996,-368755519.46678007,-1,368755519.46678007,-3903896883.20343,-1,3903896883.20343,0.918906627541612
265864,2023-01-03,uniswap-v3,Arbitrum,77376200.28702,931108.6946522009,931108.6946522009,1,1,41388318.30213934,1,41388318.30213934,931108.6946522009,1,931108.6946522009,595602.0496744503,1,595602.0496744503,2826696.9456363684,1,2826696.9456363684,-1101898.071427397,-1,1101898.071427397,12258727.191505522,1,12258727.191505522,41911505.58402267,1,41911505.58402267,1.2033528283869428
265865,2023-01-03,uniswap-v3,Celo,1119810.46766,-116.00175174518614,-116.00175174518614,1,1,1119810.46766,1,1119810.46766,-116.00175174518614,-1,116.00175174518614,990.4524078764885,1,990.4524078764885,298296.0332270267,1,298296.0332270267,1119810.46766,1,1119810.46766,1119810.46766,1,1119810.46766,1119810.46766,1,1119810.46766,-0.01035905227672929
265866,2023-01-03,uniswap-v3,Ethereum,2224255241.29532,-10913727.7190843,-10913727.7190843,1,1,359605608.6268784,1,359605608.6268784,-10913727.7190843,-1,10913727.7190843,-40908529.25542332,-1,40908529.25542332,-17492383.47722591,-1,17492383.47722591,-1412041865.845264,-1,1412041865.845264,-1358420776.4017022,-1,1358420776.4017022,278875535.32423186,1,278875535.32423186,-0.4906688547456707
265867,2023-01-03,uniswap-v3,Optimism,40703343.71841,-63007.673814903785,-63007.673814903785,1,1,22390122.375596832,1,22390122.375596832,-63007.673814903785,-1,63007.673814903785,8314.400682128646,1,8314.400682128646,-1366188.5400495094,-1,1366188.5400495094,-2272717.269672412,-1,2272717.269672412,15141158.685353242,1,15141158.685353242,19954066.98952747,1,19954066.98952747,-0.15479729196401523
265868,2023-01-03,uniswap-v3,Polygon,95407714.15122,-396982.12754367327,-396982.12754367327,1,1,76356883.38633236,1,76356883.38633236,-396982.12754367327,-1,396982.12754367327,-1029744.4245426975,-1,1029744.4245426975,4480810.392468981,1,4480810.392468981,18460843.06562522,1,18460843.06562522,37646177.46403593,1,37646177.46403593,72500796.39085445,1,72500796.39085445,-0.4160901779016126
265869,2023-01-03,unslashed,Ethereum,21059199.580870003,2557.5220239067207,2557.5220239067207,1,1,-5440524.601954409,-1,5440524.601954409,2557.5220239067207,1,2557.5220239067207,17906.620305364457,1,17906.620305364457,80114.99004709706,1,80114.99004709706,278436.2041771677,1,278436.2041771677,491684.59161713865,1,491684.59161713865,-5440524.601954409,-1,5440524.601954409,0.012144440789810227
265894,2023-01-03,voltz,Ethereum,12914429.48288,98577.67533955103,98577.67533955103,1,1,11671221.669540001,1,11671221.669540001,98577.67533955103,1,98577.67533955103,99977.00358559682,1,99977.00358559682,559151.421028075,1,559151.421028075,899522.2759042443,1,899522.2759042443,6112192.476741611,1,6112192.476741611,11671221.669540001,1,11671221.669540001,0.763314209661607
265870,2023-01-03,uwu-lend,Ethereum,44089907.54462,-47553.80558869871,-47553.80558869871,1,1,29607539.0951889,1,29607539.0951889,-47553.80558869871,-1,47553.80558869871,286285.8442298628,1,286285.8442298628,-15488725.268124776,-1,15488725.268124776,-988355.7498629309,-1,988355.7498629309,29607539.0951889,1,29607539.0951889,29607539.0951889,1,29607539.0951889,-0.107856442068002
265874,2023-01-03,vector-finance,Avalanche,24235149.856680002,12877.25251301605,12877.25251301605,1,1,-84156678.29882206,-1,84156678.29882206,12877.25251301605,1,12877.25251301605,-1190207.9336855938,-1,1190207.9336855938,-2959078.774976597,-1,2959078.774976597,-49858628.18873608,-1,49858628.18873608,-62212853.956846714,-1,62212853.956846714,-84156678.29882206,-1,84156678.29882206,0.05313461063442385
265879,2023-01-03,velodrome,Optimism,75178121.7109,-271269.58028973953,-271269.58028973953,1,1,49087944.319584504,1,49087944.319584504,-271269.58028973953,-1,271269.58028973953,-384151.4258826496,-1,384151.4258826496,4096910.4265473206,1,4096910.4265473206,19138087.011631712,1,19138087.011631712,59111341.668659426,1,59111341.668659426,49087944.319584504,1,49087944.319584504,-0.3608358045082795
265880,2023-01-03,venus,Binance,658082276.35855,-1777995.0442336898,-1777995.0442336898,1,1,23556692.903618325,1,23556692.903618325,-1777995.0442336898,-1,1777995.0442336898,11004251.032877076,1,11004251.032877076,-98889379.83505605,-1,98889379.83505605,100343278.52060318,1,100343278.52060318,161455539.97746858,1,161455539.97746858,18593131.251777213,1,18593131.251777213,-0.27017822969980215
265883,2023-01-03,vesper,Avalanche,629558.4347100001,16843.9992651392,16843.9992651392,1,1,629558.43471,1,629558.43471,16843.9992651392,1,16843.9992651392,14682.408905204105,1,14682.408905204105,21324.2346409757,1,21324.2346409757,-24297.688700280054,-1,24297.688700280054,94597.6398048054,1,94597.6398048054,629558.43471,1,629558.43471,2.6755259458795466
265884,2023-01-03,vesper,Ethereum,14053214.50987,-42022.609024049,-42022.609024049,1,1,-24874266.161304563,-1,24874266.161304563,-42022.609024049,-1,42022.609024049,-319057.19336301764,-1,319057.19336301764,-1271336.3917805601,-1,1271336.3917805601,-7605933.960832884,-1,7605933.960832884,-23310017.8761105,-1,23310017.8761105,-24874266.161304563,-1,24874266.161304563,-0.2990248885373182
265886,2023-01-03,vesper,Polygon,176459.50443,0.04865319562204181,0.04865319562204181,1,1,-609839.6116395291,-1,609839.6116395291,0.04865319562204181,1,0.04865319562204181,-79.11645420560325,-1,79.11645420560325,-2828.6151419989123,-1,2828.6151419989123,-9884.946992492949,-1,9884.946992492949,-274113.7931138055,-1,274113.7931138055,-609839.6116395291,-1,609839.6116395291,2.757187592654842e-05
265888,2023-01-03,vesta-finance,Arbitrum,22553930.56819,-107660.85631289796,-107660.85631289796,1,1,10454350.22250392,1,10454350.22250392,-107660.85631289796,-1,107660.85631289796,-2105672.4605059396,-1,2105672.4605059396,-2549226.3245772603,-1,2549226.3245772603,4900291.910399728,1,4900291.910399728,5480338.462110972,1,5480338.462110972,10454350.22250392,1,10454350.22250392,-0.4773485312788118
