,chain,pool_address,pool_name,pool_symbol,pool_assetType_mapped,pool_poolType,pool_coinNames,latest_tvl_usd,avg_daily_volume_usd,totalDailyFeesUSD,days_of_trading
222,mainnet,0xa77d09743f77052950c4eb4e6547e9665299becd,Curve.fi Factory USD Metapool: Titanium Dollar,T3CRV-f,USD,METAPOOL_FACTORY,"3Crv,T",26637.104665826693,130234.09439861281,52.09363775944514,93
223,mainnet,0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,Curve.fi ETH/aETH,ankrCRV,ETH,REGISTRY_V1,"ETH,aETH",3998081.4439660273,1798279.06733326,719.3116269333041,179
224,mainnet,0xaa5a67c256e27a5d80712c51971408db3370927d,Curve.fi Factory USD Metapool: DOLA-3pool Curve LP,DOLA3POOL3CRV-f,USD,STABLE_FACTORY,"3Crv,DOLA",83410.2963679078,1005021.5785892552,402.00863143570206,179
225,mainnet,0xacce4fe9ce2a6fe9af83e7cf321a3ff7675e0ab6,Curve.fi Factory Crypto Pool: ibGBP/USDC,ibGBPUSDC-f,Crypto,CRYPTO_FACTORY,"USDC,ibGBP",12860.297423341372,1849.580848383363,2.9818725132088177,14
226,mainnet,0xadcfcf9894335dc340f6cd182afa45999f45fc44,Curve XAUT-3Crv,crvXAUTUSD,Crypto,REGISTRY_V2,"3Crv,XAUt",110249.36873522235,5743.988799275565,13.489440464140001,179
227,mainnet,0xaf25ffe6ba5a8a29665adcfa6d30c5ae56ca0cd3,Curve.fi Factory Plain Pool: CRV booster,ysdCRVx-f,Other,STABLE_FACTORY,"CRV,cvxCRV,sdCRV,yCRV",866819.6964641353,29483.93087209151,11.793572348836605,69
228,mainnet,0xb30da2376f63de30b42dc055c93fa474f31330a5,Curve.fi Factory USD Metapool: alUSDFRAXBP,alUSDFRAXB3CRV-f,USD,STABLE_FACTORY,"alUSD,crvFRAX",34936474.43809904,263511.6414715046,105.40465658860184,179
229,mainnet,0xb37d6c07482bc11cd28a1f11f1a6ad7b66dec933,Curve.fi Factory Plain Pool: agEUR/ibEUR,ag+ib-EUR-f,Other,STABLE_FACTORY,"agEUR,ibEUR",696900.0927922667,91968.27011551538,36.78730804620616,179
230,mainnet,0xb3bc1833ac51aacea92acd551fbe1ab7edc59edf,Curve.fi Factory USD Metapool: MIMFRAXBP,MIMFRAXBP3CRV-f,USD,STABLE_FACTORY,"MIM,crvFRAX",74903.28638463968,1808.9371220025537,0.7235748488010215,95
231,mainnet,0xb4018cb02e264c3fcfe0f21a1f5cfbcaaba9f61f,Curve.fi Factory Crypto Pool: ARTH/USDC,ARTHUSDC-f,Crypto,CRYPTO_FACTORY,"ARTH,USDC",10873.945400293895,137.46331226407938,0.23558153958924502,30
232,mainnet,0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,Curve CVX-ETH,crvCVXETH,Crypto,REGISTRY_V2,"CVX,WETH",49692337.41898109,890746.2942457031,3074.284158861197,179
233,mainnet,0xb5ae2a6b084f59ff9ef6b2e79302a1878306d58c,Curve.fi Factory Crypto Pool: OGV/ETH,OGVETH-f,Crypto,CRYPTO_FACTORY,"OGV,WETH",972358.4118408735,817.4640945437532,2.893892649374945,13
234,mainnet,0xb657b895b265c38c53fff00166cf7f6a3c70587d,Curve.fi Factory Plain Pool: alETHfrxETH,alfrxETH-f,ETH,STABLE_FACTORY,"alETH,frxETH",15152.3676240269,138.08061134134056,0.05523224453653622,31
235,mainnet,0xb6d9b32407bfa562d9211acdba2631a46c850956,Curve.fi Factory Crypto Pool: RAI/agEUR,RAIAGEUR-f,Crypto,CRYPTO_FACTORY,"RAI,agEUR",10112.868441054725,0.0,0.0,3
236,mainnet,0xb9446c4ef5ebe66268da6700d26f96273de3d571,Curve.fi Factory Plain Pool: 3EURpool,3EURpool-f,Other,STABLE_FACTORY,"EURS,EURT,agEUR",4591993.070371915,486212.2079406409,194.48488317625637,179
237,mainnet,0xba3436fd341f2c8a928452db3c5a3670d1d5cc73,Curve.fi Factory Plain Pool: agEUR/EUROC,agEUREUROC-f,Other,STABLE_FACTORY,"EUROC,agEUR",9956650.86647623,493492.45230468974,197.39698092187592,157
238,mainnet,0xbaaa1f5dba42c3389bdbc2c9d2de134f5cd0dc89,Curve.fi Factory Plain Pool: d3pool,D3-f,USD,STABLE_FACTORY,"FEI,FRAX,alUSD",24242.864841726478,1775.0926699172146,0.7100370679668858,179
239,mainnet,0xbcaa09f2873f87ab4bf3a6fe97991f4bcc959e7e,Curve.fi Factory Crypto Pool: RAI/DAI-7,RAIDAI-7-f,Crypto,CRYPTO_FACTORY,"DAI,RAI",61167.21650499035,265.3117530084516,0.06865171953595679,3
240,mainnet,0xbcb91e689114b9cc865ad7871845c95241df4105,Curve.fi Factory USD Metapool: PWRD Metapool,PWRD3CRV-f,USD,STABLE_FACTORY,"3Crv,PWRD",1557436.2316864545,419916.4524709416,167.96658098837665,179
241,mainnet,0xbd184cd60af678633b3072fd0b47b5d4b7a072f3,Curve.fi Factory USD Metapool: noteUSD,noteUSD3CRV-f,USD,METAPOOL_FACTORY,"3Crv,noteUSD",33202.95624311598,106.77002141892922,0.04270800856757169,179
242,mainnet,0xbdfae7d2cf2e69e27b75a5287ecd3808f62b5a76,Curve.fi Factory Crypto Pool: ALD/ETH,ALDETH-f,Crypto,CRYPTO_FACTORY,"ALD,WETH",1051696.8219254226,0.0,0.0,1
243,mainnet,0xbe084cf7db8fdfd6f17c041f958abccaf8c76603,Curve.fi Factory Crypto Pool: RAI/Meta3Crv,RAI3Crv-f,Crypto,CRYPTO_FACTORY,"3Crv,RAI",61585.37111573671,518.8675791604478,0.18148447570209872,4
244,mainnet,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,Curve.fi DAI/USDC/USDT,3Crv,USD,REGISTRY_V1,"DAI,USDC,USDT",545471050.1131791,138965250.52642372,13896.525052642372,179
245,mainnet,0xbec570d92afb7ffc553bdd9d4b4638121000b10d,Curve.fi Factory Crypto Pool: CVX/FraxBP,CVXFRAXBP-f,Crypto,CRYPTO_FACTORY,"CVX,crvFRAX",5267236.3187060775,41853.76911945163,167.2289147329943,160
246,mainnet,0xbedca4252b27cc12ed7daf393f331886f86cd3ce,Curve.fi Factory USD Metapool: Zunami UZD/3CRV,UZD3CRV-f,USD,STABLE_FACTORY,"3Crv,UZD",34781.32737627929,154447.4917214233,61.77899668856933,89
247,mainnet,0xc18cc39da8b11da8c3541c598ee022258f9744da,Curve.fi RSV/3Crv,rsv3CRV,Other,REGISTRY_V1,"3Crv,RSV",21013.76575745994,1497.2130379440298,0.5988852151776118,179
248,mainnet,0xc25099792e9349c7dd09759744ea681c7de2cb66,Curve.fi tBTC/sbtcCrv,tbtc/sbtcCrv,BTC,REGISTRY_V1,"TBTC,crvRenWSBTC",1754578.9888298553,170290.51265465544,68.11620506186219,179
249,mainnet,0xc250b22d15e43d95fbe27b12d98b6098f8493eac,Curve.fi Factory Plain Pool: Tokemak tFOX/FOX,tFOX-f,Other,STABLE_FACTORY,"FOX,tFOX",2070995.6194565068,0.0,0.0,179
250,mainnet,0xc26b89a667578ec7b3f11b2f98d6fd15c07c54ba,Curve.fi Factory Crypto Pool: YFI/ETH,YFIETH-f,Crypto,CRYPTO_FACTORY,"WETH,YFI",11603189.21369674,218520.1247105677,769.8433019649925,179
251,mainnet,0xc270b3b858c335b6ba5d5b10e2da8a09976005ad,Curve.fi Factory USD Metapool: Paxos Dollar (USDP),pax-usdp3CRV-f,USD,STABLE_FACTORY,"3Crv,USDP",109384.60443403201,64174.7621937837,25.66990487751348,175
252,mainnet,0xc3b19502f8c02be75f3f77fd673503520deb51dd,Curve.fi Factory USD Metapool: msUSD/FRAXBP,msUSDFRAX3CRV-f,USD,STABLE_FACTORY,"crvFRAX,msUSD",540738.2594680503,5599.454017425577,2.239781606970231,32
253,mainnet,0xc47ebd6c0f68fd5963005d28d0ba533750e5c11b,Curve.fi Factory USD Metapool: pUSDFRAXBP,pUSDFRAXBP3CRV-f,USD,STABLE_FACTORY,"PUSd,crvFRAX",1044172.0597510656,88609.07726424826,35.443630905699315,141
254,mainnet,0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,Curve.fi Factory Pool: alETH,alETH+ETH-f,ETH,STABLE_FACTORY,"ETH,alETH",37414549.39907038,227159.8768311924,90.86395073247697,179
255,mainnet,0xc5424b857f758e906013f3555dad202e4bdb4567,Curve.fi ETH/sETH,eCRV,ETH,REGISTRY_V1,"ETH,sETH",37704470.89993156,2445055.96377665,640.3136816385731,179
256,mainnet,0xc58fdb8a50ab921a73535656a7c69387dd863ff6,Curve.fi Factory Crypto Pool: RAI/LUSD-3,RAILUSD-3-f,Crypto,CRYPTO_FACTORY,"LUSD,RAI",16833.966085878088,315.1217003018242,0.13401247247437348,37
257,mainnet,0xc897b98272aa23714464ea2a0bd5180f1b8c0025,Curve.fi Factory Pool: msETH,msETH-ETH-f,ETH,STABLE_FACTORY,"ETH,msETH",1029858.3919586773,3583.75060424393,1.4335002416975722,32
258,mainnet,0xc9467e453620f16b57a34a770c6bcebece002587,Curve.fi Factory BTC Metapool: pbtc,pbtc/sbtcCRV-f,BTC,STABLE_FACTORY,"crvRenWSBTC,pBTC",43292.211875250076,124029.01195926582,49.61160478370632,179
259,mainnet,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,Curve.fi Factory USD Metapool: Bean,BEAN3CRV-f,USD,METAPOOL_FACTORY,"3Crv,BEAN",25732324.700415444,732720.7880730212,293.0883152292085,179
260,mainnet,0xcaf8703f8664731ced11f63bb0570e53ab4600a9,Curve.fi Factory Plain Pool: Tokemak tAPW/APW,tAPW-f,Other,STABLE_FACTORY,"APW,tAPW",251414.53497363278,149.7384982485898,0.05989539929943592,179
261,mainnet,0xceaf7747579696a2f0bb206a14210e3c9e6fb269,Curve.fi Factory USD Metapool: wormhole v2 UST-3Pool,UST_whv23CRV-f,USD,STABLE_FACTORY,"3Crv,UST",12107.267073322168,1484.3808232869112,0.5937523293147646,177
262,mainnet,0xd0a1d2a9350824516ae8729b8311557ba7e55bff,Curve.fi Factory Crypto Pool: ETH/VIRTUE,ETHVIRT-f,Crypto,CRYPTO_FACTORY,"VIRTUE,WETH",53903.56486265816,114.05890571901178,1.05191951458019,179
263,mainnet,0xd4e2fdc354c5dffb865798ca98c2b9d5382f687c,Curve.fi Factory Crypto Pool: FXSFPIS,FXSFPIS-f,Crypto,CRYPTO_FACTORY,"FPIS,FXS",20912.419701142924,73.72294585130139,0.3149637908822684,170
264,mainnet,0xd51a44d3fae010294c616388b506acda1bfaae46,Curve.fi USD-BTC-ETH,crv3crypto,Crypto,REGISTRY_V1,"USDT,WBTC,WETH",164111856.68439436,20954364.405619454,15055.578970528348,179
265,mainnet,0xd632f22692fac7611d2aa1c0d552930d43caed3b,Curve.fi Factory USD Metapool: Frax,FRAX3CRV-f,USD,METAPOOL_FACTORY,"3Crv,FRAX",446171534.4478274,16442987.818551198,6577.1951274204785,179
266,mainnet,0xd652c40fbb3f06d6b58cb9aa9cff063ee63d465d,Curve.fi Factory Plain Pool: Bean-LUSD,BEANLUSD-f,USD,STABLE_FACTORY,"BEAN,LUSD",1115731.4326705271,0.0,0.0,179
267,mainnet,0xd658a338613198204dca1143ac3f01a722b5d94a,Curve.fi Factory Crypto Pool: cvxFxs/Fxs,cvxFXSFXS-f,Crypto,CRYPTO_FACTORY,"FXS,cvxFXS",109808564.73894808,283986.5587158714,622.9072398761367,179
268,mainnet,0xd6ac1cb9019137a896343da59dde6d097f710538,Curve.fi Factory Plain Pool: ibGBP/sGBP,ibGBP+sGBP-f,Other,STABLE_FACTORY,"ibGBP,sGBP",116185.30160118525,31332.096890649005,12.532838756259602,179
269,mainnet,0xd81da8d904b52208541bade1bd6595d8a251f8dd,Curve.fi oBTC/sbtcCRV,oBTC/sbtcCRV,BTC,REGISTRY_V1,"crvRenWSBTC,oBTC",336509.6107083076,25113.668993940166,10.045467597576067,179
270,mainnet,0xd9f907f7f84cbb0af85c7829922fd692339147f9,Curve.fi Factory Crypto Pool: RAI/FRAXBP,RAIFRAXBP-f,Crypto,CRYPTO_FACTORY,"RAI,crvFRAX",36240.915539128284,495.2546599719927,0.15277516869818442,11
271,mainnet,0xdad60c5b748306ba5a0c9a3c3482a8d1153dad2a,Curve.fi Factory Crypto Pool: PAR/USDC,PARUSDC-f,Crypto,CRYPTO_FACTORY,"PAR,USDC",414604.4365497536,295.1071963335194,0.4585516998187552,179
272,mainnet,0xdadfd00a2bbeb1abc4936b1644a3033e1b653228,Curve.fi Factory Plain Pool: Stax Frax/Temple xLP + LP,xFraxTplLP-f,USD,STABLE_FACTORY,"UNI-V2,xFraxTempleLP",2750924.969252671,2735.951028699721,8.04369602437718,179
273,mainnet,0xdb8cc7eced700a4bffde98013760ff31ff9408d8,Curve.fi Factory USD Metapool: fiat,FIAT+3Crv3CRV-f,USD,STABLE_FACTORY,"3Crv,FIAT",41973.83232013543,782.8960713425746,0.31315842853702985,32
274,mainnet,0xdc24316b9ae028f1497c275eb9192a3ea0f67022,Curve.fi ETH/stETH,steCRV,ETH,REGISTRY_V1,"ETH,stETH",1517104605.5062637,33813583.553614065,13525.433421445625,179
275,mainnet,0xdcb11e81c8b8a1e06bf4b50d4f6f3bb31f7478c3,Curve.fi Factory Crypto Pool: DCHF/3CRV,DCHF3CRV-f,Crypto,CRYPTO_FACTORY,"3Crv,DCHF",1918564.980238289,35175.22723581256,58.592778759583844,135
276,mainnet,0xdcef968d416a41cdac0ed8702fac8128a64241a2,Curve.fi FRAX/USDC,crvFRAX,USD,REGISTRY_V1,"FRAX,USDC",489762365.30258715,9300576.187723985,3563.239046722425,179
277,mainnet,0xddbdcebb989b1ef804338d6c9a902f91c2738936,Curve.fi Factory Crypto Pool: RAREPEPE,NAKAMOTO-f,Crypto,CRYPTO_FACTORY,"RAREPEPE,WETH",90377.07081582781,19.56274599711692,0.09704087805305188,170
278,mainnet,0xde495223f7cd7ee0cde1addbd6836046bbdf3ad3,Curve.fi Factory USD Metapool: USDS/3CRV,USDS3CRV3CRV-f,USD,STABLE_FACTORY,"3Crv,USDS",13476.484722686797,1523.834130264015,0.609533652105606,21
279,mainnet,0xdebf20617708857ebe4f679508e7b7863a8a8eee,Curve.fi aDAI/aUSDC/aUSDT,a3CRV,USD,LENDING,"aDAI,aUSDC,aUSDT",22962083.573785763,426983.6021115826,170.79344084463307,179
280,mainnet,0xe07bde9eb53deffa979dae36882014b758111a78,Curve.fi Factory Crypto Pool: CADC/USDC,CADCUSDC-f,Crypto,CRYPTO_FACTORY,"CADC,USDC",322391.6953425725,1084.1741668918942,2.144273516579412,179
281,mainnet,0xe0e970a99bc4f53804d8145bebbc7ebc9422ba7f,Curve.fi Factory Crypto Pool: TOKE/ETH,TOKEETH-f,Crypto,CRYPTO_FACTORY,"TOKE,WETH",1808935.3673866258,7453.525038966243,32.02319243402325,179
282,mainnet,0xe3c190c57b5959ae62efe3b6797058b76ba2f5ef,Curve.fi Factory USD Metapool: sUSDFRAXBP,SUSDFRAXBP3CRV-f,USD,STABLE_FACTORY,"crvFRAX,sUSD",6565275.531326723,427846.9180632985,171.1387672253194,179
283,mainnet,0xe57180685e3348589e9521aa53af0bcd497e884d,Curve.fi Factory USD Metapool: DOLA/FRAXBP,DOLAFRAXBP3CRV-f,USD,STABLE_FACTORY,"DOLA,crvFRAX",41578330.83353632,1263911.4568636883,505.5645827454754,161
284,mainnet,0xe6b5cc1b4b47305c58392ce3d359b10282fc36ea,Curve.fi Factory USD Metapool: USDD/3CRV,USDD3CRV3CRV-f,USD,STABLE_FACTORY,"3Crv,USDD",19910192.768187422,2484515.7730640285,993.8063092256115,179
285,mainnet,0xe7a24ef0c5e95ffb0f6684b813a78f2a3ad7d171,Curve.fi LinkUSD/3Crv,LinkUSD3CRV,USD,REGISTRY_V1,"3Crv,LINKUSD",34997.12648978683,795.4173457471495,0.31816693829885984,179
286,mainnet,0xe7a3b38c39f97e977723bd1239c3470702568e7b,Curve.fi Factory Plain Pool: Euro Pool,europool-f,Other,STABLE_FACTORY,"EUROC,agEUR,cEUR",2387523.0879622246,64154.16044593103,25.661664178372416,179
287,mainnet,0xe84f5b1582ba325fdf9ce6b0c1f087ccfc924e54,Curve EUROC-3Crv,EUROC3CRV,Crypto,REGISTRY_V2,"3Crv,EUROC",1291473.3144419205,11450.791287147671,15.07679520190739,179
288,mainnet,0xeb0265938c1190ab4e3e1f6583bc956df47c0f93,Curve.fi Factory Crypto Pool: ibJPY/USDC,ibJPYUSDC-f,Crypto,CRYPTO_FACTORY,"USDC,ibJPY",13436.304797128589,222.61387296619577,0.401153394674796,5
289,mainnet,0xeb16ae0052ed37f479f7fe63849198df1765a733,Curve.fi aDAI/aSUSD,saCRV,USD,LENDING,"aDAI,aSUSD",1766929.5768886514,35235.41460905182,14.094165843620727,179
290,mainnet,0xecd5e75afb02efa118af914515d6521aabd189f1,Curve.fi Factory USD Metapool: TrueUSD,TUSD3CRV-f,USD,METAPOOL_FACTORY,"3Crv,TUSD",45338397.40039326,1969533.566062007,787.8134264248029,179
291,mainnet,0xed279fdd11ca84beef15af5d39bb4d4bee23f0ca,Curve.fi Factory USD Metapool: Liquity,LUSD3CRV-f,USD,METAPOOL_FACTORY,"3Crv,LUSD",51280949.30597978,5748888.715603914,2299.5554862415656,179
292,mainnet,0xef04f337fcb2ea220b6e8db5edbe2d774837581c,Curve.fi Factory Crypto Pool: ibKRW/USDC,ibKRWUSDC-f,Crypto,CRYPTO_FACTORY,"USDC,ibKRW",26473.34007069325,123.85549825733905,0.19127804848917843,19
293,mainnet,0xf03bd3cfe85f00bf5819ac20f0870ce8a8d1f0d8,Curve.fi Factory Plain Pool: Sharedstake ETH/vETH2,ETH/vETH2-f,ETH,STABLE_FACTORY,"WETH,vETH2",38216.2269578641,840.6457398059578,0.3362582959223831,170
294,mainnet,0xf083fba98ded0f9c970e5a418500bad08d8b9732,Curve.fi Factory Plain Pool: bentCVX,bentcvx-f,Other,STABLE_FACTORY,"CVX,bentCVX",475595.6866632647,2321.4699058210263,3.482204858731539,179
295,mainnet,0xf085c77b66cd32182f3573ca2b10762df3caaa50,Curve.fi Factory USD Metapool: RC_WETH_900_DAI_2021_4_30,RC_WETH3CRV-f,USD,METAPOOL_FACTORY,"3Crv,RC_WETH_900_DAI_2021_4_30",11590.889682827663,349.7155784636405,0.1398862313854562,179
296,mainnet,0xf178c0b5bb7e7abf4e12a4838c7b7c5ba2c623c0,Curve.fi LINK/sLINK,linkCRV,Other,REGISTRY_V1,"LINK,sLINK",1839440.1451203013,13394.081208383406,5.357632483353363,179
297,mainnet,0xf253f83aca21aabd2a20553ae0bf7f65c755a07f,Curve.fi wBTC/sBTC,crvWSBTC,BTC,REGISTRY_V1,"WBTC,sBTC",13617733.68744076,329316.76647403534,131.72670658961417,58
298,mainnet,0xf2f12b364f614925ab8e2c8bfc606edb9282ba09,Curve.fi Factory Crypto Pool: Concentrator CTR/ETH,CTRETH-f,Crypto,CRYPTO_FACTORY,"CTR,WETH",394648.3728061298,13470.135771848112,75.57070839037006,102
299,mainnet,0xf3456e8061461e144b3f252e69dcd5b6070fdee0,Curve.fi Factory Crypto Pool: pxCVX/CVX,pxCVXCVX-f,Crypto,CRYPTO_FACTORY,"CVX,pxCVX",577014.0495786383,11927.425102962796,30.835090114108894,179
300,mainnet,0xf43b15ab692fde1f9c24a9fce700adcc809d5391,Curve.fi Factory Crypto Pool: BTRFLY/ETH,BTRFLYETH-f,Crypto,CRYPTO_FACTORY,"BTRFLY,WETH",11357.058383388512,330.3433721592017,1.4050613692061518,56
301,mainnet,0xf7b55c3732ad8b2c2da7c24f30a69f55c54fb717,Curve.fi Factory Plain Pool: sdCRV,sdCRVCRV-f,Other,STABLE_FACTORY,"CRV,sdCRV",4231431.835756269,116714.55744706509,46.68582297882603,179
302,mainnet,0xf861483fa7e511fbc37487d91b6faa803af5d37c,Curve.fi Factory Crypto Pool: FPI2Pool,FPIFRAX-f,Crypto,CRYPTO_FACTORY,"FPI,FRAX",149763714.3429713,128924.86682404617,51.56994672961847,179
303,mainnet,0xf9078fb962a7d13f55d40d49c8aa6472abd1a5a6,Curve.fi Factory Plain Pool: Clever clevCVX/CVX,clevCVX-f,Other,STABLE_FACTORY,"CVX,clevCVX",3054541.8828056375,70776.30496453689,28.31052198581476,114
304,mainnet,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve.fi ETH/rETH,rCRV,ETH,REGISTRY_V1,"ETH,rETH",2105102.2269231803,510258.596989753,204.1034387959012,179
305,mainnet,0xf95aaa7ebb1620e46221b73588502960ef63dba0,Curve.fi Factory USD Metapool: tBTC/wBTC/sBTC,TBTCSBTC23CRV-f,BTC,STABLE_FACTORY,"crvWSBTC,tBTC",7708101.636835644,170879.6262254921,68.35185049019684,18
306,mainnet,0xfa65aa60a9d45623c57d383fb4cf8fb8b854cc4d,Curve.fi Factory BTC Metapool: tbtc2,tbtc2/sbtcCRV-f,BTC,STABLE_FACTORY,"crvRenWSBTC,tBTC",12268.932527607873,111742.96917777228,44.69718767110892,166
307,mainnet,0xfb8814d005c5f32874391e888da6eb2fe7a27902,Curve.fi Factory Crypto Pool: SDT/ETH,SDTETH-f,Crypto,CRYPTO_FACTORY,"SDT,WETH",1063664.9230355811,12287.46616812931,42.904011839601054,179
308,mainnet,0xfb9a265b5a1f52d97838ec7274a0b1442efacc87,Curve.fi Factory Pool: Ankr Reward-Earning Staked ETH,aETHb-f,ETH,STABLE_FACTORY,"ETH,aETHb",291926.29737886577,7607.5972102747155,3.0430388841098868,90
309,mainnet,0xfbdca68601f835b27790d98bbb8ec7f05fdeaa9b,Curve.fi Factory BTC Metapool: ibBTC,ibbtc/sbtcCRV-f,BTC,STABLE_FACTORY,"crvRenWSBTC,wibBTC",1412646.4683850224,782864.866707136,313.1459466828544,179
310,mainnet,0xfc1e8bf3e81383ef07be24c3fd146745719de48d,Curve.fi Factory Crypto Pool: OHM/FRAXBP,OHMFRAXBP-f,Crypto,CRYPTO_FACTORY,"OHM,crvFRAX",3857515.586128794,4925.9642260819965,15.204367868675222,79
311,mainnet,0xfd5db7463a3ab53fd211b4af195c5bccc1a03890,Curve.fi Factory Plain Pool: Euro Tether,EURT-f,USD,REGISTRY_V1,"EURT,sEUR",21671.375342690393,189.59274579217126,0.07583709831686851,179
312,mainnet,0xfe4a08f22fe65759ba91db2e2cada09b4415b0d7,Curve.fi Factory Crypto Pool: LFT/ETH,LFTETH-f,Crypto,CRYPTO_FACTORY,"LFT,WETH",10325.553421558283,14.86285790959167,0.06653807921168263,21
313,matic,0x038ff5771ed27e6f14409672285359b79107ead2,Curve.fi Factory Plain Pool: EARTH,196.967-f,Other,STABLE_FACTORY,"LUNA,SOL",21275.828224399353,49.55994918152711,0.49559949181527113,101
314,matic,0x0f110c55efe62c16d553a3d3464b77e1853d0e97,Curve.fi Factory Plain Pool: 2eur (PAR),2eur (PAR)-f,Other,STABLE_FACTORY,"PAR,jEUR",78047.61097045423,33009.58523532268,13.203834094129073,179
315,matic,0x110622acee6f8d8f8fb2358ef91ed372231ab548,Curve.fi Factory USD Metapool: SCODAI2,SCODAI3CRV-f,USD,STABLE_FACTORY,"SCO,am3CRV",251265.00685849442,0.0,0.0,179
316,matic,0x1197ae7f43695be80127365b494e8bf850f4752a,Curve.fi Factory Plain Pool: Polygon Arbitrage Bot,pBOT-f,USD,STABLE_FACTORY,"AAVE,ALRTO,Lithereum3CRV-f,maUSDC",537881910.0444083,0.0,0.0,179
317,matic,0x162b21ba1a90dd9384c615192fa4053217d2a8db,Curve.fi Factory USD Metapool: moUSD,moUSD3CRV-f,USD,STABLE_FACTORY,"am3CRV,moUSD",42540.499689400836,1108.7599597368041,0.44350398389472173,156
318,matic,0x28e78e7f1ac37ca1f7562b6f2e9745afb9e69bfe,Curve.fi Factory Plain Pool: Crv Tri Assets,cRBU-f,BTC,STABLE_FACTORY,"USDC,WBTC ,renBTC",50963866.943796195,0.0,0.0,118
319,matic,0x2c3cc8e698890271c8141be9f6fd6243d56b39f1,Curve.fi Factory Plain Pool: 2eur (EURT),2eur EURT-f,Other,STABLE_FACTORY,"EURT,jEUR",110756.62819705212,32533.832007360776,13.01353280294431,179
320,matic,0x2f3e9ca3bff85b91d9fe6a9f3e8f9b1a6a4c3cf4,Curve.fi Factory Plain Pool: 2eur (EURe),2eur (EURe-f,Other,STABLE_FACTORY,"EURe,jEUR",55251.06944956558,14997.281936282576,5.998912774513031,127
321,matic,0x2ffbce9099cbed86984286a54e5932414af4b717,Curve.fi Factory Plain Pool: agEUR-jEUR,agEURjEUR-f,Other,STABLE_FACTORY,"agEUR,jEUR",250438.75982645908,154209.54747583152,61.68381899033262,179
322,matic,0x36becdcbdf49255f366a45b861b4223b482d35e4,Curve.fi Factory Crypto Pool: SDT/ETH,SDTETH-f,Crypto,CRYPTO_FACTORY,"SDT,WETH",19994.495503678976,126.26815712070709,0.45935910885526027,179
323,matic,0x3da78d5c0ea557c28b4dc92a6629abb03dc6dc7d,Curve.fi Factory USD Metapool: AlertoCrv3,AlertoCrv33CRV-f,USD,STABLE_FACTORY,"ALRTO,am3CRV",173725.1158143565,182.48474427695592,1.2591447355109957,37
324,matic,0x445fe580ef8d70ff569ab36e80c647af338db351,Curve.fi amDAI/amUSDC/amUSDT,am3CRV,USD,LENDING,"amDAI,amUSDC,amUSDT",25411255.436599854,4390286.747939987,1317.0860243819961,179
325,matic,0x447646e84498552e62ecf097cc305eabfff09308,Curve.fi Factory USD Metapool: MAI+3Pool,MAI+3Pool3CRV-f,USD,STABLE_FACTORY,"am3CRV,miMATIC",464377.40716119733,348234.60459837905,139.29384183935161,179
326,matic,0x56c36983dc83c6c1bccd4d8dad7517b348529434,Curve.fi Factory Plain Pool: maUSDC/FRAX/BUSD/XA9,USXA9D-f,USD,STABLE_FACTORY,"BUSD,FRAX,XA9,maUSDC",15729674.630805386,20229.72826522263,202.2972826522263,83
327,matic,0x600cd1aec3f8d3b1e8673f2d5ec569feadabf345,Curve.fi Factory Pool: AlertoCRV3,AlertoCRV3-f,Other,STABLE_FACTORY,"ETH,ALRTO",55120.052378084016,4135.646571835808,1.654258628734323,52
328,matic,0x622703d6517bdedf1fa5d076d30dcbb00ee18d5c,Curve.fi Factory Plain Pool: SOL+LUNA+AAVE+maUSD,Lithereum-f,USD,STABLE_FACTORY,"33373430-f,maUSDC",40345.31723317657,55.034919705154834,0.022013967882061936,120
329,matic,0x751b1e21756bdbc307cbcc5085c042a0e9aaef36,Curve USD-BTC-ETH,crvUSDBTCETH,Crypto,REGISTRY_V2,"am3CRV,amWBTC,amWETH",21936.771595548158,265.5275022615296,0.3752374851268122,179
330,matic,0x7bbc0e92505b485aeb3e82e828cb505daf1e50c6,Curve.fi Factory Crypto Pool: WMATIC/TRICRYPTO,WMATICTRI-f,Crypto,CRYPTO_FACTORY,"WMATIC,crvUSDBTCETH",403233.8766323035,4402.452895658026,15.73775933427697,56
331,matic,0x81212149b983602474fcd0943e202f38b38d7484,Curve.fi Factory Plain Pool: ag5eur,agEUR+4eur-f,Other,STABLE_FACTORY,"4eur-f,agEUR",48294.230151033924,13930.334729811884,5.572133891924754,12
332,matic,0x81c86081d533f280a8daae17f672fb84b6ed65e3,Curve.fi Factory Plain Pool: aMATICb/wMATIC,aMATICb-f,Other,STABLE_FACTORY,"WMATIC,aMATICb",39605.10032361536,18062.379209764822,7.224951683905929,95
333,matic,0x8914b29f7bea602a183e89d6843ecb251d56d07e,Curve.fi Factory Plain Pool: CRV/ALRTO,CRVALRTO-f,Other,STABLE_FACTORY,"ALRTO,CRV",74432011.83005914,363474.84778472426,908.6871194618107,179
